#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SIEd:BATE,20200821-162931.349+0100,20200821-162931+0100,347:5811,B,115.83,15,115.76,115.84,32DS,36
TimeAndSale,SIEd:BATE,20200821-162936.030+0100,20200821-162936+0100,29:5813,B,115.81,10,115.76,115.82,32DS,36
TimeAndSale,SIEd:BATE,20200821-162936.031+0100,20200821-162936+0100,29:5815,B,115.81,12,115.74,115.82,32DS,36
TimeAndSale,SIEd:BATE,20200821-162936.529+0100,20200821-162936+0100,528:5817,B,115.79,113,115.76,115.82,32DS,36
TimeAndSale,SIEd:BATE,20200821-162942.009+0100,20200821-162942+0100,7:5819,B,115.76,41,115.72,115.78,5I--,36
TimeAndSale,SIEd:BATE,20200821-162943.560+0100,20200821-162943+0100,559:5821,B,115.76,60,115.72,115.78,5I--,36
TimeAndSale,SIEd:BATE,20200821-162944.006+0100,20200821-162944+0100,4:5823,B,115.76,1,115.72,115.78,5I--,36
TimeAndSale,SIEd:BATE,20200821-162947.497+0100,20200821-162947+0100,496:5825,B,115.75,27,115.72,115.76,5I--,36
TimeAndSale,SIEd:BATE,20200821-162948.938+0100,20200821-162948+0100,936:5827,B,115.75,55,115.72,115.76,5I--,36
TimeAndSale,SIEd:BATE,20200821-162949.933+0100,20200821-162949+0100,932:5829,B,115.75,1,115.72,115.76,5I--,36
TimeAndSale,SIEd:BATE,20200821-162951.082+0100,20200821-162951+0100,81:5831,B,115.72,38,115.68,115.74,32DS,36
TimeAndSale,SIEd:BATE,20200821-162959.545+0100,20200821-162959+0100,543:5833,B,115.7,23,115.66,115.7,12-H,36
