;Íמלונ;Âנולÿ;Èםסענףלוםע;Öוםא;Êמכ-גמ;Îבתול;Îןונאצטÿ
1;4 081 565 088;10:00:28;SAP [XTR_DAX];137.5;18 707;2 572 212.50;
2;4 081 565 089;10:00:28;SAP [XTR_DAX];137.5;7;962.5;
3;4 081 565 090;10:00:28;SAP [XTR_DAX];137.36;20;2 747.20;
4;4 081 565 091;10:00:28;SAP [XTR_DAX];137.5;105;14 437.50;
5;4 081 565 092;10:00:28;SAP [XTR_DAX];137.5;318;43 725.00;
6;4 081 565 093;10:00:30;SAP [XTR_DAX];137.5;104;14 300.00;
7;4 081 565 094;10:00:30;SAP [XTR_DAX];137.5;1;137.5;
8;4 081 565 095;10:00:30;SAP [XTR_DAX];137.54;35;4 813.90;
9;4 081 565 096;10:00:30;SAP [XTR_DAX];137.54;184;25 307.36;
10;4 081 565 097;10:00:30;SAP [XTR_DAX];137.54;123;16 917.42;
11;4 081 565 098;10:00:30;SAP [XTR_DAX];137.44;150;20 616.00;
12;4 081 565 099;10:00:30;SAP [XTR_DAX];137.42;53;7 283.26;
13;4 081 565 100;10:00:31;SAP [XTR_DAX];137.36;606;83 240.16;
14;4 081 565 101;10:00:31;SAP [XTR_DAX];137.36;33;4 532.88;
15;4 081 565 102;10:00:31;SAP [XTR_DAX];137.36;59;8 104.24;
16;4 081 565 103;10:00:32;SAP [XTR_DAX];137.34;235;32 274.90;
17;4 081 565 104;10:00:32;SAP [XTR_DAX];137.26;204;28 001.04;
18;4 081 565 105;10:00:34;SAP [XTR_DAX];137.36;175;24 038.00;
19;4 081 565 106;10:00:34;SAP [XTR_DAX];137.38;11;1 511.18;
20;4 081 565 107;10:00:34;SAP [XTR_DAX];137.36;49;6 730.64;
21;4 081 565 108;10:00:41;SAP [XTR_DAX];137.44;14;1 924.16;
22;4 081 565 109;10:00:41;SAP [XTR_DAX];137.44;225;30 924.00;
23;4 081 565 110;10:00:41;SAP [XTR_DAX];137.52;150;20 628.00;
24;4 081 565 111;10:00:44;SAP [XTR_DAX];137.52;39;5 363.28;
25;4 081 565 112;10:00:44;SAP [XTR_DAX];137.54;58;7 977.32;
26;4 081 565 113;10:00:44;SAP [XTR_DAX];137.58;70;9 630.60;
27;4 081 565 114;10:01:02;SAP [XTR_DAX];137.8;21;2 893.80;
28;4 081 565 115;10:01:04;SAP [XTR_DAX];137.8;10;1 378.00;
29;4 081 565 116;10:01:04;SAP [XTR_DAX];137.8;20;2 756.00;
30;4 081 565 117;10:01:07;SAP [XTR_DAX];137.86;150;20 679.00;
31;4 081 565 118;10:01:07;SAP [XTR_DAX];137.88;54;7 445.52;
32;4 081 565 119;10:01:07;SAP [XTR_DAX];137.88;1 200;165 456.00;
33;4 081 565 120;10:01:07;SAP [XTR_DAX];137.88;308;42 467.04;
34;4 081 565 121;10:01:07;SAP [XTR_DAX];137.88;288;39 709.44;
35;4 081 565 122;10:01:07;SAP [XTR_DAX];137.88;685;94 447.80;
36;4 081 565 123;10:01:07;SAP [XTR_DAX];137.9;295;40 680.50;
37;4 081 565 124;10:01:07;SAP [XTR_DAX];137.84;67;9 235.28;
38;4 081 565 125;10:01:07;SAP [XTR_DAX];137.88;38;5 239.44;
39;4 081 565 126;10:01:07;SAP [XTR_DAX];137.88;112;15 442.56;
40;4 081 565 127;10:01:07;SAP [XTR_DAX];137.88;181;24 956.28;
41;4 081 565 128;10:01:07;SAP [XTR_DAX];137.88;70;9 651.60;
42;4 081 565 129;10:01:07;SAP [XTR_DAX];137.88;90;12 409.20;
43;4 081 565 130;10:01:07;SAP [XTR_DAX];137.88;645;88 932.60;
44;4 081 565 131;10:01:07;SAP [XTR_DAX];137.88;41;5 653.08;
45;4 081 565 132;10:01:07;SAP [XTR_DAX];137.88;32;4 412.16;
46;4 081 565 133;10:01:07;SAP [XTR_DAX];137.88;260;35 848.80;
47;4 081 565 134;10:01:08;SAP [XTR_DAX];137.94;29;4 000.26;
48;4 081 565 135;10:01:20;SAP [XTR_DAX];137.84;331;45 625.04;
49;4 081 565 136;10:01:20;SAP [XTR_DAX];137.84;80;11 027.20;
50;4 081 565 137;10:01:20;SAP [XTR_DAX];137.82;145;19 983.90;
51;4 081 565 138;10:01:31;SAP [XTR_DAX];137.76;181;24 934.56;
52;4 081 565 139;10:01:31;SAP [XTR_DAX];137.74;141;19 421.34;
53;4 081 565 140;10:01:37;SAP [XTR_DAX];137.76;71;9 780.96;
54;4 081 565 141;10:01:39;SAP [XTR_DAX];137.78;150;20 667.00;
55;4 081 565 142;10:01:39;SAP [XTR_DAX];137.76;90;12 398.40;
56;4 081 565 143;10:01:41;SAP [XTR_DAX];137.76;43;5 923.68;
57;4 081 565 144;10:01:44;SAP [XTR_DAX];137.78;150;20 667.00;
58;4 081 565 145;10:01:44;SAP [XTR_DAX];137.76;100;13 776.00;
59;4 081 565 146;10:01:44;SAP [XTR_DAX];137.74;131;18 043.94;
60;4 081 565 147;10:01:44;SAP [XTR_DAX];137.74;100;13 774.00;
61;4 081 565 148;10:01:44;SAP [XTR_DAX];137.78;203;27 969.34;
62;4 081 565 149;10:01:44;SAP [XTR_DAX];137.8;150;20 670.00;
63;4 081 565 150;10:01:44;SAP [XTR_DAX];137.74;50;6 887.00;
64;4 081 565 151;10:01:44;SAP [XTR_DAX];137.72;43;5 921.96;
65;4 081 565 152;10:01:44;SAP [XTR_DAX];137.7;193;26 576.10;
66;4 081 565 153;10:01:44;SAP [XTR_DAX];137.7;214;29 467.80;
67;4 081 565 154;10:01:44;SAP [XTR_DAX];137.7;308;42 411.60;
68;4 081 565 155;10:01:44;SAP [XTR_DAX];137.7;133;18 314.10;
69;4 081 565 156;10:01:44;SAP [XTR_DAX];137.7;214;29 467.80;
70;4 081 565 157;10:01:44;SAP [XTR_DAX];137.7;140;19 278.00;
71;4 081 565 158;10:01:44;SAP [XTR_DAX];137.7;36;4 957.20;
72;4 081 565 159;10:01:44;SAP [XTR_DAX];137.7;65;8 950.50;
73;4 081 565 160;10:01:44;SAP [XTR_DAX];137.7;51;7 022.70;
74;4 081 565 161;10:01:44;SAP [XTR_DAX];137.7;12;1 652.40;
75;4 081 565 162;10:01:44;SAP [XTR_DAX];137.7;134;18 451.80;
76;4 081 565 163;10:01:44;SAP [XTR_DAX];137.7;214;29 467.80;
77;4 081 565 164;10:01:44;SAP [XTR_DAX];137.68;154;21 202.72;
78;4 081 565 165;10:01:44;SAP [XTR_DAX];137.7;18;2 478.60;
79;4 081 565 166;10:01:45;SAP [XTR_DAX];137.66;39;5 368.74;
80;4 081 565 167;10:01:45;SAP [XTR_DAX];137.66;1;137.66;
81;4 081 565 168;10:01:45;SAP [XTR_DAX];137.68;45;6 195.60;
82;4 081 565 169;10:01:45;SAP [XTR_DAX];137.7;600;82 620.00;
83;4 081 565 170;10:01:45;SAP [XTR_DAX];137.66;31;4 267.46;
84;4 081 565 171;10:01:46;SAP [XTR_DAX];137.66;25;3 441.50;
85;4 081 565 172;10:01:46;SAP [XTR_DAX];137.66;122;16 794.52;
86;4 081 565 173;10:01:46;SAP [XTR_DAX];137.66;28;3 854.48;
87;4 081 565 174;10:01:47;SAP [XTR_DAX];137.7;211;29 054.70;
88;4 081 565 175;10:01:47;SAP [XTR_DAX];137.7;207;28 503.90;
89;4 081 565 176;10:01:47;SAP [XTR_DAX];137.7;43;5 921.10;
90;4 081 565 177;10:01:47;SAP [XTR_DAX];137.7;183;25 199.10;
91;4 081 565 178;10:01:47;SAP [XTR_DAX];137.7;25;3 442.50;
92;4 081 565 179;10:01:47;SAP [XTR_DAX];137.7;26;3 580.20;
93;4 081 565 180;10:01:47;SAP [XTR_DAX];137.7;25;3 442.50;
94;4 081 565 181;10:01:47;SAP [XTR_DAX];137.7;198;27 264.60;
95;4 081 565 182;10:01:47;SAP [XTR_DAX];137.7;207;28 503.90;
96;4 081 565 183;10:01:47;SAP [XTR_DAX];137.68;60;8 260.80;
97;4 081 565 184;10:01:47;SAP [XTR_DAX];137.7;70;9 639.00;
98;4 081 565 185;10:01:47;SAP [XTR_DAX];137.7;70;9 639.00;
99;4 081 565 186;10:01:47;SAP [XTR_DAX];137.7;180;24 786.00;
100;4 081 565 187;10:01:47;SAP [XTR_DAX];137.7;70;9 639.00;
101;4 081 565 188;10:01:47;SAP [XTR_DAX];137.7;110;15 147.00;
102;4 081 565 189;10:01:47;SAP [XTR_DAX];137.7;70;9 639.00;
103;4 081 565 190;10:01:47;SAP [XTR_DAX];137.74;140;19 283.60;
104;4 081 565 191;10:02:00;SAP [XTR_DAX];137.74;406;55 922.44;
105;4 081 565 192;10:02:00;SAP [XTR_DAX];137.76;37;5 097.12;
106;4 081 565 193;10:02:00;SAP [XTR_DAX];137.74;50;6 887.00;
107;4 081 565 194;10:02:00;SAP [XTR_DAX];137.68;24;3 304.32;
108;4 081 565 195;10:02:00;SAP [XTR_DAX];137.66;179;24 641.14;
109;4 081 565 196;10:02:02;SAP [XTR_DAX];137.66;10;1 376.60;
110;4 081 565 197;10:02:02;SAP [XTR_DAX];137.66;23;3 166.18;
111;4 081 565 198;10:02:02;SAP [XTR_DAX];137.64;114;15 690.96;
112;4 081 565 199;10:02:04;SAP [XTR_DAX];137.7;20;2 754.00;
113;4 081 565 200;10:02:04;SAP [XTR_DAX];137.7;130;17 901.00;
114;4 081 565 201;10:02:06;SAP [XTR_DAX];137.66;25;3 441.50;
115;4 081 565 202;10:02:07;SAP [XTR_DAX];137.7;150;20 655.00;
116;4 081 565 203;10:02:08;SAP [XTR_DAX];137.66;50;6 883.00;
117;4 081 565 204;10:02:08;SAP [XTR_DAX];137.62;40;5 504.80;
118;4 081 565 205;10:02:08;SAP [XTR_DAX];137.6;125;17 200.00;
119;4 081 565 206;10:02:08;SAP [XTR_DAX];137.62;2;275.24;
120;4 081 565 207;10:02:09;SAP [XTR_DAX];137.62;35;4 816.70;
121;4 081 565 208;10:02:09;SAP [XTR_DAX];137.62;10;1 376.20;
122;4 081 565 209;10:02:09;SAP [XTR_DAX];137.62;3;412.86;
123;4 081 565 210;10:02:09;SAP [XTR_DAX];137.6;12;1 651.20;
124;4 081 565 211;10:02:11;SAP [XTR_DAX];137.62;8;1 100.96;
125;4 081 565 212;10:02:11;SAP [XTR_DAX];137.62;25;3 440.50;
126;4 081 565 213;10:02:11;SAP [XTR_DAX];137.66;37;5 093.42;
127;4 081 565 214;10:02:11;SAP [XTR_DAX];137.6;82;11 283.20;
128;4 081 565 215;10:02:11;SAP [XTR_DAX];137.6;15;2 064.00;
129;4 081 565 216;10:02:12;SAP [XTR_DAX];137.6;70;9 632.00;
130;4 081 565 217;10:02:12;SAP [XTR_DAX];137.66;113;15 555.58;
131;4 081 565 218;10:02:12;SAP [XTR_DAX];137.68;43;5 920.24;
132;4 081 565 219;10:02:12;SAP [XTR_DAX];137.7;185;25 474.50;
133;4 081 565 220;10:02:13;SAP [XTR_DAX];137.62;11;1 513.82;
134;4 081 565 221;10:02:13;SAP [XTR_DAX];137.62;98;13 486.76;
135;4 081 565 222;10:02:13;SAP [XTR_DAX];137.58;35;4 815.30;
136;4 081 565 223;10:02:13;SAP [XTR_DAX];137.58;35;4 815.30;
137;4 081 565 224;10:02:14;SAP [XTR_DAX];137.54;59;8 114.86;
138;4 081 565 225;10:02:14;SAP [XTR_DAX];137.54;36;4 951.44;
139;4 081 565 226;10:02:14;SAP [XTR_DAX];137.54;16;2 200.64;
140;4 081 565 227;10:02:14;SAP [XTR_DAX];137.54;2;275.08;
141;4 081 565 228;10:02:15;SAP [XTR_DAX];137.56;18;2 476.08;
142;4 081 565 229;10:02:15;SAP [XTR_DAX];137.56;22;3 026.32;
143;4 081 565 230;10:02:15;SAP [XTR_DAX];137.56;50;6 878.00;
144;4 081 565 231;10:02:15;SAP [XTR_DAX];137.56;90;12 380.40;
145;4 081 565 232;10:02:16;SAP [XTR_DAX];137.52;98;13 476.96;
146;4 081 565 233;10:02:17;SAP [XTR_DAX];137.52;44;6 050.88;
147;4 081 565 234;10:02:17;SAP [XTR_DAX];137.52;272;37 405.44;
148;4 081 565 235;10:02:17;SAP [XTR_DAX];137.54;43;5 914.22;
149;4 081 565 236;10:02:17;SAP [XTR_DAX];137.58;150;20 637.00;
150;4 081 565 237;10:02:17;SAP [XTR_DAX];137.54;50;6 877.00;
151;4 081 565 238;10:02:18;SAP [XTR_DAX];137.54;110;15 129.40;
152;4 081 565 239;10:02:18;SAP [XTR_DAX];137.58;144;19 811.52;
153;4 081 565 240;10:02:18;SAP [XTR_DAX];137.56;4;550.24;
154;4 081 565 241;10:02:18;SAP [XTR_DAX];137.54;49;6 739.46;
155;4 081 565 242;10:02:18;SAP [XTR_DAX];137.58;150;20 637.00;
156;4 081 565 243;10:02:19;SAP [XTR_DAX];137.56;62;8 528.72;
157;4 081 565 244;10:02:20;SAP [XTR_DAX];137.56;78;10 729.68;
158;4 081 565 245;10:02:20;SAP [XTR_DAX];137.56;12;1 650.72;
159;4 081 565 246;10:02:20;SAP [XTR_DAX];137.56;67;9 216.52;
160;4 081 565 247;10:02:20;SAP [XTR_DAX];137.58;55;7 566.90;
161;4 081 565 248;10:02:20;SAP [XTR_DAX];137.52;42;5 775.84;
162;4 081 565 249;10:02:20;SAP [XTR_DAX];137.52;27;3 713.04;
163;4 081 565 250;10:02:21;SAP [XTR_DAX];137.56;23;3 163.88;
164;4 081 565 251;10:02:21;SAP [XTR_DAX];137.54;37;5 088.98;
165;4 081 565 252;10:02:21;SAP [XTR_DAX];137.52;18;2 475.36;
166;4 081 565 253;10:02:22;SAP [XTR_DAX];137.52;93;12 789.36;
167;4 081 565 254;10:02:23;SAP [XTR_DAX];137.52;37;5 088.24;
168;4 081 565 255;10:02:24;SAP [XTR_DAX];137.52;20;2 750.40;
169;4 081 565 256;10:02:24;SAP [XTR_DAX];137.52;1;137.52;
170;4 081 565 257;10:02:25;SAP [XTR_DAX];137.54;150;20 631.00;
171;4 081 565 258;10:02:25;SAP [XTR_DAX];137.52;192;26 403.84;
172;4 081 565 259;10:02:26;SAP [XTR_DAX];137.52;12;1 650.24;
173;4 081 565 260;10:02:26;SAP [XTR_DAX];137.52;6;825.12;
174;4 081 565 261;10:02:27;SAP [XTR_DAX];137.52;40;5 500.80;
175;4 081 565 262;10:02:30;SAP [XTR_DAX];137.56;141;19 395.96;
176;4 081 565 263;10:02:31;SAP [XTR_DAX];137.54;23;3 163.42;
177;4 081 565 264;10:02:31;SAP [XTR_DAX];137.52;117;16 089.84;
178;4 081 565 265;10:02:32;SAP [XTR_DAX];137.54;11;1 512.94;
179;4 081 565 266;10:02:32;SAP [XTR_DAX];137.54;139;19 118.06;
180;4 081 565 267;10:02:33;SAP [XTR_DAX];137.54;9;1 237.86;
181;4 081 565 268;10:02:33;SAP [XTR_DAX];137.52;36;4 950.72;
182;4 081 565 269;10:02:34;SAP [XTR_DAX];137.58;453;62 323.74;
183;4 081 565 270;10:02:34;SAP [XTR_DAX];137.56;22;3 026.32;
184;4 081 565 271;10:02:34;SAP [XTR_DAX];137.56;6;825.36;
185;4 081 565 272;10:02:36;SAP [XTR_DAX];137.56;102;14 031.12;
186;4 081 565 273;10:02:36;SAP [XTR_DAX];137.56;150;20 634.00;
187;4 081 565 274;10:02:36;SAP [XTR_DAX];137.52;125;17 190.00;
188;4 081 565 275;10:02:36;SAP [XTR_DAX];137.52;29;3 988.08;
189;4 081 565 276;10:02:37;SAP [XTR_DAX];137.52;1;137.52;
190;4 081 565 277;10:02:38;SAP [XTR_DAX];137.52;35;4 813.20;
191;4 081 565 278;10:02:38;SAP [XTR_DAX];137.52;14;1 925.28;
192;4 081 565 279;10:02:38;SAP [XTR_DAX];137.52;1;137.52;
193;4 081 565 280;10:02:39;SAP [XTR_DAX];137.52;2;275.04;
194;4 081 565 281;10:02:39;SAP [XTR_DAX];137.52;80;11 001.60;
195;4 081 565 282;10:02:39;SAP [XTR_DAX];137.54;43;5 914.22;
196;4 081 565 283;10:02:39;SAP [XTR_DAX];137.54;107;14 716.78;
197;4 081 565 284;10:03:04;SAP [XTR_DAX];137.5;973;133 787.50;
198;4 081 565 285;10:03:04;SAP [XTR_DAX];137.5;973;133 787.50;
199;4 081 565 286;10:03:04;SAP [XTR_DAX];137.5;583;80 162.50;
200;4 081 565 287;10:03:04;SAP [XTR_DAX];137.5;673;92 537.50;
201;4 081 565 288;10:03:04;SAP [XTR_DAX];137.5;737;101 337.50;
202;4 081 565 289;10:03:04;SAP [XTR_DAX];137.5;236;32 450.00;
203;4 081 565 290;10:03:04;SAP [XTR_DAX];137.5;390;53 625.00;
204;4 081 565 291;10:03:04;SAP [XTR_DAX];137.5;303;41 662.50;
205;4 081 565 292;10:03:04;SAP [XTR_DAX];137.5;145;19 937.50;
206;4 081 565 293;10:03:04;SAP [XTR_DAX];137.5;241;33 137.50;
207;4 081 565 294;10:03:04;SAP [XTR_DAX];137.5;24;3 300.00;
208;4 081 565 295;10:03:04;SAP [XTR_DAX];137.5;150;20 625.00;
209;4 081 565 296;10:03:04;SAP [XTR_DAX];137.52;43;5 913.36;
210;4 081 565 297;10:03:04;SAP [XTR_DAX];137.52;44;6 050.88;
211;4 081 565 298;10:03:04;SAP [XTR_DAX];137.5;28;3 850.00;
212;4 081 565 299;10:03:04;SAP [XTR_DAX];137.5;150;20 625.00;
213;4 081 565 300;10:03:04;SAP [XTR_DAX];137.48;139;19 109.72;
214;4 081 565 301;10:03:04;SAP [XTR_DAX];137.48;150;20 622.00;
215;4 081 565 302;10:03:04;SAP [XTR_DAX];137.5;43;5 912.50;
216;4 081 565 303;10:03:06;SAP [XTR_DAX];137.44;147;20 203.68;
217;4 081 565 304;10:03:25;SAP [XTR_DAX];137.42;81;11 131.02;
218;4 081 565 305;10:03:25;SAP [XTR_DAX];137.42;199;27 346.58;
219;4 081 565 306;10:03:25;SAP [XTR_DAX];137.42;150;20 613.00;
220;4 081 565 307;10:03:29;SAP [XTR_DAX];137.44;47;6 459.68;
221;4 081 565 308;10:03:29;SAP [XTR_DAX];137.46;135;18 557.10;
222;4 081 565 309;10:03:29;SAP [XTR_DAX];137.48;181;24 883.88;
223;4 081 565 310;10:03:29;SAP [XTR_DAX];137.5;295;40 562.50;
224;4 081 565 311;10:03:29;SAP [XTR_DAX];137.48;102;14 022.96;
225;4 081 565 312;10:03:46;SAP [XTR_DAX];137.5;162;22 275.00;
226;4 081 565 313;10:03:46;SAP [XTR_DAX];137.52;92;12 651.84;
227;4 081 565 314;10:03:54;SAP [XTR_DAX];137.48;80;10 998.40;
228;4 081 565 315;10:03:54;SAP [XTR_DAX];137.46;236;32 440.56;
229;4 081 565 316;10:04:02;SAP [XTR_DAX];137.48;229;31 482.92;
230;4 081 565 317;10:04:02;SAP [XTR_DAX];137.42;50;6 871.00;
231;4 081 565 318;10:04:02;SAP [XTR_DAX];137.4;97;13 327.80;
232;4 081 565 319;10:04:02;SAP [XTR_DAX];137.38;40;5 495.20;
233;4 081 565 320;10:04:08;SAP [XTR_DAX];137.34;47;6 454.98;
234;4 081 565 321;10:04:08;SAP [XTR_DAX];137.3;120;16 476.00;
235;4 081 565 322;10:04:09;SAP [XTR_DAX];137.26;9;1 235.34;
236;4 081 565 323;10:04:10;SAP [XTR_DAX];137.2;83;11 387.60;
237;4 081 565 324;10:04:27;SAP [XTR_DAX];137.1;20;2 742.00;
238;4 081 565 325;10:04:27;SAP [XTR_DAX];137.12;25;3 428.00;
239;4 081 565 326;10:04:33;SAP [XTR_DAX];137.12;150;20 568.00;
240;4 081 565 327;10:04:36;SAP [XTR_DAX];137.14;150;20 571.00;
241;4 081 565 328;10:04:36;SAP [XTR_DAX];137.14;50;6 857.00;
242;4 081 565 329;10:04:36;SAP [XTR_DAX];137.1;43;5 895.30;
243;4 081 565 330;10:04:39;SAP [XTR_DAX];137.08;40;5 483.20;
244;4 081 565 331;10:04:39;SAP [XTR_DAX];137.06;256;35 087.36;
245;4 081 565 332;10:04:39;SAP [XTR_DAX];137.08;38;5 209.04;
246;4 081 565 333;10:04:39;SAP [XTR_DAX];137.06;43;5 893.58;
247;4 081 565 334;10:04:39;SAP [XTR_DAX];137.06;310;42 488.60;
248;4 081 565 335;10:04:40;SAP [XTR_DAX];137.04;72;9 866.88;
249;4 081 565 336;10:04:40;SAP [XTR_DAX];137.04;28;3 837.12;
250;4 081 565 337;10:04:41;SAP [XTR_DAX];137.02;250;34 255.00;
251;4 081 565 338;10:04:41;SAP [XTR_DAX];137.04;150;20 556.00;
252;4 081 565 339;10:04:41;SAP [XTR_DAX];137.02;193;26 444.86;
253;4 081 565 340;10:05:00;SAP [XTR_DAX];137;83;11 371.00;
254;4 081 565 341;10:05:00;SAP [XTR_DAX];137;525;71 925.00;
255;4 081 565 342;10:05:00;SAP [XTR_DAX];136.98;120;16 437.60;
256;4 081 565 343;10:05:09;SAP [XTR_DAX];137;253;34 661.00;
257;4 081 565 344;10:05:09;SAP [XTR_DAX];137.02;129;17 675.58;
258;4 081 565 345;10:05:09;SAP [XTR_DAX];136.98;93;12 739.14;
259;4 081 565 346;10:05:09;SAP [XTR_DAX];136.96;250;34 240.00;
260;4 081 565 347;10:05:09;SAP [XTR_DAX];136.98;43;5 890.14;
261;4 081 565 348;10:05:09;SAP [XTR_DAX];136.98;27;3 698.46;
262;4 081 565 349;10:05:09;SAP [XTR_DAX];136.98;23;3 150.54;
263;4 081 565 350;10:05:09;SAP [XTR_DAX];136.98;23;3 150.54;
264;4 081 565 351;10:05:09;SAP [XTR_DAX];136.98;27;3 698.46;
265;4 081 565 352;10:05:10;SAP [XTR_DAX];136.98;140;19 177.20;
266;4 081 565 353;10:05:19;SAP [XTR_DAX];137.02;80;10 961.60;
267;4 081 565 354;10:05:19;SAP [XTR_DAX];137.02;68;9 317.36;
268;4 081 565 355;10:05:19;SAP [XTR_DAX];137.04;205;28 093.20;
269;4 081 565 356;10:05:19;SAP [XTR_DAX];137.04;26;3 563.04;
270;4 081 565 357;10:05:19;SAP [XTR_DAX];137.04;50;6 852.00;
271;4 081 565 358;10:05:19;SAP [XTR_DAX];137.04;28;3 837.12;
272;4 081 565 359;10:05:23;SAP [XTR_DAX];137;64;8 768.00;
273;4 081 565 360;10:05:23;SAP [XTR_DAX];136.98;38;5 205.24;
274;4 081 565 361;10:05:24;SAP [XTR_DAX];136.94;125;17 117.50;
275;4 081 565 362;10:05:28;SAP [XTR_DAX];137;1 151;157 687.00;
276;4 081 565 363;10:05:30;SAP [XTR_DAX];136.98;169;23 149.62;
277;4 081 565 364;10:05:30;SAP [XTR_DAX];136.96;74;10 135.04;
278;4 081 565 365;10:05:38;SAP [XTR_DAX];136.98;300;41 094.00;
279;4 081 565 366;10:05:38;SAP [XTR_DAX];136.98;119;16 300.62;
280;4 081 565 367;10:05:39;SAP [XTR_DAX];136.98;33;4 520.34;
281;4 081 565 368;10:05:45;SAP [XTR_DAX];137.04;246;33 711.84;
282;4 081 565 369;10:05:45;SAP [XTR_DAX];137.04;54;7 400.16;
283;4 081 565 370;10:05:48;SAP [XTR_DAX];137.08;72;9 869.76;
284;4 081 565 371;10:05:48;SAP [XTR_DAX];137.08;7;959.56;
285;4 081 565 372;10:05:56;SAP [XTR_DAX];137.02;50;6 851.00;
286;4 081 565 373;10:06:01;SAP [XTR_DAX];136.98;150;20 547.00;
287;4 081 565 374;10:06:01;SAP [XTR_DAX];137;31;4 247.00;
288;4 081 565 375;10:06:01;SAP [XTR_DAX];137;51;6 987.00;
289;4 081 565 376;10:06:02;SAP [XTR_DAX];137;7;959;
290;4 081 565 377;10:06:08;SAP [XTR_DAX];136.94;50;6 847.00;
291;4 081 565 378;10:06:08;SAP [XTR_DAX];136.92;250;34 230.00;
292;4 081 565 379;10:06:08;SAP [XTR_DAX];136.94;14;1 917.16;
293;4 081 565 380;10:06:10;SAP [XTR_DAX];136.96;233;31 911.68;
294;4 081 565 381;10:06:10;SAP [XTR_DAX];136.98;87;11 917.26;
295;4 081 565 382;10:06:10;SAP [XTR_DAX];136.98;43;5 890.14;
296;4 081 565 383;10:06:10;SAP [XTR_DAX];136.98;83;11 369.34;
297;4 081 565 384;10:06:40;SAP [XTR_DAX];136.96;146;19 996.16;
298;4 081 565 385;10:06:40;SAP [XTR_DAX];136.98;97;13 287.06;
299;4 081 565 386;10:06:40;SAP [XTR_DAX];137.02;37;5 069.74;
300;4 081 565 387;10:06:44;SAP [XTR_DAX];136.98;50;6 849.00;
301;4 081 565 388;10:06:44;SAP [XTR_DAX];137;82;11 234.00;
302;4 081 565 389;10:06:46;SAP [XTR_DAX];137;186;25 482.00;
303;4 081 565 390;10:06:46;SAP [XTR_DAX];137.02;326;44 668.52;
304;4 081 565 391;10:06:46;SAP [XTR_DAX];137;20;2 740.00;
305;4 081 565 392;10:06:46;SAP [XTR_DAX];137;20;2 740.00;
306;4 081 565 393;10:06:46;SAP [XTR_DAX];137;150;20 550.00;
307;4 081 565 394;10:07:00;SAP [XTR_DAX];137;185;25 345.00;
308;4 081 565 395;10:07:00;SAP [XTR_DAX];136.96;290;39 718.40;
309;4 081 565 396;10:07:01;SAP [XTR_DAX];137;218;29 866.00;
310;4 081 565 397;10:07:03;SAP [XTR_DAX];136.96;335;45 881.60;
311;4 081 565 398;10:07:03;SAP [XTR_DAX];136.94;38;5 203.72;
312;4 081 565 399;10:07:03;SAP [XTR_DAX];136.96;47;6 437.12;
313;4 081 565 400;10:07:03;SAP [XTR_DAX];136.98;150;20 547.00;
314;4 081 565 401;10:07:03;SAP [XTR_DAX];137;216;29 592.00;
315;4 081 565 402;10:07:04;SAP [XTR_DAX];136.98;185;25 341.30;
316;4 081 565 403;10:07:04;SAP [XTR_DAX];136.96;7;958.72;
317;4 081 565 404;10:07:04;SAP [XTR_DAX];136.94;43;5 888.42;
318;4 081 565 405;10:07:04;SAP [XTR_DAX];136.96;74;10 135.04;
319;4 081 565 406;10:07:04;SAP [XTR_DAX];136.98;50;6 849.00;
320;4 081 565 407;10:07:04;SAP [XTR_DAX];137;176;24 112.00;
321;4 081 565 408;10:07:08;SAP [XTR_DAX];136.96;185;25 337.60;
322;4 081 565 409;10:07:08;SAP [XTR_DAX];136.98;238;32 601.24;
323;4 081 565 410;10:07:08;SAP [XTR_DAX];136.96;50;6 848.00;
324;4 081 565 411;10:07:08;SAP [XTR_DAX];137;350;47 950.00;
325;4 081 565 412;10:07:08;SAP [XTR_DAX];136.98;43;5 890.14;
326;4 081 565 413;10:07:08;SAP [XTR_DAX];136.98;49;6 712.02;
327;4 081 565 414;10:07:08;SAP [XTR_DAX];136.98;21;2 876.58;
328;4 081 565 415;10:07:08;SAP [XTR_DAX];136.98;21;2 876.58;
329;4 081 565 416;10:07:08;SAP [XTR_DAX];136.98;22;3 013.56;
330;4 081 565 417;10:07:09;SAP [XTR_DAX];136.98;50;6 849.00;
331;4 081 565 418;10:07:09;SAP [XTR_DAX];137;178;24 386.00;
332;4 081 565 419;10:07:19;SAP [XTR_DAX];137.02;158;21 649.16;
333;4 081 565 420;10:07:19;SAP [XTR_DAX];137.04;194;26 585.76;
334;4 081 565 421;10:07:25;SAP [XTR_DAX];137.06;100;13 706.00;
335;4 081 565 422;10:07:26;SAP [XTR_DAX];137.14;464;63 632.96;
336;4 081 565 423;10:07:26;SAP [XTR_DAX];137.16;136;18 653.76;
337;4 081 565 424;10:07:29;SAP [XTR_DAX];137.14;60;8 228.40;
338;4 081 565 425;10:07:29;SAP [XTR_DAX];137.12;19;2 605.28;
339;4 081 565 426;10:07:29;SAP [XTR_DAX];137.12;203;27 835.36;
340;4 081 565 427;10:07:37;SAP [XTR_DAX];137.12;31;4 250.72;
341;4 081 565 428;10:07:37;SAP [XTR_DAX];137.12;89;12 203.68;
