;Íמלונ;Âנולÿ;Èםסענףלוםע;Öוםא;Êמכ-גמ;Îבתול;Îןונאצטÿ
1;419 964 704;10:00:16;DAI [XTR_DAX];42.135;24 048;1 013 262.48;
2;419 964 705;10:00:16;DAI [XTR_DAX];42.2;10;422;
3;419 964 706;10:00:16;DAI [XTR_DAX];42.05;125;5 256.25;
4;419 964 707;10:00:16;DAI [XTR_DAX];42.05;125;5 256.25;
5;419 964 708;10:00:16;DAI [XTR_DAX];42.2;12;506.4;
6;419 964 709;10:00:16;DAI [XTR_DAX];42.2;60;2 532.00;
7;419 964 710;10:00:22;DAI [XTR_DAX];42.075;22;925.65;
8;419 964 711;10:00:22;DAI [XTR_DAX];42.065;162;6 814.53;
9;419 964 712;10:00:22;DAI [XTR_DAX];42.055;2;84.11;
10;419 964 713;10:00:22;DAI [XTR_DAX];42.05;590;24 809.50;
11;419 964 714;10:00:22;DAI [XTR_DAX];42.045;21;882.95;
12;419 964 715;10:00:22;DAI [XTR_DAX];42.095;201;8 461.10;
13;419 964 716;10:00:22;DAI [XTR_DAX];42.095;49;2 062.66;
14;419 964 717;10:00:22;DAI [XTR_DAX];42.1;149;6 272.90;
15;419 964 718;10:00:22;DAI [XTR_DAX];42.08;130;5 470.40;
16;419 964 719;10:00:22;DAI [XTR_DAX];42.08;190;7 995.20;
17;419 964 720;10:00:22;DAI [XTR_DAX];42.08;34;1 430.72;
18;419 964 721;10:00:27;DAI [XTR_DAX];42.09;267;11 238.03;
19;419 964 722;10:00:27;DAI [XTR_DAX];42.095;33;1 389.14;
20;419 964 723;10:00:27;DAI [XTR_DAX];42.09;222;9 343.98;
21;419 964 724;10:00:27;DAI [XTR_DAX];42.095;112;4 714.64;
22;419 964 725;10:00:27;DAI [XTR_DAX];42.105;43;1 810.52;
23;419 964 726;10:00:27;DAI [XTR_DAX];42.11;198;8 337.78;
24;419 964 727;10:00:27;DAI [XTR_DAX];42.115;250;10 528.75;
25;419 964 728;10:00:27;DAI [XTR_DAX];42.13;198;8 341.74;
26;419 964 729;10:00:27;DAI [XTR_DAX];42.14;198;8 343.72;
27;419 964 730;10:00:27;DAI [XTR_DAX];42.15;41;1 728.15;
28;419 964 731;10:00:27;DAI [XTR_DAX];42.15;589;24 826.35;
29;419 964 732;10:00:27;DAI [XTR_DAX];42.15;45;1 896.75;
30;419 964 733;10:00:27;DAI [XTR_DAX];42.095;250;10 523.75;
31;419 964 734;10:00:36;DAI [XTR_DAX];42.095;250;10 523.75;
32;419 964 735;10:00:36;DAI [XTR_DAX];42.1;149;6 272.90;
33;419 964 736;10:00:36;DAI [XTR_DAX];42.1;11;463.1;
34;419 964 737;10:00:42;DAI [XTR_DAX];42.12;150;6 318.00;
35;419 964 738;10:00:42;DAI [XTR_DAX];42.125;121;5 097.13;
36;419 964 739;10:00:42;DAI [XTR_DAX];42.115;46;1 937.29;
37;419 964 740;10:00:42;DAI [XTR_DAX];42.135;119;5 014.07;
38;419 964 741;10:00:46;DAI [XTR_DAX];42.09;3;126.27;
39;419 964 742;10:00:48;DAI [XTR_DAX];42.08;315;13 255.20;
40;419 964 743;10:00:48;DAI [XTR_DAX];42.08;248;10 435.84;
41;419 964 744;10:00:55;DAI [XTR_DAX];42.11;135;5 684.85;
42;419 964 745;10:00:55;DAI [XTR_DAX];42.11;94;3 958.34;
43;419 964 746;10:00:55;DAI [XTR_DAX];42.115;54;2 274.21;
44;419 964 747;10:00:55;DAI [XTR_DAX];42.12;118;4 970.16;
45;419 964 748;10:00:55;DAI [XTR_DAX];42.125;52;2 190.50;
46;419 964 749;10:00:55;DAI [XTR_DAX];42.13;306;12 891.78;
47;419 964 750;10:00:55;DAI [XTR_DAX];42.13;43;1 811.59;
48;419 964 751;10:00:55;DAI [XTR_DAX];42.135;273;11 502.86;
49;419 964 752;10:00:55;DAI [XTR_DAX];42.14;123;5 183.22;
50;419 964 753;10:00:55;DAI [XTR_DAX];42.145;158;6 658.91;
51;419 964 754;10:00:55;DAI [XTR_DAX];42.145;18;758.61;
52;419 964 755;10:00:57;DAI [XTR_DAX];42.135;250;10 533.75;
53;419 964 756;10:00:57;DAI [XTR_DAX];42.14;75;3 160.50;
54;419 964 757;10:00:57;DAI [XTR_DAX];42.145;93;3 919.49;
55;419 964 758;10:01:09;DAI [XTR_DAX];42.155;39;1 644.05;
56;419 964 759;10:01:09;DAI [XTR_DAX];42.16;41;1 728.56;
57;419 964 760;10:01:09;DAI [XTR_DAX];42.155;300;12 646.50;
58;419 964 761;10:01:09;DAI [XTR_DAX];42.155;260;10 960.30;
59;419 964 762;10:01:09;DAI [XTR_DAX];42.155;322;13 573.91;
60;419 964 763;10:01:11;DAI [XTR_DAX];42.13;17;716.21;
61;419 964 764;10:01:11;DAI [XTR_DAX];42.12;310;13 057.20;
62;419 964 765;10:01:11;DAI [XTR_DAX];42.125;117;4 928.63;
63;419 964 766;10:01:11;DAI [XTR_DAX];42.125;3;126.38;
64;419 964 767;10:01:11;DAI [XTR_DAX];42.105;250;10 526.25;
65;419 964 768;10:01:12;DAI [XTR_DAX];42.1;119;5 009.90;
66;419 964 769;10:01:13;DAI [XTR_DAX];42.105;112;4 715.76;
67;419 964 770;10:01:13;DAI [XTR_DAX];42.105;43;1 810.52;
68;419 964 771;10:01:16;DAI [XTR_DAX];42.14;56;2 359.84;
69;419 964 772;10:01:16;DAI [XTR_DAX];42.15;250;10 537.50;
70;419 964 773;10:01:16;DAI [XTR_DAX];42.155;12;505.86;
71;419 964 774;10:01:22;DAI [XTR_DAX];42.14;105;4 424.70;
72;419 964 775;10:01:22;DAI [XTR_DAX];42.15;30;1 264.50;
73;419 964 776;10:01:22;DAI [XTR_DAX];42.155;320;13 489.60;
74;419 964 777;10:01:22;DAI [XTR_DAX];42.16;503;21 206.48;
75;419 964 778;10:01:22;DAI [XTR_DAX];42.145;100;4 214.50;
76;419 964 779;10:01:26;DAI [XTR_DAX];42.16;59;2 487.44;
77;419 964 780;10:01:26;DAI [XTR_DAX];42.15;150;6 322.50;
78;419 964 781;10:01:38;DAI [XTR_DAX];42.165;57;2 403.41;
79;419 964 782;10:01:38;DAI [XTR_DAX];42.165;13;548.15;
80;419 964 783;10:01:39;DAI [XTR_DAX];42.18;56;2 362.08;
81;419 964 784;10:01:42;DAI [XTR_DAX];42.185;54;2 277.99;
82;419 964 785;10:01:42;DAI [XTR_DAX];42.185;28;1 181.18;
83;419 964 786;10:01:42;DAI [XTR_DAX];42.185;54;2 277.99;
84;419 964 787;10:01:43;DAI [XTR_DAX];42.17;26;1 096.42;
85;419 964 788;10:01:43;DAI [XTR_DAX];42.165;179;7 547.54;
86;419 964 789;10:01:44;DAI [XTR_DAX];42.17;51;2 150.67;
87;419 964 790;10:01:44;DAI [XTR_DAX];42.17;88;3 710.96;
88;419 964 791;10:01:47;DAI [XTR_DAX];42.185;300;12 655.50;
89;419 964 792;10:01:47;DAI [XTR_DAX];42.19;341;14 386.79;
90;419 964 793;10:01:47;DAI [XTR_DAX];42.195;306;12 911.67;
91;419 964 794;10:01:47;DAI [XTR_DAX];42.195;74;3 122.43;
92;419 964 795;10:01:51;DAI [XTR_DAX];42.185;139;5 863.72;
93;419 964 796;10:01:52;DAI [XTR_DAX];42.175;100;4 217.50;
94;419 964 797;10:01:52;DAI [XTR_DAX];42.165;301;12 691.67;
95;419 964 798;10:01:53;DAI [XTR_DAX];42.165;175;7 378.88;
96;419 964 799;10:01:55;DAI [XTR_DAX];42.16;161;6 787.76;
97;419 964 800;10:02:00;DAI [XTR_DAX];42.145;446;18 796.67;
98;419 964 801;10:02:00;DAI [XTR_DAX];42.14;119;5 014.66;
99;419 964 802;10:02:01;DAI [XTR_DAX];42.1;550;23 155.00;
100;419 964 803;10:02:01;DAI [XTR_DAX];42.09;140;5 892.60;
101;419 964 804;10:02:01;DAI [XTR_DAX];42.085;259;10 900.02;
102;419 964 805;10:02:01;DAI [XTR_DAX];42.075;250;10 518.75;
103;419 964 806;10:02:01;DAI [XTR_DAX];42.07;321;13 504.47;
104;419 964 807;10:02:01;DAI [XTR_DAX];42.065;150;6 309.75;
105;419 964 808;10:02:01;DAI [XTR_DAX];42.065;250;10 516.25;
106;419 964 809;10:02:02;DAI [XTR_DAX];42.08;10;420.8;
107;419 964 810;10:02:03;DAI [XTR_DAX];42.08;27;1 136.16;
108;419 964 811;10:02:03;DAI [XTR_DAX];42.085;27;1 136.30;
109;419 964 812;10:02:03;DAI [XTR_DAX];42.09;127;5 345.43;
110;419 964 813;10:02:03;DAI [XTR_DAX];42.105;177;7 452.59;
111;419 964 814;10:02:03;DAI [XTR_DAX];42.08;277;11 656.16;
112;419 964 815;10:02:03;DAI [XTR_DAX];42.08;23;967.84;
113;419 964 816;10:02:03;DAI [XTR_DAX];42.09;27;1 136.43;
114;419 964 817;10:02:03;DAI [XTR_DAX];42.095;27;1 136.57;
115;419 964 818;10:02:03;DAI [XTR_DAX];42.1;18;757.8;
116;419 964 819;10:02:03;DAI [XTR_DAX];42.105;27;1 136.84;
117;419 964 820;10:02:03;DAI [XTR_DAX];42.11;261;10 990.71;
118;419 964 821;10:02:03;DAI [XTR_DAX];42.105;27;1 136.84;
119;419 964 822;10:02:03;DAI [XTR_DAX];42.11;16;673.76;
120;419 964 823;10:02:03;DAI [XTR_DAX];42.115;27;1 137.11;
121;419 964 824;10:02:03;DAI [XTR_DAX];42.12;157;6 612.84;
122;419 964 825;10:02:03;DAI [XTR_DAX];42.125;177;7 456.13;
123;419 964 826;10:02:15;DAI [XTR_DAX];42.09;471;19 824.39;
124;419 964 827;10:02:15;DAI [XTR_DAX];42.08;300;12 624.00;
125;419 964 828;10:02:20;DAI [XTR_DAX];42.1;119;5 009.90;
126;419 964 829;10:02:20;DAI [XTR_DAX];42.1;26;1 094.60;
127;419 964 830;10:02:20;DAI [XTR_DAX];42.1;137;5 767.70;
128;419 964 831;10:02:20;DAI [XTR_DAX];42.1;140;5 894.00;
129;419 964 832;10:02:20;DAI [XTR_DAX];42.105;114;4 799.97;
130;419 964 833;10:02:20;DAI [XTR_DAX];42.11;160;6 737.60;
131;419 964 834;10:02:29;DAI [XTR_DAX];42.1;100;4 210.00;
132;419 964 835;10:02:29;DAI [XTR_DAX];42.11;122;5 137.42;
133;419 964 836;10:02:29;DAI [XTR_DAX];42.11;11;463.21;
134;419 964 837;10:02:29;DAI [XTR_DAX];42.11;90;3 789.90;
135;419 964 838;10:02:29;DAI [XTR_DAX];42.105;100;4 210.50;
136;419 964 839;10:02:29;DAI [XTR_DAX];42.11;101;4 253.11;
137;419 964 840;10:02:29;DAI [XTR_DAX];42.11;5;210.55;
138;419 964 841;10:02:29;DAI [XTR_DAX];42.085;118;4 966.03;
139;419 964 842;10:02:36;DAI [XTR_DAX];42.105;592;24 926.16;
140;419 964 843;10:02:36;DAI [XTR_DAX];42.105;37;1 557.89;
141;419 964 844;10:02:36;DAI [XTR_DAX];42.11;390;16 422.90;
142;419 964 845;10:02:36;DAI [XTR_DAX];42.115;450;18 951.75;
143;419 964 846;10:02:36;DAI [XTR_DAX];42.12;132;5 559.84;
144;419 964 847;10:02:37;DAI [XTR_DAX];42.13;250;10 532.50;
145;419 964 848;10:02:43;DAI [XTR_DAX];42.105;20;842.1;
146;419 964 849;10:02:44;DAI [XTR_DAX];42.105;155;6 526.28;
147;419 964 850;10:02:44;DAI [XTR_DAX];42.105;175;7 368.38;
148;419 964 851;10:02:44;DAI [XTR_DAX];42.105;175;7 368.38;
149;419 964 852;10:02:44;DAI [XTR_DAX];42.105;31;1 305.26;
150;419 964 853;10:02:44;DAI [XTR_DAX];42.105;113;4 757.87;
151;419 964 854;10:02:44;DAI [XTR_DAX];42.105;31;1 305.26;
152;419 964 855;10:02:44;DAI [XTR_DAX];42.105;144;6 063.12;
153;419 964 856;10:02:44;DAI [XTR_DAX];42.105;31;1 305.26;
154;419 964 857;10:02:44;DAI [XTR_DAX];42.115;173;7 285.90;
155;419 964 858;10:02:44;DAI [XTR_DAX];42.105;175;7 368.38;
156;419 964 859;10:02:44;DAI [XTR_DAX];42.105;13;547.37;
157;419 964 860;10:02:52;DAI [XTR_DAX];42.085;450;18 938.25;
158;419 964 861;10:02:52;DAI [XTR_DAX];42.08;323;13 591.84;
159;419 964 862;10:02:52;DAI [XTR_DAX];42.075;329;13 842.68;
160;419 964 863;10:02:52;DAI [XTR_DAX];42.07;150;6 310.50;
161;419 964 864;10:02:52;DAI [XTR_DAX];42.06;143;6 014.58;
162;419 964 865;10:02:52;DAI [XTR_DAX];42.06;257;10 809.42;
163;419 964 866;10:02:55;DAI [XTR_DAX];42.08;99;4 165.92;
164;419 964 867;10:02:55;DAI [XTR_DAX];42.085;310;13 046.35;
165;419 964 868;10:02:55;DAI [XTR_DAX];42.09;261;10 985.49;
166;419 964 869;10:02:55;DAI [XTR_DAX];42.095;126;5 303.97;
167;419 964 870;10:03:02;DAI [XTR_DAX];42.06;592;24 899.52;
168;419 964 871;10:03:02;DAI [XTR_DAX];42.06;48;2 018.88;
169;419 964 872;10:03:02;DAI [XTR_DAX];42.055;268;11 270.74;
170;419 964 873;10:03:06;DAI [XTR_DAX];42.04;130;5 465.20;
171;419 964 874;10:03:06;DAI [XTR_DAX];42.035;123;5 170.31;
172;419 964 875;10:03:06;DAI [XTR_DAX];42.04;142;5 969.68;
173;419 964 876;10:03:07;DAI [XTR_DAX];42.04;186;7 819.44;
174;419 964 877;10:03:07;DAI [XTR_DAX];42.045;211;8 871.50;
175;419 964 878;10:03:10;DAI [XTR_DAX];42.05;111;4 667.55;
176;419 964 879;10:03:10;DAI [XTR_DAX];42.04;306;12 864.24;
177;419 964 880;10:03:10;DAI [XTR_DAX];42.05;164;6 896.20;
178;419 964 881;10:03:11;DAI [XTR_DAX];42.04;200;8 408.00;
179;419 964 882;10:03:11;DAI [XTR_DAX];42.035;292;12 274.22;
180;419 964 883;10:03:11;DAI [XTR_DAX];42.045;159;6 685.16;
181;419 964 884;10:03:11;DAI [XTR_DAX];42.05;91;3 826.55;
182;419 964 885;10:03:11;DAI [XTR_DAX];42.04;140;5 885.60;
183;419 964 886;10:03:11;DAI [XTR_DAX];42.05;159;6 685.95;
184;419 964 887;10:03:12;DAI [XTR_DAX];42.055;185;7 780.18;
185;419 964 888;10:03:12;DAI [XTR_DAX];42.06;413;17 370.78;
186;419 964 889;10:03:12;DAI [XTR_DAX];42.065;357;15 017.21;
187;419 964 890;10:03:12;DAI [XTR_DAX];42.07;258;10 854.06;
188;419 964 891;10:03:12;DAI [XTR_DAX];42.075;250;10 518.75;
189;419 964 892;10:03:14;DAI [XTR_DAX];42.08;75;3 156.00;
190;419 964 893;10:03:14;DAI [XTR_DAX];42.07;165;6 941.55;
191;419 964 894;10:03:14;DAI [XTR_DAX];42.075;196;8 246.70;
192;419 964 895;10:03:14;DAI [XTR_DAX];42.075;356;14 978.70;
193;419 964 896;10:03:14;DAI [XTR_DAX];42.075;135;5 680.13;
194;419 964 897;10:03:14;DAI [XTR_DAX];42.075;5;210.38;
195;419 964 898;10:03:15;DAI [XTR_DAX];42.065;21;883.37;
196;419 964 899;10:03:15;DAI [XTR_DAX];42.065;122;5 131.93;
197;419 964 900;10:03:15;DAI [XTR_DAX];42.065;24;1 009.56;
198;419 964 901;10:03:15;DAI [XTR_DAX];42.065;26;1 093.69;
199;419 964 902;10:03:17;DAI [XTR_DAX];42.075;68;2 861.10;
200;419 964 903;10:03:18;DAI [XTR_DAX];42.055;50;2 102.75;
201;419 964 904;10:03:34;DAI [XTR_DAX];42.045;160;6 727.20;
202;419 964 905;10:03:34;DAI [XTR_DAX];42.045;318;13 370.31;
203;419 964 906;10:03:34;DAI [XTR_DAX];42.04;387;16 269.48;
204;419 964 907;10:03:35;DAI [XTR_DAX];42.04;120;5 044.80;
205;419 964 908;10:03:35;DAI [XTR_DAX];42.055;159;6 686.75;
206;419 964 909;10:03:35;DAI [XTR_DAX];42.04;44;1 849.76;
207;419 964 910;10:03:40;DAI [XTR_DAX];42.045;102;4 288.59;
208;419 964 911;10:03:40;DAI [XTR_DAX];42.05;318;13 371.90;
209;419 964 912;10:03:40;DAI [XTR_DAX];42.055;196;8 242.78;
210;419 964 913;10:03:40;DAI [XTR_DAX];42.06;483;20 314.98;
211;419 964 914;10:03:53;DAI [XTR_DAX];42.095;100;4 209.50;
212;419 964 915;10:03:53;DAI [XTR_DAX];42.095;28;1 178.66;
213;419 964 916;10:03:53;DAI [XTR_DAX];42.095;22;926.09;
214;419 964 917;10:03:53;DAI [XTR_DAX];42.09;186;7 828.74;
215;419 964 918;10:03:53;DAI [XTR_DAX];42.09;186;7 828.74;
216;419 964 919;10:03:53;DAI [XTR_DAX];42.09;14;589.26;
217;419 964 920;10:03:54;DAI [XTR_DAX];42.1;31;1 305.10;
218;419 964 921;10:03:54;DAI [XTR_DAX];42.1;72;3 031.20;
219;419 964 922;10:03:54;DAI [XTR_DAX];42.105;17;715.79;
220;419 964 923;10:03:54;DAI [XTR_DAX];42.105;35;1 473.68;
221;419 964 924;10:03:54;DAI [XTR_DAX];42.105;66;2 778.93;
222;419 964 925;10:03:54;DAI [XTR_DAX];42.125;108;4 549.50;
223;419 964 926;10:03:54;DAI [XTR_DAX];42.13;167;7 035.71;
224;419 964 927;10:04:05;DAI [XTR_DAX];42.145;519;21 873.26;
225;419 964 928;10:04:10;DAI [XTR_DAX];42.115;592;24 932.08;
226;419 964 929;10:04:10;DAI [XTR_DAX];42.115;1;42.12;
227;419 964 930;10:04:10;DAI [XTR_DAX];42.11;78;3 284.58;
228;419 964 931;10:04:10;DAI [XTR_DAX];42.115;112;4 716.88;
229;419 964 932;10:04:10;DAI [XTR_DAX];42.115;25;1 052.88;
230;419 964 933;10:04:10;DAI [XTR_DAX];42.115;139;5 853.99;
231;419 964 934;10:04:10;DAI [XTR_DAX];42.115;250;10 528.75;
232;419 964 935;10:04:10;DAI [XTR_DAX];42.115;260;10 949.90;
233;419 964 936;10:04:10;DAI [XTR_DAX];42.11;41;1 726.51;
234;419 964 937;10:04:10;DAI [XTR_DAX];42.105;188;7 915.74;
235;419 964 938;10:04:10;DAI [XTR_DAX];42.09;400;16 836.00;
236;419 964 939;10:04:10;DAI [XTR_DAX];42.11;166;6 990.26;
237;419 964 940;10:04:11;DAI [XTR_DAX];42.115;374;15 751.01;
238;419 964 941;10:04:12;DAI [XTR_DAX];42.13;464;19 548.32;
239;419 964 942;10:04:12;DAI [XTR_DAX];42.135;250;10 533.75;
240;419 964 943;10:04:12;DAI [XTR_DAX];42.135;302;12 724.77;
241;419 964 944;10:04:12;DAI [XTR_DAX];42.14;239;10 071.46;
242;419 964 945;10:04:13;DAI [XTR_DAX];42.145;551;23 221.90;
243;419 964 946;10:04:19;DAI [XTR_DAX];42.165;35;1 475.78;
244;419 964 947;10:04:19;DAI [XTR_DAX];42.165;30;1 264.95;
245;419 964 948;10:04:19;DAI [XTR_DAX];42.165;35;1 475.78;
246;419 964 949;10:04:19;DAI [XTR_DAX];42.17;100;4 217.00;
247;419 964 950;10:04:19;DAI [XTR_DAX];42.185;25;1 054.63;
248;419 964 951;10:04:34;DAI [XTR_DAX];42.18;188;7 929.84;
249;419 964 952;10:04:34;DAI [XTR_DAX];42.175;140;5 904.50;
250;419 964 953;10:04:34;DAI [XTR_DAX];42.17;592;24 964.64;
251;419 964 954;10:04:34;DAI [XTR_DAX];42.17;21;885.57;
252;419 964 955;10:04:34;DAI [XTR_DAX];42.16;369;15 557.04;
253;419 964 956;10:04:34;DAI [XTR_DAX];42.16;4;168.64;
254;419 964 957;10:04:34;DAI [XTR_DAX];42.155;143;6 028.17;
255;419 964 958;10:04:34;DAI [XTR_DAX];42.155;25;1 053.88;
256;419 964 959;10:04:34;DAI [XTR_DAX];42.155;25;1 053.88;
257;419 964 960;10:04:34;DAI [XTR_DAX];42.155;128;5 395.84;
258;419 964 961;10:04:34;DAI [XTR_DAX];42.155;128;5 395.84;
259;419 964 962;10:04:35;DAI [XTR_DAX];42.17;330;13 916.10;
260;419 964 963;10:04:35;DAI [XTR_DAX];42.175;296;12 483.80;
261;419 964 964;10:04:35;DAI [XTR_DAX];42.18;614;25 898.52;
262;419 964 965;10:04:35;DAI [XTR_DAX];42.185;505;21 303.43;
263;419 964 966;10:04:35;DAI [XTR_DAX];42.19;748;31 558.12;
264;419 964 967;10:04:35;DAI [XTR_DAX];42.195;1 007;42 490.37;
265;419 964 968;10:04:35;DAI [XTR_DAX];42.185;12;506.22;
266;419 964 969;10:05:00;DAI [XTR_DAX];42.17;271;11 428.07;
267;419 964 970;10:05:00;DAI [XTR_DAX];42.17;77;3 247.09;
268;419 964 971;10:05:00;DAI [XTR_DAX];42.18;139;5 863.02;
269;419 964 972;10:05:00;DAI [XTR_DAX];42.185;138;5 821.53;
270;419 964 973;10:05:08;DAI [XTR_DAX];42.2;584;24 644.80;
271;419 964 974;10:05:08;DAI [XTR_DAX];42.2;584;24 644.80;
272;419 964 975;10:05:08;DAI [XTR_DAX];42.2;159;6 709.80;
273;419 964 976;10:05:08;DAI [XTR_DAX];42.205;184;7 765.72;
274;419 964 977;10:05:08;DAI [XTR_DAX];42.225;170;7 178.25;
275;419 964 978;10:05:08;DAI [XTR_DAX];42.225;80;3 378.00;
276;419 964 979;10:05:08;DAI [XTR_DAX];42.235;206;8 700.41;
277;419 964 980;10:05:08;DAI [XTR_DAX];42.24;250;10 560.00;
278;419 964 981;10:05:09;DAI [XTR_DAX];42.26;300;12 678.00;
279;419 964 982;10:05:13;DAI [XTR_DAX];42.28;2;84.56;
280;419 964 983;10:05:15;DAI [XTR_DAX];42.3;35;1 480.50;
281;419 964 984;10:05:15;DAI [XTR_DAX];42.295;100;4 229.50;
282;419 964 985;10:05:15;DAI [XTR_DAX];42.295;17;719.02;
283;419 964 986;10:05:17;DAI [XTR_DAX];42.305;12;507.66;
284;419 964 987;10:05:19;DAI [XTR_DAX];42.32;150;6 348.00;
285;419 964 988;10:05:19;DAI [XTR_DAX];42.325;207;8 761.28;
286;419 964 989;10:05:24;DAI [XTR_DAX];42.35;564;23 885.40;
287;419 964 990;10:05:24;DAI [XTR_DAX];42.35;1 636;69 284.60;
288;419 964 991;10:05:40;DAI [XTR_DAX];42.4;174;7 377.60;
289;419 964 992;10:05:40;DAI [XTR_DAX];42.4;4 099;173 797.60;
290;419 964 993;10:05:40;DAI [XTR_DAX];42.4;227;9 624.80;
291;419 964 994;10:05:40;DAI [XTR_DAX];42.405;297;12 594.29;
292;419 964 995;10:05:40;DAI [XTR_DAX];42.41;59;2 502.19;
293;419 964 996;10:05:41;DAI [XTR_DAX];42.4;213;9 031.20;
294;419 964 997;10:05:41;DAI [XTR_DAX];42.4;24;1 017.60;
295;419 964 998;10:05:41;DAI [XTR_DAX];42.395;557;23 614.02;
296;419 964 999;10:05:41;DAI [XTR_DAX];42.4;187;7 928.80;
297;419 965 000;10:05:41;DAI [XTR_DAX];42.38;179;7 586.02;
298;419 965 001;10:05:52;DAI [XTR_DAX];42.405;600;25 443.00;
299;419 965 002;10:05:52;DAI [XTR_DAX];42.4;274;11 617.60;
300;419 965 003;10:05:52;DAI [XTR_DAX];42.4;154;6 529.60;
301;419 965 004;10:05:52;DAI [XTR_DAX];42.395;741;31 414.70;
302;419 965 005;10:05:53;DAI [XTR_DAX];42.38;150;6 357.00;
303;419 965 006;10:05:53;DAI [XTR_DAX];42.375;118;5 000.25;
304;419 965 007;10:05:53;DAI [XTR_DAX];42.37;78;3 304.86;
305;419 965 008;10:05:53;DAI [XTR_DAX];42.37;36;1 525.32;
306;419 965 009;10:05:53;DAI [XTR_DAX];42.37;440;18 642.80;
307;419 965 010;10:05:53;DAI [XTR_DAX];42.37;554;23 472.98;
308;419 965 011;10:05:53;DAI [XTR_DAX];42.37;554;23 472.98;
309;419 965 012;10:05:53;DAI [XTR_DAX];42.37;200;8 474.00;
310;419 965 013;10:05:53;DAI [XTR_DAX];42.37;152;6 440.24;
311;419 965 014;10:05:53;DAI [XTR_DAX];42.37;200;8 474.00;
312;419 965 015;10:05:53;DAI [XTR_DAX];42.365;383;16 225.80;
313;419 965 016;10:05:53;DAI [XTR_DAX];42.365;17;720.21;
314;419 965 017;10:05:53;DAI [XTR_DAX];42.365;431;18 259.32;
315;419 965 018;10:05:53;DAI [XTR_DAX];42.37;17;720.29;
316;419 965 019;10:05:53;DAI [XTR_DAX];42.37;8;338.96;
317;419 965 020;10:05:55;DAI [XTR_DAX];42.38;12;508.56;
318;419 965 021;10:05:58;DAI [XTR_DAX];42.37;273;11 567.01;
319;419 965 022;10:05:58;DAI [XTR_DAX];42.365;592;25 080.08;
320;419 965 023;10:05:58;DAI [XTR_DAX];42.365;238;10 082.87;
321;419 965 024;10:05:58;DAI [XTR_DAX];42.36;570;24 145.20;
322;419 965 025;10:05:58;DAI [XTR_DAX];42.355;474;20 076.27;
323;419 965 026;10:05:58;DAI [XTR_DAX];42.35;590;24 986.50;
324;419 965 027;10:05:58;DAI [XTR_DAX];42.365;131;5 549.82;
325;419 965 028;10:05:58;DAI [XTR_DAX];42.37;36;1 525.32;
326;419 965 029;10:06:00;DAI [XTR_DAX];42.35;251;10 629.85;
327;419 965 030;10:06:00;DAI [XTR_DAX];42.345;140;5 928.30;
328;419 965 031;10:06:00;DAI [XTR_DAX];42.34;240;10 161.60;
329;419 965 032;10:06:05;DAI [XTR_DAX];42.325;553;23 405.73;
330;419 965 033;10:06:05;DAI [XTR_DAX];42.32;250;10 580.00;
331;419 965 034;10:06:05;DAI [XTR_DAX];42.315;265;11 213.48;
332;419 965 035;10:06:05;DAI [XTR_DAX];42.315;60;2 538.90;
333;419 965 036;10:06:05;DAI [XTR_DAX];42.32;149;6 305.68;
334;419 965 037;10:06:05;DAI [XTR_DAX];42.325;43;1 819.98;
335;419 965 038;10:06:07;DAI [XTR_DAX];42.34;15;635.1;
336;419 965 039;10:06:08;DAI [XTR_DAX];42.33;232;9 820.56;
337;419 965 040;10:06:08;DAI [XTR_DAX];42.32;454;19 213.28;
338;419 965 041;10:06:08;DAI [XTR_DAX];42.305;138;5 838.09;
339;419 965 042;10:06:08;DAI [XTR_DAX];42.3;193;8 163.90;
340;419 965 043;10:06:08;DAI [XTR_DAX];42.3;30;1 269.00;
341;419 965 044;10:06:08;DAI [XTR_DAX];42.3;169;7 148.70;
342;419 965 045;10:06:17;DAI [XTR_DAX];42.28;408;17 250.24;
343;419 965 046;10:06:17;DAI [XTR_DAX];42.275;140;5 918.50;
344;419 965 047;10:06:32;DAI [XTR_DAX];42.28;188;7 948.64;
345;419 965 048;10:06:32;DAI [XTR_DAX];42.285;164;6 934.74;
346;419 965 049;10:06:32;DAI [XTR_DAX];42.29;397;16 789.13;
347;419 965 050;10:06:32;DAI [XTR_DAX];42.28;1;42.28;
348;419 965 051;10:06:36;DAI [XTR_DAX];42.295;39;1 649.51;
349;419 965 052;10:06:36;DAI [XTR_DAX];42.295;94;3 975.73;
350;419 965 053;10:06:38;DAI [XTR_DAX];42.32;428;18 112.96;
351;419 965 054;10:06:38;DAI [XTR_DAX];42.325;157;6 645.03;
352;419 965 055;10:06:42;DAI [XTR_DAX];42.34;122;5 165.48;
353;419 965 056;10:06:42;DAI [XTR_DAX];42.34;268;11 347.12;
354;419 965 057;10:06:42;DAI [XTR_DAX];42.34;425;17 994.50;
355;419 965 058;10:06:42;DAI [XTR_DAX];42.34;554;23 456.36;
356;419 965 059;10:06:42;DAI [XTR_DAX];42.34;111;4 699.74;
357;419 965 060;10:06:51;DAI [XTR_DAX];42.32;24;1 015.68;
358;419 965 061;10:06:54;DAI [XTR_DAX];42.32;23;973.36;
359;419 965 062;10:06:56;DAI [XTR_DAX];42.315;200;8 463.00;
