;Íמלונ;Âנולÿ;Èםסענףלוםע;Öוםא;Êמכ-גמ;Îבתול;Îןונאצטÿ
89;5 082 838 400 088;10:06:39;LKOD [LSE_IOB];69.72;57;3 974.04;
90;5 082 838 400 089;10:06:39;LKOD [LSE_IOB];69.72;57;3 974.04;
91;5 082 838 400 090;10:06:39;LKOD [LSE_IOB];69.72;45;3 137.40;
92;5 082 838 400 091;10:06:39;LKOD [LSE_IOB];69.7;80;5 576.00;
93;5 082 838 400 092;10:06:39;LKOD [LSE_IOB];69.68;150;10 452.00;
94;5 082 838 400 093;10:06:49;LKOD [LSE_IOB];69.68;150;10 452.00;
95;5 082 838 400 094;10:06:49;LKOD [LSE_IOB];69.68;50;3 484.00;
96;5 082 838 400 095;10:06:49;LKOD [LSE_IOB];69.68;70;4 877.60;
97;5 082 838 400 096;10:06:49;LKOD [LSE_IOB];69.68;70;4 877.60;
98;5 082 838 400 097;10:06:49;LKOD [LSE_IOB];69.66;150;10 449.00;
99;5 082 838 400 098;10:06:49;LKOD [LSE_IOB];69.66;100;6 966.00;
100;5 082 838 400 099;10:06:49;LKOD [LSE_IOB];69.66;50;3 483.00;
101;5 082 838 400 100;10:06:54;LKOD [LSE_IOB];69.62;143;9 955.66;
102;5 082 838 400 101;10:06:54;LKOD [LSE_IOB];69.62;57;3 968.34;
103;5 082 838 400 102;10:06:54;LKOD [LSE_IOB];69.6;50;3 480.00;
104;5 082 838 400 103;10:07:04;LKOD [LSE_IOB];69.6;200;13 920.00;
105;5 082 838 400 104;10:07:04;LKOD [LSE_IOB];69.6;89;6 194.40;
106;5 082 838 400 105;10:08:22;LKOD [LSE_IOB];69.66;107;7 453.62;
107;5 082 838 400 106;10:10:42;LKOD [LSE_IOB];69.72;86;5 995.92;
108;5 082 838 400 107;10:10:42;LKOD [LSE_IOB];69.72;83;5 786.76;
109;5 082 838 400 108;10:10:42;LKOD [LSE_IOB];69.72;83;5 786.76;
110;5 082 838 400 109;10:10:42;LKOD [LSE_IOB];69.72;83;5 786.76;
111;5 082 838 400 110;10:10:42;LKOD [LSE_IOB];69.72;83;5 786.76;
112;5 082 838 400 111;10:10:42;LKOD [LSE_IOB];69.72;83;5 786.76;
113;5 082 838 400 112;10:10:42;LKOD [LSE_IOB];69.72;83;5 786.76;
114;5 082 838 400 113;10:10:42;LKOD [LSE_IOB];69.72;44;3 067.68;
115;5 082 838 400 114;10:10:42;LKOD [LSE_IOB];69.72;39;2 719.08;
116;5 082 838 400 115;10:10:42;LKOD [LSE_IOB];69.72;93;6 483.96;
117;5 082 838 400 116;10:10:42;LKOD [LSE_IOB];69.72;92;6 414.24;
118;5 082 838 400 117;10:10:52;LKOD [LSE_IOB];69.68;93;6 480.24;
119;5 082 838 400 118;10:10:52;LKOD [LSE_IOB];69.68;93;6 480.24;
120;5 082 838 400 119;10:10:52;LKOD [LSE_IOB];69.74;50;3 487.00;
121;5 082 838 400 120;10:10:53;LKOD [LSE_IOB];69.68;93;6 480.24;
122;5 082 838 400 121;10:10:53;LKOD [LSE_IOB];69.68;93;6 480.24;
123;5 082 838 400 122;10:10:54;LKOD [LSE_IOB];69.68;93;6 480.24;
124;5 082 838 400 123;10:12:16;LKOD [LSE_IOB];69.72;76;5 298.72;
125;5 082 838 400 124;10:12:28;LKOD [LSE_IOB];69.7;10;697;
126;5 082 838 400 125;10:12:28;LKOD [LSE_IOB];69.7;76;5 297.20;
127;5 082 838 400 126;10:13:13;LKOD [LSE_IOB];69.8;150;10 470.00;
128;5 082 838 400 127;10:14:01;LKOD [LSE_IOB];69.76;99;6 906.24;
129;5 082 838 400 128;10:15:24;LKOD [LSE_IOB];69.7;200;13 940.00;
130;5 082 838 400 129;10:15:25;LKOD [LSE_IOB];69.68;58;4 041.44;
131;5 082 838 400 130;10:15:25;LKOD [LSE_IOB];69.68;142;9 894.56;
132;5 082 838 400 131;10:15:25;LKOD [LSE_IOB];69.68;110;7 664.80;
133;5 082 838 400 132;10:17:05;LKOD [LSE_IOB];69.74;54;3 765.96;
134;5 082 838 400 133;10:18:12;LKOD [LSE_IOB];69.72;134;9 342.48;
135;5 082 838 400 134;10:18:12;LKOD [LSE_IOB];69.72;38;2 649.36;
136;5 082 838 400 135;10:18:19;LKOD [LSE_IOB];69.68;60;4 180.80;
137;5 082 838 400 136;10:18:25;LKOD [LSE_IOB];69.7;150;10 455.00;
138;5 082 838 400 137;10:18:45;LKOD [LSE_IOB];69.76;150;10 464.00;
139;5 082 838 400 138;10:19:30;LKOD [LSE_IOB];69.7;24;1 672.80;
140;5 082 838 400 139;10:20:58;LKOD [LSE_IOB];69.66;82;5 712.12;
141;5 082 838 400 140;10:22:49;LKOD [LSE_IOB];69.72;24;1 673.28;
142;5 082 838 400 141;10:22:58;LKOD [LSE_IOB];69.72;116;8 087.52;
143;5 082 838 400 142;10:26:11;LKOD [LSE_IOB];69.76;72;5 022.72;
144;5 082 838 400 143;10:26:11;LKOD [LSE_IOB];69.76;428;29 857.28;
145;5 082 838 400 144;10:26:11;LKOD [LSE_IOB];69.76;75;5 232.00;
146;5 082 838 400 145;10:26:11;LKOD [LSE_IOB];69.76;75;5 232.00;
147;5 082 838 400 146;10:26:45;LKOD [LSE_IOB];69.72;75;5 229.00;
148;5 082 838 400 147;10:26:45;LKOD [LSE_IOB];69.72;75;5 229.00;
149;5 082 838 400 148;10:26:46;LKOD [LSE_IOB];69.72;35;2 440.20;
150;5 082 838 400 149;10:28:28;LKOD [LSE_IOB];69.72;75;5 229.00;
151;5 082 838 400 150;10:28:28;LKOD [LSE_IOB];69.72;125;8 715.00;
152;5 082 838 400 151;10:31:26;LKOD [LSE_IOB];69.78;200;13 956.00;
153;5 082 838 400 152;10:31:26;LKOD [LSE_IOB];69.78;59;4 117.02;
154;5 082 838 400 153;10:31:26;LKOD [LSE_IOB];69.74;77;5 369.98;
155;5 082 838 400 154;10:31:26;LKOD [LSE_IOB];69.74;77;5 369.98;
156;5 082 838 400 155;10:31:26;LKOD [LSE_IOB];69.74;77;5 369.98;
157;5 082 838 400 156;10:31:26;LKOD [LSE_IOB];69.74;77;5 369.98;
158;5 082 838 400 157;10:31:35;LKOD [LSE_IOB];69.72;77;5 368.44;
159;5 082 838 400 158;10:31:35;LKOD [LSE_IOB];69.72;151;10 527.72;
160;5 082 838 400 159;10:31:35;LKOD [LSE_IOB];69.72;88;6 135.36;
161;5 082 838 400 160;10:31:53;LKOD [LSE_IOB];69.7;66;4 600.20;
162;5 082 838 400 161;10:32:15;LKOD [LSE_IOB];69.66;85;5 921.10;
163;5 082 838 400 162;10:32:15;LKOD [LSE_IOB];69.64;66;4 596.24;
164;5 082 838 400 163;10:32:15;LKOD [LSE_IOB];69.64;361;25 140.04;
165;5 082 838 400 164;10:32:15;LKOD [LSE_IOB];69.64;73;5 083.72;
166;5 082 838 400 165;10:32:44;LKOD [LSE_IOB];69.66;153;10 657.98;
167;5 082 838 400 166;10:33:15;LKOD [LSE_IOB];69.6;130;9 048.00;
168;5 082 838 400 167;10:38:56;LKOD [LSE_IOB];69.62;132;9 189.84;
169;5 082 838 400 168;10:39:12;LKOD [LSE_IOB];69.62;66;4 594.92;
170;5 082 838 400 169;10:39:12;LKOD [LSE_IOB];69.62;12;835.44;
171;5 082 838 400 170;10:39:12;LKOD [LSE_IOB];69.62;98;6 822.76;
172;5 082 838 400 171;10:40:26;LKOD [LSE_IOB];69.64;180;12 535.20;
173;5 082 838 400 172;10:41:07;LKOD [LSE_IOB];69.72;200;13 944.00;
174;5 082 838 400 173;10:41:12;LKOD [LSE_IOB];69.72;74;5 159.28;
175;5 082 838 400 174;10:41:24;LKOD [LSE_IOB];69.72;76;5 298.72;
176;5 082 838 400 175;10:41:27;LKOD [LSE_IOB];69.72;76;5 298.72;
177;5 082 838 400 176;10:41:32;LKOD [LSE_IOB];69.72;76;5 298.72;
178;5 082 838 400 177;10:42:29;LKOD [LSE_IOB];69.72;30;2 091.60;
179;5 082 838 400 178;10:42:29;LKOD [LSE_IOB];69.72;74;5 159.28;
180;5 082 838 400 179;10:43:02;LKOD [LSE_IOB];69.72;78;5 438.16;
181;5 082 838 400 180;10:43:02;LKOD [LSE_IOB];69.72;18;1 254.96;
182;5 082 838 400 181;10:43:02;LKOD [LSE_IOB];69.72;182;12 689.04;
183;5 082 838 400 182;10:43:02;LKOD [LSE_IOB];69.72;159;11 085.48;
184;5 082 838 400 183;10:45:12;LKOD [LSE_IOB];69.68;37;2 578.16;
185;5 082 838 400 184;10:45:12;LKOD [LSE_IOB];69.68;39;2 717.52;
186;5 082 838 400 185;10:45:12;LKOD [LSE_IOB];69.68;7;487.76;
187;5 082 838 400 186;10:50:33;LKOD [LSE_IOB];69.78;109;7 606.02;
188;5 082 838 400 187;10:50:33;LKOD [LSE_IOB];69.78;47;3 279.66;
189;5 082 838 400 188;10:50:47;LKOD [LSE_IOB];69.78;53;3 698.34;
190;5 082 838 400 189;10:52:34;LKOD [LSE_IOB];69.82;51;3 560.82;
191;5 082 838 400 190;10:52:34;LKOD [LSE_IOB];69.82;149;10 403.18;
192;5 082 838 400 191;10:52:34;LKOD [LSE_IOB];69.82;54;3 770.28;
193;5 082 838 400 192;10:53:01;LKOD [LSE_IOB];69.86;157;10 968.02;
194;5 082 838 400 193;10:53:40;LKOD [LSE_IOB];69.92;97;6 782.24;
195;5 082 838 400 194;10:54:38;LKOD [LSE_IOB];69.92;76;5 313.92;
196;5 082 838 400 195;10:54:38;LKOD [LSE_IOB];69.92;76;5 313.92;
197;5 082 838 400 196;10:54:38;LKOD [LSE_IOB];69.92;248;17 340.16;
198;5 082 838 400 197;10:54:38;LKOD [LSE_IOB];69.92;6;419.52;
199;5 082 838 400 198;10:54:38;LKOD [LSE_IOB];69.92;316;22 094.72;
200;5 082 838 400 199;10:57:02;LKOD [LSE_IOB];69.92;37;2 587.04;
201;5 082 838 400 200;10:57:24;LKOD [LSE_IOB];69.92;51;3 565.92;
202;5 082 838 400 201;10:57:24;LKOD [LSE_IOB];69.92;7;489.44;
203;5 082 838 400 202;10:58:12;LKOD [LSE_IOB];69.98;100;6 998.00;
204;5 082 838 400 203;11:00:34;LKOD [LSE_IOB];70;99;6 930.00;
205;5 082 838 400 204;11:00:36;LKOD [LSE_IOB];70.04;85;5 953.40;
206;5 082 838 400 205;11:01:03;LKOD [LSE_IOB];70.08;96;6 727.68;
207;5 082 838 400 206;11:03:00;LKOD [LSE_IOB];70.06;200;14 012.00;
208;5 082 838 400 207;11:03:00;LKOD [LSE_IOB];70.06;93;6 515.58;
209;5 082 838 400 208;11:03:04;LKOD [LSE_IOB];70.02;28;1 960.56;
210;5 082 838 400 209;11:03:04;LKOD [LSE_IOB];70.02;122;8 542.44;
211;5 082 838 400 210;11:04:26;LKOD [LSE_IOB];70.02;20;1 400.40;
212;5 082 838 400 211;11:04:33;LKOD [LSE_IOB];70.02;33;2 310.66;
213;5 082 838 400 212;11:04:33;LKOD [LSE_IOB];70.02;92;6 441.84;
214;5 082 838 400 213;11:04:33;LKOD [LSE_IOB];70.02;100;7 002.00;
215;5 082 838 400 214;11:05:04;LKOD [LSE_IOB];69.94;192;13 428.48;
216;5 082 838 400 215;11:05:12;LKOD [LSE_IOB];69.9;14;978.6;
217;5 082 838 400 216;11:05:17;LKOD [LSE_IOB];69.86;200;13 972.00;
218;5 082 838 400 217;11:07:41;LKOD [LSE_IOB];69.84;86;6 006.24;
219;5 082 838 400 218;11:10:20;LKOD [LSE_IOB];69.96;66;4 617.36;
220;5 082 838 400 219;11:10:48;LKOD [LSE_IOB];69.96;17;1 189.32;
221;5 082 838 400 220;11:10:48;LKOD [LSE_IOB];69.96;51;3 567.96;
222;5 082 838 400 221;11:10:48;LKOD [LSE_IOB];69.96;17;1 189.32;
223;5 082 838 400 222;11:10:48;LKOD [LSE_IOB];69.94;100;6 994.00;
224;5 082 838 400 223;11:10:48;LKOD [LSE_IOB];69.92;66;4 614.72;
225;5 082 838 400 224;11:10:48;LKOD [LSE_IOB];69.92;150;10 488.00;
226;5 082 838 400 225;11:10:48;LKOD [LSE_IOB];69.92;282;19 717.44;
227;5 082 838 400 226;11:10:48;LKOD [LSE_IOB];69.92;118;8 250.56;
228;5 082 838 400 227;11:11:25;LKOD [LSE_IOB];69.94;200;13 988.00;
229;5 082 838 400 228;11:11:25;LKOD [LSE_IOB];69.94;5;349.7;
230;5 082 838 400 229;11:11:25;LKOD [LSE_IOB];69.94;116;8 113.04;
231;5 082 838 400 230;11:11:25;LKOD [LSE_IOB];69.96;385;26 934.60;
232;5 082 838 400 231;11:11:25;LKOD [LSE_IOB];69.96;15;1 049.40;
233;5 082 838 400 232;11:11:25;LKOD [LSE_IOB];69.96;130;9 094.80;
234;5 082 838 400 233;11:11:27;LKOD [LSE_IOB];69.98;85;5 948.30;
235;5 082 838 400 234;11:14:02;LKOD [LSE_IOB];70.08;12;840.96;
236;5 082 838 400 235;11:14:02;LKOD [LSE_IOB];70.08;102;7 148.16;
237;5 082 838 400 236;11:14:02;LKOD [LSE_IOB];70.08;12;840.96;
238;5 082 838 400 237;11:14:02;LKOD [LSE_IOB];70.08;29;2 032.32;
239;5 082 838 400 238;11:15:36;LKOD [LSE_IOB];70.12;109;7 643.08;
240;5 082 838 400 239;11:18:32;LKOD [LSE_IOB];70.2;85;5 967.00;
241;5 082 838 400 240;11:19:16;LKOD [LSE_IOB];70.28;200;14 056.00;
242;5 082 838 400 241;11:19:16;LKOD [LSE_IOB];70.28;130;9 136.40;
243;5 082 838 400 242;11:19:16;LKOD [LSE_IOB];70.28;49;3 443.72;
244;5 082 838 400 243;11:19:16;LKOD [LSE_IOB];70.28;500;35 140.00;
245;5 082 838 400 244;11:19:16;LKOD [LSE_IOB];70.28;400;28 112.00;
246;5 082 838 400 245;11:19:16;LKOD [LSE_IOB];70.28;100;7 028.00;
247;5 082 838 400 246;11:19:16;LKOD [LSE_IOB];70.28;400;28 112.00;
248;5 082 838 400 247;11:19:16;LKOD [LSE_IOB];70.28;400;28 112.00;
249;5 082 838 400 248;11:19:16;LKOD [LSE_IOB];70.28;100;7 028.00;
250;5 082 838 400 249;11:19:16;LKOD [LSE_IOB];70.28;400;28 112.00;
251;5 082 838 400 250;11:19:16;LKOD [LSE_IOB];70.28;192;13 493.76;
252;5 082 838 400 251;11:19:16;LKOD [LSE_IOB];70.28;163;11 455.64;
253;5 082 838 400 252;11:19:16;LKOD [LSE_IOB];70.28;145;10 190.60;
254;5 082 838 400 253;11:19:16;LKOD [LSE_IOB];70.28;208;14 618.24;
255;5 082 838 400 254;11:19:16;LKOD [LSE_IOB];70.28;299;21 013.72;
256;5 082 838 400 255;11:19:16;LKOD [LSE_IOB];70.28;163;11 455.64;
257;5 082 838 400 256;11:19:16;LKOD [LSE_IOB];70.28;38;2 670.64;
258;5 082 838 400 257;11:19:16;LKOD [LSE_IOB];70.28;125;8 785.00;
259;5 082 838 400 258;11:19:16;LKOD [LSE_IOB];70.28;400;28 112.00;
260;5 082 838 400 259;11:19:16;LKOD [LSE_IOB];70.28;100;7 028.00;
261;5 082 838 400 260;11:19:16;LKOD [LSE_IOB];70.28;163;11 455.64;
262;5 082 838 400 261;11:19:16;LKOD [LSE_IOB];70.28;100;7 028.00;
263;5 082 838 400 262;11:19:16;LKOD [LSE_IOB];70.28;200;14 056.00;
264;5 082 838 400 263;11:19:16;LKOD [LSE_IOB];70.28;25;1 757.00;
265;5 082 838 400 264;11:19:23;LKOD [LSE_IOB];70.26;200;14 052.00;
266;5 082 838 400 265;11:19:23;LKOD [LSE_IOB];70.26;49;3 442.74;
267;5 082 838 400 266;11:19:23;LKOD [LSE_IOB];70.28;102;7 168.56;
268;5 082 838 400 267;11:19:23;LKOD [LSE_IOB];70.28;200;14 056.00;
269;5 082 838 400 268;11:19:23;LKOD [LSE_IOB];70.28;30;2 108.40;
270;5 082 838 400 269;11:19:23;LKOD [LSE_IOB];70.28;55;3 865.40;
271;5 082 838 400 270;11:19:23;LKOD [LSE_IOB];70.28;200;14 056.00;
272;5 082 838 400 271;11:19:23;LKOD [LSE_IOB];70.28;245;17 218.60;
273;5 082 838 400 272;11:19:23;LKOD [LSE_IOB];70.28;60;4 216.80;
274;5 082 838 400 273;11:19:23;LKOD [LSE_IOB];70.28;29;2 038.12;
275;5 082 838 400 274;11:19:23;LKOD [LSE_IOB];70.28;200;14 056.00;
276;5 082 838 400 275;11:19:23;LKOD [LSE_IOB];70.28;75;5 271.00;
277;5 082 838 400 276;11:19:23;LKOD [LSE_IOB];70.28;196;13 774.88;
278;5 082 838 400 277;11:19:23;LKOD [LSE_IOB];70.28;108;7 590.24;
279;5 082 838 400 278;11:19:23;LKOD [LSE_IOB];70.28;392;27 549.76;
280;5 082 838 400 279;11:19:26;LKOD [LSE_IOB];70.28;100;7 028.00;
281;5 082 838 400 280;11:19:26;LKOD [LSE_IOB];70.28;400;28 112.00;
282;5 082 838 400 281;11:19:26;LKOD [LSE_IOB];70.28;165;11 596.20;
283;5 082 838 400 282;11:19:27;LKOD [LSE_IOB];70.28;251;17 640.28;
284;5 082 838 400 283;11:20:02;LKOD [LSE_IOB];70.3;80;5 624.00;
285;5 082 838 400 284;11:20:02;LKOD [LSE_IOB];70.3;29;2 038.70;
286;5 082 838 400 285;11:20:09;LKOD [LSE_IOB];70.28;84;5 903.52;
287;5 082 838 400 286;11:20:09;LKOD [LSE_IOB];70.28;116;8 152.48;
288;5 082 838 400 287;11:20:09;LKOD [LSE_IOB];70.28;14;983.92;
289;5 082 838 400 288;11:20:09;LKOD [LSE_IOB];70.28;100;7 028.00;
290;5 082 838 400 289;11:20:09;LKOD [LSE_IOB];70.28;400;28 112.00;
291;5 082 838 400 290;11:20:10;LKOD [LSE_IOB];70.28;100;7 028.00;
292;5 082 838 400 291;11:20:10;LKOD [LSE_IOB];70.28;400;28 112.00;
293;5 082 838 400 292;11:20:10;LKOD [LSE_IOB];70.28;100;7 028.00;
294;5 082 838 400 293;11:20:10;LKOD [LSE_IOB];70.28;400;28 112.00;
295;5 082 838 400 294;11:20:10;LKOD [LSE_IOB];70.28;189;13 282.92;
296;5 082 838 400 295;11:20:10;LKOD [LSE_IOB];70.28;35;2 459.80;
297;5 082 838 400 296;11:20:10;LKOD [LSE_IOB];70.28;74;5 200.72;
298;5 082 838 400 297;11:20:10;LKOD [LSE_IOB];70.28;61;4 287.08;
299;5 082 838 400 298;11:22:11;LKOD [LSE_IOB];70.16;112;7 857.92;
300;5 082 838 400 299;11:23:16;LKOD [LSE_IOB];70.2;150;10 530.00;
301;5 082 838 400 300;11:23:16;LKOD [LSE_IOB];70.2;200;14 040.00;
302;5 082 838 400 301;11:23:16;LKOD [LSE_IOB];70.2;265;18 603.00;
303;5 082 838 400 302;11:23:16;LKOD [LSE_IOB];70.2;200;14 040.00;
304;5 082 838 400 303;11:23:16;LKOD [LSE_IOB];70.2;35;2 457.00;
305;5 082 838 400 304;11:23:16;LKOD [LSE_IOB];70.2;39;2 737.80;
306;5 082 838 400 305;11:23:17;LKOD [LSE_IOB];70.2;75;5 265.00;
307;5 082 838 400 306;11:23:17;LKOD [LSE_IOB];70.2;190;13 338.00;
308;5 082 838 400 307;11:23:17;LKOD [LSE_IOB];70.22;130;9 128.60;
309;5 082 838 400 308;11:23:19;LKOD [LSE_IOB];70.22;150;10 533.00;
310;5 082 838 400 309;11:23:20;LKOD [LSE_IOB];70.2;75;5 265.00;
311;5 082 838 400 310;11:23:23;LKOD [LSE_IOB];70.2;80;5 616.00;
312;5 082 838 400 311;11:23:23;LKOD [LSE_IOB];70.2;80;5 616.00;
313;5 082 838 400 312;11:23:23;LKOD [LSE_IOB];70.2;62;4 352.40;
314;5 082 838 400 313;11:23:23;LKOD [LSE_IOB];70.2;258;18 111.60;
315;5 082 838 400 314;11:24:47;LKOD [LSE_IOB];70.22;140;9 830.80;
316;5 082 838 400 315;11:24:59;LKOD [LSE_IOB];70.22;140;9 830.80;
