#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,LKODl:CHIX,20200727-105958.144+0100,20200727-105958+0100,145:505,C,70.14,76,70.12,70.14,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110057.609+0100,20200727-110057+0100,609:507,C,70.1,56,70.1,70.16,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110057.609+0100,20200727-110057+0100,609:509,C,70.1,6,70.1,70.16,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110057.609+0100,20200727-110057+0100,609:511,C,70.1,13,70.1,70.16,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110100.281+0100,20200727-110100+0100,282:513,C,70.1,29,70.1,70.16,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110145.951+0100,20200727-110145+0100,951:515,C,70.18,25,70.14,70.18,12--,36
TimeAndSale,LKODl:CHIX,20200727-110502.233+0100,20200727-110502+0100,234:517,C,70.18,4,70.16,70.18,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110502.233+0100,20200727-110502+0100,234:519,C,70.18,5,70.16,70.18,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110502.234+0100,20200727-110502+0100,234:521,C,70.18,13,70.16,70.18,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110502.234+0100,20200727-110502+0100,234:523,C,70.17,40,70.16,70.18,32DS,36
TimeAndSale,LKODl:CHIX,20200727-110502.234+0100,20200727-110502+0100,234:525,C,70.18,36,70.16,70.18,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110502.234+0100,20200727-110502+0100,234:527,C,70.18,58,70.16,70.18,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110502.234+0100,20200727-110502+0100,234:529,C,70.18,27,70.16,70.18,12-H,36
TimeAndSale,LKODl:CHIX,20200727-110540.126+0100,20200727-110540+0100,126:531,C,70.18,37,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110540.126+0100,20200727-110540+0100,126:533,C,70.18,58,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110540.126+0100,20200727-110540+0100,126:535,C,70.18,4,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110540.126+0100,20200727-110540+0100,126:537,C,70.18,80,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110540.126+0100,20200727-110540+0100,126:539,C,70.18,98,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110540.126+0100,20200727-110540+0100,126:541,C,70.18,18,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-110543.214+0100,20200727-110543+0100,214:543,C,70.16,76,70.12,70.18,32DS,36
TimeAndSale,LKODl:CHIX,20200727-110853.005+0100,20200727-110853+0100,5:545,C,70.1,29,70.1,70.16,12-H,68
TimeAndSale,LKODl:CHIX,20200727-111129.217+0100,20200727-111129+0100,218:547,C,70.06,344,70.04,70.08,32DS,68
TimeAndSale,LKODl:CHIX,20200727-111138.416+0100,20200727-111138+0100,417:549,C,70.04,12,70.04,70.08,12-H,68
TimeAndSale,LKODl:CHIX,20200727-111138.416+0100,20200727-111138+0100,417:551,C,70.04,17,70.04,70.08,12-H,68
TimeAndSale,LKODl:CHIX,20200727-111848.939+0100,20200727-111848+0100,939:553,C,70.02,16,70.02,70.04,12-H,68
TimeAndSale,LKODl:CHIX,20200727-111848.939+0100,20200727-111848+0100,940:555,C,70.02,7,70.02,70.04,12-H,68
TimeAndSale,LKODl:CHIX,20200727-111848.939+0100,20200727-111848+0100,940:557,C,70.02,103,70.02,70.04,12-H,68
TimeAndSale,LKODl:CHIX,20200727-112024.865+0100,20200727-112024+0100,866:559,C,70.04,160,70,70.04,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112024.865+0100,20200727-112024+0100,866:561,C,70.04,29,70,70.04,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112024.866+0100,20200727-112024+0100,866:563,C,70.04,178,70,70.04,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112312.006+0100,20200727-112312+0100,6:565,C,70.06,85,70.04,70.08,32DS,36
TimeAndSale,LKODl:CHIX,20200727-112353.129+0100,20200727-112353+0100,129:567,C,70.08,29,70.04,70.08,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112353.129+0100,20200727-112353+0100,129:569,C,70.08,69,70.04,70.08,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112401.030+0100,20200727-112401+0100,30:571,C,70.08,2,70.08,70.14,12-H,68
TimeAndSale,LKODl:CHIX,20200727-112401.030+0100,20200727-112401+0100,31:573,C,70.08,7,70.08,70.14,12-H,68
TimeAndSale,LKODl:CHIX,20200727-112401.030+0100,20200727-112401+0100,31:575,C,70.08,6,70.08,70.14,12-H,68
TimeAndSale,LKODl:CHIX,20200727-112401.030+0100,20200727-112401+0100,31:577,C,70.08,28,70.08,70.14,12-H,68
TimeAndSale,LKODl:CHIX,20200727-112421.005+0100,20200727-112421+0100,6:579,C,70.09,97,70.04,70.12,32DS,36
TimeAndSale,LKODl:CHIX,20200727-112930.770+0100,20200727-112930+0100,770:581,C,70.06,29,70,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112959.486+0100,20200727-112959+0100,486:583,C,70.06,200,70.02,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-112959.486+0100,20200727-112959+0100,486:585,C,70.06,1,70.02,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113031.008+0100,20200727-113031+0100,9:587,C,70.04,114,70.02,70.06,32DS,36
TimeAndSale,LKODl:CHIX,20200727-113036.183+0100,20200727-113036+0100,183:589,C,70.02,6,70.02,70.06,12-H,68
TimeAndSale,LKODl:CHIX,20200727-113036.183+0100,20200727-113036+0100,183:591,C,70.02,6,70.02,70.06,12-H,68
TimeAndSale,LKODl:CHIX,20200727-113036.183+0100,20200727-113036+0100,183:593,C,70.02,17,70.02,70.06,12-H,68
TimeAndSale,LKODl:CHIX,20200727-113403.626+0100,20200727-113403+0100,627:595,C,70.04,29,70,70.04,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113403.626+0100,20200727-113403+0100,627:597,C,70.04,137,70,70.04,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113612.489+0100,20200727-113612+0100,489:599,C,70.08,7,70.04,70.08,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113612.489+0100,20200727-113612+0100,489:601,C,70.08,66,70.04,70.08,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113612.489+0100,20200727-113612+0100,489:603,C,70.08,29,70.04,70.08,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113917.353+0100,20200727-113917+0100,353:605,C,70.06,29,70.06,70.1,12-H,68
TimeAndSale,LKODl:CHIX,20200727-113921.592+0100,20200727-113921+0100,592:607,C,70.06,4,70.04,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113921.592+0100,20200727-113921+0100,593:609,C,70.06,17,70.04,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113921.592+0100,20200727-113921+0100,593:611,C,70.06,4,70.04,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113921.593+0100,20200727-113921+0100,593:613,C,70.06,2,70.04,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113921.593+0100,20200727-113921+0100,594:615,C,70.06,2,70.04,70.06,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113950.238+0100,20200727-113950+0100,238:617,C,70.1,9,70.06,70.1,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113950.238+0100,20200727-113950+0100,239:619,C,70.1,15,70.06,70.1,12-H,36
TimeAndSale,LKODl:CHIX,20200727-113950.238+0100,20200727-113950+0100,239:621,C,70.1,10,70.06,70.1,12-H,36
TimeAndSale,LKODl:CHIX,20200727-114028.352+0100,20200727-114028+0100,353:623,C,70.12,29,70.1,70.12,12-H,36
TimeAndSale,LKODl:CHIX,20200727-114228.054+0100,20200727-114228+0100,54:625,C,70.14,92,70.1,70.14,12-H,36
TimeAndSale,LKODl:CHIX,20200727-114523.272+0100,20200727-114523+0100,273:627,C,70.16,164,70.14,70.16,12-H,36
TimeAndSale,LKODl:CHIX,20200727-114523.272+0100,20200727-114523+0100,273:629,C,70.16,36,70.14,70.16,12-H,36
TimeAndSale,LKODl:CHIX,20200727-114523.273+0100,20200727-114523+0100,273:631,C,70.16,10,70.14,70.16,12-H,36
TimeAndSale,LKODl:CHIX,20200727-114611.284+0100,20200727-114611+0100,285:633,C,70.18,24,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-114611.284+0100,20200727-114611+0100,285:635,C,70.18,24,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-114611.284+0100,20200727-114611+0100,285:637,C,70.18,77,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-114611.284+0100,20200727-114611+0100,285:639,C,70.18,100,70.18,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-114837.201+0100,20200727-114837+0100,202:641,C,70.2,29,70.2,70.24,12-H,68
TimeAndSale,LKODl:CHIX,20200727-114837.201+0100,20200727-114837+0100,202:643,C,70.2,14,70.2,70.24,12-H,68
