;Íמלונ;Âנולÿ;Èםסענףלוםע;Öוםא;Êמכ-גמ;Îבתול;Îןונאצטÿ
50;240 805 900 800 049;10:00:31;SBER [LSE_IOB];12.075;100;1 207.50;
51;240 805 900 800 050;10:00:33;SBER [LSE_IOB];12.07;100;1 207.00;
52;240 805 900 800 051;10:00:33;SBER [LSE_IOB];12.07;100;1 207.00;
53;240 805 900 800 052;10:00:33;SBER [LSE_IOB];12.07;97;1 170.79;
54;240 805 900 800 053;10:00:34;SBER [LSE_IOB];12.07;3;36.21;
55;240 805 900 800 054;10:00:34;SBER [LSE_IOB];12.07;100;1 207.00;
56;240 805 900 800 055;10:00:38;SBER [LSE_IOB];12.07;100;1 207.00;
57;240 805 900 800 056;10:00:38;SBER [LSE_IOB];12.07;100;1 207.00;
58;240 805 900 800 057;10:00:38;SBER [LSE_IOB];12.07;100;1 207.00;
59;240 805 900 800 058;10:00:46;SBER [LSE_IOB];12.065;700;8 445.50;
60;240 805 900 800 059;10:00:46;SBER [LSE_IOB];12.065;100;1 206.50;
61;240 805 900 800 060;10:00:46;SBER [LSE_IOB];12.065;100;1 206.50;
62;240 805 900 800 061;10:00:46;SBER [LSE_IOB];12.065;100;1 206.50;
63;240 805 900 800 062;10:00:47;SBER [LSE_IOB];12.065;100;1 206.50;
64;240 805 900 800 063;10:00:52;SBER [LSE_IOB];12.055;700;8 438.50;
65;240 805 900 800 064;10:00:54;SBER [LSE_IOB];12.055;242;2 917.31;
66;240 805 900 800 065;10:00:57;SBER [LSE_IOB];12.055;458;5 521.19;
67;240 805 900 800 066;10:01:00;SBER [LSE_IOB];12.05;100;1 205.00;
68;240 805 900 800 067;10:01:00;SBER [LSE_IOB];12.05;100;1 205.00;
69;240 805 900 800 068;10:01:00;SBER [LSE_IOB];12.05;100;1 205.00;
70;240 805 900 800 069;10:01:00;SBER [LSE_IOB];12.04;155;1 866.20;
71;240 805 900 800 070;10:01:00;SBER [LSE_IOB];12.04;397;4 779.88;
72;240 805 900 800 071;10:02:00;SBER [LSE_IOB];12.05;20;241;
73;240 805 900 800 072;10:02:21;SBER [LSE_IOB];12.07;321;3 874.47;
74;240 805 900 800 073;10:02:28;SBER [LSE_IOB];12.075;359;4 334.93;
75;240 805 900 800 074;10:04:55;SBER [LSE_IOB];12.09;100;1 209.00;
76;240 805 900 800 075;10:04:55;SBER [LSE_IOB];12.09;100;1 209.00;
77;240 805 900 800 076;10:04:59;SBER [LSE_IOB];12.09;100;1 209.00;
78;240 805 900 800 077;10:04:59;SBER [LSE_IOB];12.09;100;1 209.00;
79;240 805 900 800 078;10:05:21;SBER [LSE_IOB];12.08;100;1 208.00;
80;240 805 900 800 079;10:05:53;SBER [LSE_IOB];12.09;2 000;24 180.00;
81;240 805 900 800 080;10:05:56;SBER [LSE_IOB];12.085;100;1 208.50;
82;240 805 900 800 081;10:05:56;SBER [LSE_IOB];12.085;22;265.87;
83;240 805 900 800 082;10:05:56;SBER [LSE_IOB];12.085;78;942.63;
84;240 805 900 800 083;10:05:56;SBER [LSE_IOB];12.085;100;1 208.50;
85;240 805 900 800 084;10:06:13;SBER [LSE_IOB];12.09;2 000;24 180.00;
86;240 805 900 800 085;10:06:21;SBER [LSE_IOB];12.09;1 622;19 609.98;
87;240 805 900 800 086;10:06:23;SBER [LSE_IOB];12.085;100;1 208.50;
88;240 805 900 800 087;10:06:23;SBER [LSE_IOB];12.085;100;1 208.50;
89;240 805 900 800 088;10:06:23;SBER [LSE_IOB];12.085;99;1 196.42;
90;240 805 900 800 089;10:06:23;SBER [LSE_IOB];12.085;1;12.09;
91;240 805 900 800 090;10:06:39;SBER [LSE_IOB];12.085;100;1 208.50;
92;240 805 900 800 091;10:06:39;SBER [LSE_IOB];12.085;100;1 208.50;
93;240 805 900 800 092;10:06:39;SBER [LSE_IOB];12.085;100;1 208.50;
94;240 805 900 800 093;10:06:41;SBER [LSE_IOB];12.08;22;265.76;
95;240 805 900 800 094;10:06:41;SBER [LSE_IOB];12.08;23;277.84;
96;240 805 900 800 095;10:06:41;SBER [LSE_IOB];12.08;121;1 461.68;
97;240 805 900 800 096;10:06:41;SBER [LSE_IOB];12.08;355;4 288.40;
98;240 805 900 800 097;10:06:41;SBER [LSE_IOB];12.08;100;1 208.00;
99;240 805 900 800 098;10:06:41;SBER [LSE_IOB];12.08;100;1 208.00;
100;240 805 900 800 099;10:06:41;SBER [LSE_IOB];12.08;255;3 080.40;
101;240 805 900 800 100;10:06:52;SBER [LSE_IOB];12.075;100;1 207.50;
102;240 805 900 800 101;10:06:52;SBER [LSE_IOB];12.075;100;1 207.50;
103;240 805 900 800 102;10:06:52;SBER [LSE_IOB];12.075;100;1 207.50;
104;240 805 900 800 103;10:06:52;SBER [LSE_IOB];12.075;490;5 916.75;
105;240 805 900 800 104;10:06:52;SBER [LSE_IOB];12.075;490;5 916.75;
106;240 805 900 800 105;10:06:52;SBER [LSE_IOB];12.075;490;5 916.75;
107;240 805 900 800 106;10:06:52;SBER [LSE_IOB];12.075;400;4 830.00;
108;240 805 900 800 107;10:06:52;SBER [LSE_IOB];12.075;251;3 030.83;
109;240 805 900 800 108;10:06:52;SBER [LSE_IOB];12.075;49;591.68;
110;240 805 900 800 109;10:06:53;SBER [LSE_IOB];12.07;100;1 207.00;
111;240 805 900 800 110;10:06:53;SBER [LSE_IOB];12.07;170;2 051.90;
112;240 805 900 800 111;10:06:53;SBER [LSE_IOB];12.07;170;2 051.90;
113;240 805 900 800 112;10:06:53;SBER [LSE_IOB];12.07;300;3 621.00;
114;240 805 900 800 113;10:06:53;SBER [LSE_IOB];12.07;340;4 103.80;
115;240 805 900 800 114;10:06:53;SBER [LSE_IOB];12.07;250;3 017.50;
116;240 805 900 800 115;10:06:53;SBER [LSE_IOB];12.07;340;4 103.80;
117;240 805 900 800 116;10:06:54;SBER [LSE_IOB];12.065;830;10 013.95;
118;240 805 900 800 117;10:06:54;SBER [LSE_IOB];12.065;830;10 013.95;
119;240 805 900 800 118;10:06:54;SBER [LSE_IOB];12.065;830;10 013.95;
120;240 805 900 800 119;10:06:54;SBER [LSE_IOB];12.065;830;10 013.95;
121;240 805 900 800 120;10:06:54;SBER [LSE_IOB];12.065;100;1 206.50;
122;240 805 900 800 121;10:06:54;SBER [LSE_IOB];12.065;100;1 206.50;
123;240 805 900 800 122;10:06:54;SBER [LSE_IOB];12.065;100;1 206.50;
124;240 805 900 800 123;10:06:54;SBER [LSE_IOB];12.065;500;6 032.50;
125;240 805 900 800 124;10:06:54;SBER [LSE_IOB];12.065;500;6 032.50;
126;240 805 900 800 125;10:06:54;SBER [LSE_IOB];12.065;400;4 826.00;
127;240 805 900 800 126;10:06:54;SBER [LSE_IOB];12.065;300;3 619.50;
128;240 805 900 800 127;10:06:54;SBER [LSE_IOB];12.065;750;9 048.75;
129;240 805 900 800 128;10:06:54;SBER [LSE_IOB];12.065;300;3 619.50;
130;240 805 900 800 129;10:06:54;SBER [LSE_IOB];12.065;350;4 222.75;
131;240 805 900 800 130;10:06:54;SBER [LSE_IOB];12.065;250;3 016.25;
132;240 805 900 800 131;10:06:54;SBER [LSE_IOB];12.065;253;3 052.45;
133;240 805 900 800 132;10:06:55;SBER [LSE_IOB];12.065;750;9 048.75;
134;240 805 900 800 133;10:06:55;SBER [LSE_IOB];12.065;290;3 498.85;
135;240 805 900 800 134;10:06:55;SBER [LSE_IOB];12.065;100;1 206.50;
136;240 805 900 800 135;10:06:55;SBER [LSE_IOB];12.065;100;1 206.50;
137;240 805 900 800 136;10:06:55;SBER [LSE_IOB];12.065;100;1 206.50;
138;240 805 900 800 137;10:06:55;SBER [LSE_IOB];12.065;335;4 041.78;
139;240 805 900 800 138;10:06:55;SBER [LSE_IOB];12.065;337;4 065.91;
140;240 805 900 800 139;10:06:55;SBER [LSE_IOB];12.065;163;1 966.60;
141;240 805 900 800 140;10:06:55;SBER [LSE_IOB];12.065;98;1 182.37;
142;240 805 900 800 141;10:06:55;SBER [LSE_IOB];12.065;302;3 643.63;
143;240 805 900 800 142;10:06:55;SBER [LSE_IOB];12.065;290;3 498.85;
144;240 805 900 800 143;10:06:55;SBER [LSE_IOB];12.065;29;349.89;
145;240 805 900 800 144;10:06:55;SBER [LSE_IOB];12.06;333;4 015.98;
146;240 805 900 800 145;10:06:56;SBER [LSE_IOB];12.06;316;3 810.96;
147;240 805 900 800 146;10:06:56;SBER [LSE_IOB];12.06;51;615.06;
148;240 805 900 800 147;10:06:56;SBER [LSE_IOB];12.06;100;1 206.00;
149;240 805 900 800 148;10:06:56;SBER [LSE_IOB];12.06;100;1 206.00;
150;240 805 900 800 149;10:06:56;SBER [LSE_IOB];12.06;100;1 206.00;
151;240 805 900 800 150;10:06:56;SBER [LSE_IOB];12.06;18;217.08;
152;240 805 900 800 151;10:06:56;SBER [LSE_IOB];12.06;732;8 827.92;
153;240 805 900 800 152;10:06:56;SBER [LSE_IOB];12.06;253;3 051.18;
154;240 805 900 800 153;10:06:56;SBER [LSE_IOB];12.06;1 000;12 060.00;
155;240 805 900 800 154;10:06:56;SBER [LSE_IOB];12.06;300;3 618.00;
156;240 805 900 800 155;10:06:56;SBER [LSE_IOB];12.06;500;6 030.00;
157;240 805 900 800 156;10:06:56;SBER [LSE_IOB];12.06;350;4 221.00;
158;240 805 900 800 157;10:06:56;SBER [LSE_IOB];12.06;250;3 015.00;
159;240 805 900 800 158;10:06:56;SBER [LSE_IOB];12.06;300;3 618.00;
160;240 805 900 800 159;10:06:56;SBER [LSE_IOB];12.06;500;6 030.00;
161;240 805 900 800 160;10:06:56;SBER [LSE_IOB];12.06;500;6 030.00;
162;240 805 900 800 161;10:06:56;SBER [LSE_IOB];12.06;400;4 824.00;
163;240 805 900 800 162;10:06:56;SBER [LSE_IOB];12.06;825;9 949.50;
164;240 805 900 800 163;10:06:56;SBER [LSE_IOB];12.06;830;10 009.80;
165;240 805 900 800 164;10:06:56;SBER [LSE_IOB];12.06;825;9 949.50;
166;240 805 900 800 165;10:06:56;SBER [LSE_IOB];12.06;100;1 206.00;
167;240 805 900 800 166;10:06:56;SBER [LSE_IOB];12.055;262;3 158.41;
168;240 805 900 800 167;10:06:56;SBER [LSE_IOB];12.055;262;3 158.41;
169;240 805 900 800 168;10:06:56;SBER [LSE_IOB];12.055;262;3 158.41;
170;240 805 900 800 169;10:06:56;SBER [LSE_IOB];12.055;250;3 013.75;
171;240 805 900 800 170;10:06:56;SBER [LSE_IOB];12.055;52;626.86;
172;240 805 900 800 171;10:06:56;SBER [LSE_IOB];12.055;300;3 616.50;
173;240 805 900 800 172;10:06:57;SBER [LSE_IOB];12.055;290;3 495.95;
174;240 805 900 800 173;10:06:57;SBER [LSE_IOB];12.055;64;771.52;
175;240 805 900 800 174;10:06:59;SBER [LSE_IOB];12.06;100;1 206.00;
176;240 805 900 800 175;10:06:59;SBER [LSE_IOB];12.055;90;1 084.95;
177;240 805 900 800 176;10:06:59;SBER [LSE_IOB];12.055;210;2 531.55;
178;240 805 900 800 177;10:06:59;SBER [LSE_IOB];12.055;825;9 945.38;
179;240 805 900 800 178;10:06:59;SBER [LSE_IOB];12.055;830;10 005.65;
180;240 805 900 800 179;10:06:59;SBER [LSE_IOB];12.055;825;9 945.38;
181;240 805 900 800 180;10:06:59;SBER [LSE_IOB];12.055;500;6 027.50;
182;240 805 900 800 181;10:06:59;SBER [LSE_IOB];12.055;500;6 027.50;
183;240 805 900 800 182;10:06:59;SBER [LSE_IOB];12.055;400;4 822.00;
184;240 805 900 800 183;10:06:59;SBER [LSE_IOB];12.055;350;4 219.25;
185;240 805 900 800 184;10:06:59;SBER [LSE_IOB];12.055;250;3 013.75;
186;240 805 900 800 185;10:06:59;SBER [LSE_IOB];12.055;300;3 616.50;
187;240 805 900 800 186;10:06:59;SBER [LSE_IOB];12.055;825;9 945.38;
188;240 805 900 800 187;10:06:59;SBER [LSE_IOB];12.055;313;3 773.22;
189;240 805 900 800 188;10:06:59;SBER [LSE_IOB];12.055;500;6 027.50;
190;240 805 900 800 189;10:06:59;SBER [LSE_IOB];12.055;100;1 205.50;
191;240 805 900 800 190;10:06:59;SBER [LSE_IOB];12.055;100;1 205.50;
192;240 805 900 800 191;10:06:59;SBER [LSE_IOB];12.055;322;3 881.71;
193;240 805 900 800 192;10:06:59;SBER [LSE_IOB];12.055;178;2 145.79;
194;240 805 900 800 193;10:07:00;SBER [LSE_IOB];12.055;100;1 205.50;
195;240 805 900 800 194;10:07:00;SBER [LSE_IOB];12.055;100;1 205.50;
196;240 805 900 800 195;10:07:00;SBER [LSE_IOB];12.055;339;4 086.65;
197;240 805 900 800 196;10:07:00;SBER [LSE_IOB];12.055;100;1 205.50;
198;240 805 900 800 197;10:07:02;SBER [LSE_IOB];12.05;100;1 205.00;
199;240 805 900 800 198;10:07:02;SBER [LSE_IOB];12.05;100;1 205.00;
200;240 805 900 800 199;10:07:02;SBER [LSE_IOB];12.05;100;1 205.00;
201;240 805 900 800 200;10:07:02;SBER [LSE_IOB];12.05;141;1 699.05;
202;240 805 900 800 201;10:07:28;SBER [LSE_IOB];12.055;100;1 205.50;
203;240 805 900 800 202;10:07:28;SBER [LSE_IOB];12.055;100;1 205.50;
204;240 805 900 800 203;10:07:28;SBER [LSE_IOB];12.055;100;1 205.50;
205;240 805 900 800 204;10:07:28;SBER [LSE_IOB];12.055;370;4 460.35;
206;240 805 900 800 205;10:07:28;SBER [LSE_IOB];12.055;830;10 005.65;
207;240 805 900 800 206;10:07:28;SBER [LSE_IOB];12.07;492;5 938.44;
208;240 805 900 800 207;10:07:29;SBER [LSE_IOB];12.05;825;9 941.25;
209;240 805 900 800 208;10:07:29;SBER [LSE_IOB];12.05;100;1 205.00;
210;240 805 900 800 209;10:07:29;SBER [LSE_IOB];12.05;100;1 205.00;
211;240 805 900 800 210;10:07:29;SBER [LSE_IOB];12.05;100;1 205.00;
212;240 805 900 800 211;10:07:29;SBER [LSE_IOB];12.05;177;2 132.85;
213;240 805 900 800 212;10:07:29;SBER [LSE_IOB];12.05;198;2 385.90;
214;240 805 900 800 213;10:07:30;SBER [LSE_IOB];12.075;405;4 890.38;
215;240 805 900 800 214;10:08:22;SBER [LSE_IOB];12.065;262;3 161.03;
216;240 805 900 800 215;10:08:24;SBER [LSE_IOB];12.065;337;4 065.91;
217;240 805 900 800 216;10:08:41;SBER [LSE_IOB];12.07;344;4 152.08;
218;240 805 900 800 217;10:08:42;SBER [LSE_IOB];12.065;290;3 498.85;
219;240 805 900 800 218;10:08:49;SBER [LSE_IOB];12.07;100;1 207.00;
220;240 805 900 800 219;10:08:49;SBER [LSE_IOB];12.07;100;1 207.00;
221;240 805 900 800 220;10:08:54;SBER [LSE_IOB];12.07;100;1 207.00;
222;240 805 900 800 221;10:08:54;SBER [LSE_IOB];12.07;168;2 027.76;
223;240 805 900 800 222;10:08:55;SBER [LSE_IOB];12.07;100;1 207.00;
224;240 805 900 800 223;10:09:00;SBER [LSE_IOB];12.07;250;3 017.50;
225;240 805 900 800 224;10:09:00;SBER [LSE_IOB];12.07;100;1 207.00;
226;240 805 900 800 225;10:09:00;SBER [LSE_IOB];12.07;100;1 207.00;
227;240 805 900 800 226;10:09:00;SBER [LSE_IOB];12.07;332;4 007.24;
228;240 805 900 800 227;10:09:08;SBER [LSE_IOB];12.065;100;1 206.50;
229;240 805 900 800 228;10:09:08;SBER [LSE_IOB];12.065;100;1 206.50;
230;240 805 900 800 229;10:09:08;SBER [LSE_IOB];12.065;100;1 206.50;
231;240 805 900 800 230;10:09:16;SBER [LSE_IOB];12.065;100;1 206.50;
232;240 805 900 800 231;10:09:16;SBER [LSE_IOB];12.065;100;1 206.50;
233;240 805 900 800 232;10:09:37;SBER [LSE_IOB];12.065;500;6 032.50;
234;240 805 900 800 233;10:09:37;SBER [LSE_IOB];12.065;500;6 032.50;
235;240 805 900 800 234;10:09:37;SBER [LSE_IOB];12.065;400;4 826.00;
236;240 805 900 800 235;10:09:37;SBER [LSE_IOB];12.065;300;3 619.50;
237;240 805 900 800 236;10:09:37;SBER [LSE_IOB];12.065;350;4 222.75;
238;240 805 900 800 237;10:09:37;SBER [LSE_IOB];12.065;500;6 032.50;
239;240 805 900 800 238;10:09:37;SBER [LSE_IOB];12.065;300;3 619.50;
240;240 805 900 800 239;10:09:37;SBER [LSE_IOB];12.065;100;1 206.50;
241;240 805 900 800 240;10:09:37;SBER [LSE_IOB];12.065;100;1 206.50;
242;240 805 900 800 241;10:09:42;SBER [LSE_IOB];12.065;115;1 387.48;
243;240 805 900 800 242;10:09:42;SBER [LSE_IOB];12.07;153;1 846.71;
244;240 805 900 800 243;10:09:44;SBER [LSE_IOB];12.07;181;2 184.67;
245;240 805 900 800 244;10:09:44;SBER [LSE_IOB];12.07;887;10 706.09;
246;240 805 900 800 245;10:09:44;SBER [LSE_IOB];12.07;778;9 390.46;
247;240 805 900 800 246;10:09:44;SBER [LSE_IOB];12.07;136;1 641.52;
248;240 805 900 800 247;10:09:44;SBER [LSE_IOB];12.07;181;2 184.67;
249;240 805 900 800 248;10:09:44;SBER [LSE_IOB];12.065;47;567.06;
250;240 805 900 800 249;10:09:56;SBER [LSE_IOB];12.065;338;4 077.97;
251;240 805 900 800 250;10:09:56;SBER [LSE_IOB];12.065;500;6 032.50;
252;240 805 900 800 251;10:09:56;SBER [LSE_IOB];12.065;400;4 826.00;
253;240 805 900 800 252;10:09:56;SBER [LSE_IOB];12.065;162;1 954.53;
254;240 805 900 800 253;10:09:56;SBER [LSE_IOB];12.065;138;1 664.97;
255;240 805 900 800 254;10:09:56;SBER [LSE_IOB];12.065;350;4 222.75;
256;240 805 900 800 255;10:09:56;SBER [LSE_IOB];12.065;100;1 206.50;
257;240 805 900 800 256;10:09:56;SBER [LSE_IOB];12.065;250;3 016.25;
258;240 805 900 800 257;10:09:56;SBER [LSE_IOB];12.065;300;3 619.50;
259;240 805 900 800 258;10:09:56;SBER [LSE_IOB];12.065;100;1 206.50;
260;240 805 900 800 259;10:09:56;SBER [LSE_IOB];12.065;100;1 206.50;
261;240 805 900 800 260;10:09:56;SBER [LSE_IOB];12.065;62;748.03;
262;240 805 900 800 261;10:09:56;SBER [LSE_IOB];12.065;179;2 159.64;
263;240 805 900 800 262;10:09:56;SBER [LSE_IOB];12.065;400;4 826.00;
264;240 805 900 800 263;10:09:56;SBER [LSE_IOB];12.065;300;3 619.50;
265;240 805 900 800 264;10:09:56;SBER [LSE_IOB];12.065;350;4 222.75;
266;240 805 900 800 265;10:09:57;SBER [LSE_IOB];12.065;330;3 981.45;
267;240 805 900 800 266;10:10:01;SBER [LSE_IOB];12.065;500;6 032.50;
268;240 805 900 800 267;10:10:01;SBER [LSE_IOB];12.065;426;5 139.69;
269;240 805 900 800 268;10:10:51;SBER [LSE_IOB];12.07;440;5 310.80;
270;240 805 900 800 269;10:10:51;SBER [LSE_IOB];12.07;265;3 198.55;
271;240 805 900 800 270;10:10:51;SBER [LSE_IOB];12.07;175;2 112.25;
272;240 805 900 800 271;10:10:52;SBER [LSE_IOB];12.07;406;4 900.42;
273;240 805 900 800 272;10:12:12;SBER [LSE_IOB];12.075;937;11 314.28;
274;240 805 900 800 273;10:12:31;SBER [LSE_IOB];12.085;350;4 229.75;
275;240 805 900 800 274;10:12:35;SBER [LSE_IOB];12.09;270;3 264.30;
276;240 805 900 800 275;10:13:07;SBER [LSE_IOB];12.09;42;507.78;
277;240 805 900 800 276;10:13:15;SBER [LSE_IOB];12.095;500;6 047.50;
278;240 805 900 800 277;10:13:15;SBER [LSE_IOB];12.09;100;1 209.00;
279;240 805 900 800 278;10:13:15;SBER [LSE_IOB];12.09;100;1 209.00;
280;240 805 900 800 279;10:13:15;SBER [LSE_IOB];12.09;100;1 209.00;
281;240 805 900 800 280;10:13:15;SBER [LSE_IOB];12.09;300;3 627.00;
282;240 805 900 800 281;10:13:15;SBER [LSE_IOB];12.09;830;10 034.70;
283;240 805 900 800 282;10:13:15;SBER [LSE_IOB];12.09;825;9 974.25;
284;240 805 900 800 283;10:13:15;SBER [LSE_IOB];12.09;825;9 974.25;
285;240 805 900 800 284;10:13:15;SBER [LSE_IOB];12.09;825;9 974.25;
286;240 805 900 800 285;10:13:15;SBER [LSE_IOB];12.09;350;4 231.50;
287;240 805 900 800 286;10:13:15;SBER [LSE_IOB];12.09;250;3 022.50;
288;240 805 900 800 287;10:13:15;SBER [LSE_IOB];12.095;500;6 047.50;
289;240 805 900 800 288;10:13:15;SBER [LSE_IOB];12.095;350;4 233.25;
290;240 805 900 800 289;10:13:15;SBER [LSE_IOB];12.095;300;3 628.50;
291;240 805 900 800 290;10:13:15;SBER [LSE_IOB];12.09;100;1 209.00;
292;240 805 900 800 291;10:13:15;SBER [LSE_IOB];12.09;100;1 209.00;
293;240 805 900 800 292;10:13:15;SBER [LSE_IOB];12.09;100;1 209.00;
294;240 805 900 800 293;10:13:15;SBER [LSE_IOB];12.09;500;6 045.00;
295;240 805 900 800 294;10:13:15;SBER [LSE_IOB];12.09;500;6 045.00;
296;240 805 900 800 295;10:13:15;SBER [LSE_IOB];12.09;400;4 836.00;
297;240 805 900 800 296;10:13:15;SBER [LSE_IOB];12.09;300;3 627.00;
298;240 805 900 800 297;10:13:15;SBER [LSE_IOB];12.09;300;3 627.00;
299;240 805 900 800 298;10:13:15;SBER [LSE_IOB];12.09;250;3 022.50;
300;240 805 900 800 299;10:13:15;SBER [LSE_IOB];12.09;109;1 317.81;
301;240 805 900 800 300;10:13:16;SBER [LSE_IOB];12.085;300;3 625.50;
302;240 805 900 800 301;10:13:16;SBER [LSE_IOB];12.09;300;3 627.00;
303;240 805 900 800 302;10:13:16;SBER [LSE_IOB];12.09;300;3 627.00;
304;240 805 900 800 303;10:13:16;SBER [LSE_IOB];12.09;164;1 982.76;
305;240 805 900 800 304;10:13:16;SBER [LSE_IOB];12.09;136;1 644.24;
306;240 805 900 800 305;10:13:16;SBER [LSE_IOB];12.09;300;3 627.00;
307;240 805 900 800 306;10:13:17;SBER [LSE_IOB];12.08;270;3 261.60;
308;240 805 900 800 307;10:13:17;SBER [LSE_IOB];12.08;144;1 739.52;
309;240 805 900 800 308;10:13:17;SBER [LSE_IOB];12.08;250;3 020.00;
310;240 805 900 800 309;10:13:17;SBER [LSE_IOB];12.08;300;3 624.00;
311;240 805 900 800 310;10:13:17;SBER [LSE_IOB];12.08;273;3 297.84;
312;240 805 900 800 311;10:13:17;SBER [LSE_IOB];12.08;552;6 668.16;
313;240 805 900 800 312;10:13:17;SBER [LSE_IOB];12.08;830;10 026.40;
314;240 805 900 800 313;10:13:17;SBER [LSE_IOB];12.08;825;9 966.00;
315;240 805 900 800 314;10:13:17;SBER [LSE_IOB];12.08;716;8 649.28;
316;240 805 900 800 315;10:13:17;SBER [LSE_IOB];12.08;100;1 208.00;
317;240 805 900 800 316;10:13:17;SBER [LSE_IOB];12.08;100;1 208.00;
318;240 805 900 800 317;10:13:17;SBER [LSE_IOB];12.08;100;1 208.00;
319;240 805 900 800 318;10:13:17;SBER [LSE_IOB];12.08;750;9 060.00;
320;240 805 900 800 319;10:13:17;SBER [LSE_IOB];12.08;1 000;12 080.00;
321;240 805 900 800 320;10:13:17;SBER [LSE_IOB];12.08;500;6 040.00;
322;240 805 900 800 321;10:13:17;SBER [LSE_IOB];12.08;500;6 040.00;
323;240 805 900 800 322;10:13:17;SBER [LSE_IOB];12.08;400;4 832.00;
