#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,LKODl:CHIX,20200729-152949.257+0100,20200729-152949+0100,257:2519,C,71.22,6,71.2,71.22,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153000.313+0100,20200729-153000+0100,314:2521,C,71.24,250,71.2,71.24,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153002.446+0100,20200729-153002+0100,447:2523,C,71.24,58,71.24,71.28,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153045.477+0100,20200729-153045+0100,478:2525,C,71.22,58,71.22,71.24,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153045.477+0100,20200729-153045+0100,478:2527,C,71.22,29,71.22,71.24,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153100.762+0100,20200729-153100+0100,763:2529,C,71.3,250,71.24,71.3,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153156.451+0100,20200729-153156+0100,452:2531,C,71.32,29,71.28,71.32,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153156.451+0100,20200729-153156+0100,452:2533,C,71.32,24,71.28,71.32,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153156.451+0100,20200729-153156+0100,452:2535,C,71.32,111,71.28,71.32,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153156.453+0100,20200729-153156+0100,454:2537,C,71.34,164,71.3,71.34,12-H,36
TimeAndSale,LKODl:CHIX,20200729-153213.207+0100,20200729-153213+0100,208:2539,C,71.36,29,71.36,71.4,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153213.207+0100,20200729-153213+0100,208:2541,C,71.36,29,71.36,71.4,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153226.430+0100,20200729-153226+0100,431:2543,C,71.34,58,71.34,71.4,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153226.430+0100,20200729-153226+0100,431:2545,C,71.34,39,71.34,71.4,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153249.512+0100,20200729-153249+0100,512:2547,C,71.32,29,71.32,71.36,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153249.512+0100,20200729-153249+0100,512:2549,C,71.32,92,71.32,71.36,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153252.218+0100,20200729-153252+0100,218:2551,C,71.3,6,71.3,71.34,12-H,68
TimeAndSale,LKODl:CHIX,20200729-153252.218+0100,20200729-153252+0100,218:2553,C,71.3,23,71.3,71.34,12-H,68
