#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SBERl:CHIX,20200724-162850.530+0100,20200724-162850+0100,530:2739,C,12.025,100,12.02,12.025,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080016.199+0100,20200727-080016+0100,200:1,C,12.095,376,12.075,12.095,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080016.238+0100,20200727-080016+0100,238:3,C,12.095,376,12.005,12.095,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080025.977+0100,20200727-080025+0100,978:5,C,12.07,980,12.035,12.07,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080046.034+0100,20200727-080046+0100,34:7,C,12.065,158,12.065,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080100.452+0100,20200727-080100+0100,452:9,C,12.05,125,12.05,12.07,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080455.055+0100,20200727-080455+0100,56:11,C,12.09,155,12.09,12.12,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080518.193+0100,20200727-080518+0100,193:13,C,12.085,109,12.085,12.125,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080518.193+0100,20200727-080518+0100,193:15,C,12.085,147,12.085,12.125,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080518.193+0100,20200727-080518+0100,193:17,C,12.085,257,12.085,12.125,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080534.551+0100,20200727-080534+0100,551:19,C,12.085,39,12.075,12.085,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080534.551+0100,20200727-080534+0100,551:21,C,12.085,368,12.075,12.085,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080534.551+0100,20200727-080534+0100,552:23,C,12.085,582,12.075,12.085,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080534.675+0100,20200727-080534+0100,675:25,C,12.08,200,12.08,12.125,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080553.161+0100,20200727-080553+0100,161:27,C,12.09,154,12.09,12.135,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080556.609+0100,20200727-080556+0100,609:29,C,12.085,158,12.085,12.135,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080621.261+0100,20200727-080621+0100,261:31,C,12.09,132,12.09,12.13,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080621.261+0100,20200727-080621+0100,261:33,C,12.09,200,12.09,12.13,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080623.798+0100,20200727-080623+0100,798:35,C,12.085,176,12.085,12.13,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080623.798+0100,20200727-080623+0100,798:37,C,12.085,14,12.085,12.13,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080641.767+0100,20200727-080641+0100,767:39,C,12.08,159,12.08,12.125,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080641.767+0100,20200727-080641+0100,767:41,C,12.08,165,12.08,12.125,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080652.157+0100,20200727-080652+0100,157:43,C,12.075,148,12.075,12.105,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080652.157+0100,20200727-080652+0100,157:45,C,12.075,51,12.075,12.105,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080652.157+0100,20200727-080652+0100,157:47,C,12.075,12,12.075,12.105,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080652.157+0100,20200727-080652+0100,157:49,C,12.075,213,12.075,12.105,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080653.850+0100,20200727-080653+0100,851:51,C,12.07,107,12.07,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080653.850+0100,20200727-080653+0100,851:53,C,12.07,12,12.07,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080653.850+0100,20200727-080653+0100,851:55,C,12.07,93,12.07,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080653.850+0100,20200727-080653+0100,851:57,C,12.07,208,12.07,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080654.518+0100,20200727-080654+0100,519:59,C,12.065,154,12.065,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080654.518+0100,20200727-080654+0100,519:61,C,12.065,196,12.065,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080654.519+0100,20200727-080654+0100,519:63,C,12.065,4,12.065,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080655.184+0100,20200727-080655+0100,185:65,C,12.065,158,12.065,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080655.771+0100,20200727-080655+0100,772:67,C,12.06,126,12.06,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080655.771+0100,20200727-080655+0100,772:69,C,12.06,129,12.06,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080655.771+0100,20200727-080655+0100,772:71,C,12.06,100,12.06,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080659.810+0100,20200727-080659+0100,810:73,C,12.055,166,12.055,12.07,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080728.228+0100,20200727-080728+0100,228:75,C,12.07,100,12.05,12.07,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080734.492+0100,20200727-080734+0100,492:77,C,12.05,158,12.05,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080734.492+0100,20200727-080734+0100,492:79,C,12.05,84,12.05,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080734.492+0100,20200727-080734+0100,492:81,C,12.05,166,12.05,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080800.677+0100,20200727-080800+0100,677:83,C,12.07,100,12.055,12.07,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080822.615+0100,20200727-080822+0100,615:85,C,12.07,1842,12.06,12.07,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080822.615+0100,20200727-080822+0100,615:87,C,12.075,100,12.06,12.075,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080841.993+0100,20200727-080841+0100,993:89,C,12.065,925,12.06,12.065,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080908.105+0100,20200727-080908+0100,105:91,C,12.065,154,12.065,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080908.105+0100,20200727-080908+0100,105:93,C,12.065,208,12.065,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080908.105+0100,20200727-080908+0100,105:95,C,12.065,124,12.065,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080916.379+0100,20200727-080916+0100,379:97,C,12.065,158,12.065,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080937.083+0100,20200727-080937+0100,83:99,C,12.065,219,12.065,12.07,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080941.948+0100,20200727-080941+0100,949:101,C,12.07,429,12.065,12.07,12-H,36
TimeAndSale,SBERl:CHIX,20200727-080942.106+0100,20200727-080942+0100,107:103,C,12.065,165,12.065,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080956.772+0100,20200727-080956+0100,772:105,C,12.065,120,12.065,12.07,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080958.523+0100,20200727-080958+0100,524:107,C,12.06,118,12.06,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080958.523+0100,20200727-080958+0100,524:109,C,12.06,183,12.06,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080958.523+0100,20200727-080958+0100,524:111,C,12.06,29,12.06,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-080958.523+0100,20200727-080958+0100,524:113,C,12.06,25,12.06,12.075,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081212.456+0100,20200727-081212+0100,457:115,C,12.075,463,12.07,12.075,12-H,36
TimeAndSale,SBERl:CHIX,20200727-081212.456+0100,20200727-081212+0100,457:117,C,12.075,1501,12.07,12.075,12-H,36
TimeAndSale,SBERl:CHIX,20200727-081315.180+0100,20200727-081315+0100,180:119,C,12.09,107,12.09,12.1,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081315.180+0100,20200727-081315+0100,180:121,C,12.095,100,12.085,12.095,12-H,36
TimeAndSale,SBERl:CHIX,20200727-081315.659+0100,20200727-081315+0100,660:123,C,12.095,68,12.095,12.105,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081316.633+0100,20200727-081316+0100,634:125,C,12.085,127,12.085,12.1,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081316.633+0100,20200727-081316+0100,634:127,C,12.085,100,12.085,12.1,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081317.133+0100,20200727-081317+0100,134:129,C,12.08,165,12.08,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081317.133+0100,20200727-081317+0100,134:131,C,12.08,97,12.08,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081317.179+0100,20200727-081317+0100,179:133,C,12.08,241,12.08,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081317.630+0100,20200727-081317+0100,631:135,C,12.075,198,12.075,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081317.630+0100,20200727-081317+0100,631:137,C,12.075,2,12.075,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081324.034+0100,20200727-081324+0100,35:139,C,12.075,125,12.075,12.08,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081326.110+0100,20200727-081326+0100,110:141,C,12.075,1838,12.07,12.075,12-H,36
TimeAndSale,SBERl:CHIX,20200727-081335.371+0100,20200727-081335+0100,371:143,C,12.08,1275,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-081402.968+0100,20200727-081402+0100,968:145,C,12.075,192,12.075,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081402.968+0100,20200727-081402+0100,968:147,C,12.075,165,12.075,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081506.904+0100,20200727-081506+0100,905:149,C,12.085,1882,12.08,12.085,12-H,36
TimeAndSale,SBERl:CHIX,20200727-081521.009+0100,20200727-081521+0100,9:151,C,12.08,158,12.08,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081521.009+0100,20200727-081521+0100,9:153,C,12.08,165,12.08,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081521.009+0100,20200727-081521+0100,9:155,C,12.08,420,12.08,12.09,12-H,68
TimeAndSale,SBERl:CHIX,20200727-081521.009+0100,20200727-081521+0100,9:157,C,12.08,165,12.08,12.09,12-H,68
