#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,LKODl:CHIX,20200728-162941.804+0100,20200728-162941+0100,805:2271,C,69.34,100,69.26,69.34,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080029.116+0100,20200729-080029+0100,117:1,C,69.44,2,69.44,69.52,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080030.643+0100,20200729-080030+0100,644:3,C,69.44,2,69.44,69.52,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080033.401+0100,20200729-080033+0100,402:5,C,69.54,214,69.48,69.54,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080044.555+0100,20200729-080044+0100,555:7,C,69.46,138,69.44,69.46,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080101.160+0100,20200729-080101+0100,160:9,C,69.56,46,69.48,69.56,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080101.160+0100,20200729-080101+0100,161:11,C,69.56,10,69.48,69.56,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080101.160+0100,20200729-080101+0100,161:13,C,69.56,127,69.48,69.56,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080115.001+0100,20200729-080115+0100,1:15,C,69.64,249,69.56,69.64,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080118.213+0100,20200729-080118+0100,214:17,C,69.62,21,69.62,69.68,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080120.094+0100,20200729-080120+0100,95:19,C,69.7,94,69.62,69.7,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080120.095+0100,20200729-080120+0100,95:21,C,69.7,156,69.62,69.7,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080122.493+0100,20200729-080122+0100,493:23,C,69.68,92,69.68,69.76,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080126.613+0100,20200729-080126+0100,613:25,C,69.7,92,69.7,69.78,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080137.255+0100,20200729-080137+0100,256:27,C,69.64,30,69.64,69.74,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080137.255+0100,20200729-080137+0100,256:29,C,69.64,170,69.64,69.74,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080139.915+0100,20200729-080139+0100,915:31,C,69.7,400,69.7,69.82,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080139.930+0100,20200729-080139+0100,931:33,C,69.72,95,69.72,69.82,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080140.102+0100,20200729-080140+0100,103:35,C,69.68,92,69.68,69.74,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080145.399+0100,20200729-080145+0100,400:37,C,69.62,200,69.62,69.76,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080145.525+0100,20200729-080145+0100,526:39,C,69.6,19,69.6,69.68,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080146.203+0100,20200729-080146+0100,204:41,C,69.62,200,69.62,69.72,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080146.210+0100,20200729-080146+0100,211:43,C,69.68,132,69.6,69.68,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080249.469+0100,20200729-080249+0100,469:45,C,69.54,250,69.42,69.54,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080339.050+0100,20200729-080339+0100,51:47,C,69.5,18,69.5,69.58,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080339.050+0100,20200729-080339+0100,51:49,C,69.5,74,69.5,69.58,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080524.379+0100,20200729-080524+0100,379:51,C,69.56,67,69.56,69.64,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080714.136+0100,20200729-080714+0100,137:53,C,69.7,98,69.64,69.7,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080714.136+0100,20200729-080714+0100,137:55,C,69.7,152,69.64,69.7,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080720.665+0100,20200729-080720+0100,665:57,C,69.72,8,69.72,69.78,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080720.665+0100,20200729-080720+0100,665:59,C,69.72,58,69.72,69.78,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080721.145+0100,20200729-080721+0100,145:61,C,69.78,25,69.74,69.78,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080721.145+0100,20200729-080721+0100,145:63,C,69.78,31,69.74,69.78,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080721.145+0100,20200729-080721+0100,145:65,C,69.78,194,69.74,69.78,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080740.802+0100,20200729-080740+0100,802:67,C,69.86,250,69.78,69.86,12-H,36
TimeAndSale,LKODl:CHIX,20200729-080747.754+0100,20200729-080747+0100,754:69,C,69.82,20,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080747.754+0100,20200729-080747+0100,755:71,C,69.82,72,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080752.314+0100,20200729-080752+0100,314:73,C,69.86,117,69.86,69.92,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080752.383+0100,20200729-080752+0100,383:75,C,69.86,39,69.86,69.92,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080759.105+0100,20200729-080759+0100,105:77,C,69.86,39,69.86,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080759.105+0100,20200729-080759+0100,105:79,C,69.86,200,69.86,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080800.782+0100,20200729-080800+0100,782:81,C,69.82,12,69.82,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080812.486+0100,20200729-080812+0100,486:83,C,69.92,62,69.92,70,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080828.286+0100,20200729-080828+0100,286:85,C,69.9,21,69.9,69.98,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080840.927+0100,20200729-080840+0100,927:87,C,69.86,58,69.86,69.94,12-H,68
TimeAndSale,LKODl:CHIX,20200729-080846.775+0100,20200729-080846+0100,776:89,C,69.82,46,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081025.345+0100,20200729-081025+0100,345:91,C,69.98,62,69.98,70.04,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081100.405+0100,20200729-081100+0100,405:93,C,69.94,58,69.94,70,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081103.749+0100,20200729-081103+0100,749:95,C,69.92,58,69.92,69.98,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081104.321+0100,20200729-081104+0100,322:97,C,69.9,103,69.9,69.98,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081129.373+0100,20200729-081129+0100,373:99,C,69.86,58,69.86,69.94,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081141.519+0100,20200729-081141+0100,519:101,C,69.86,58,69.86,69.96,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081141.758+0100,20200729-081141+0100,758:103,C,69.92,142,69.84,69.92,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081208.046+0100,20200729-081208+0100,46:105,C,69.86,200,69.86,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081208.046+0100,20200729-081208+0100,46:107,C,69.86,115,69.86,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081208.047+0100,20200729-081208+0100,47:109,C,69.84,58,69.84,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081208.047+0100,20200729-081208+0100,47:111,C,69.84,42,69.84,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081212.820+0100,20200729-081212+0100,820:113,C,69.88,182,69.84,69.88,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081306.065+0100,20200729-081306+0100,66:115,C,69.94,55,69.94,70.02,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081325.162+0100,20200729-081325+0100,162:117,C,69.9,58,69.9,69.96,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081402.473+0100,20200729-081402+0100,473:119,C,69.84,50,69.84,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081402.473+0100,20200729-081402+0100,473:121,C,69.84,81,69.84,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081427.868+0100,20200729-081427+0100,869:123,C,69.82,10,69.82,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081507.013+0100,20200729-081507+0100,14:125,C,69.84,7,69.84,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081636.342+0100,20200729-081636+0100,342:127,C,69.86,58,69.86,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081636.342+0100,20200729-081636+0100,343:129,C,69.84,58,69.84,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081701.180+0100,20200729-081701+0100,180:131,C,69.86,181,69.84,69.86,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081701.431+0100,20200729-081701+0100,432:133,C,69.84,21,69.84,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081701.804+0100,20200729-081701+0100,804:135,C,69.84,2,69.84,69.9,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081704.073+0100,20200729-081704+0100,73:137,C,69.82,43,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081704.073+0100,20200729-081704+0100,73:139,C,69.82,4,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081704.119+0100,20200729-081704+0100,119:141,C,69.82,11,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081704.119+0100,20200729-081704+0100,120:143,C,69.82,4,69.82,69.88,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081710.496+0100,20200729-081710+0100,497:145,C,69.76,76,69.76,69.84,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081711.345+0100,20200729-081711+0100,345:147,C,69.74,5,69.74,69.82,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081728.401+0100,20200729-081728+0100,402:149,C,69.8,28,69.74,69.8,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081728.402+0100,20200729-081728+0100,402:151,C,69.8,28,69.74,69.8,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081728.402+0100,20200729-081728+0100,403:153,C,69.8,28,69.74,69.8,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081824.473+0100,20200729-081824+0100,474:155,C,69.84,10,69.78,69.84,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081824.474+0100,20200729-081824+0100,474:157,C,69.84,46,69.78,69.84,12-H,36
TimeAndSale,LKODl:CHIX,20200729-081903.987+0100,20200729-081903+0100,988:159,C,69.78,74,69.78,69.86,12-H,68
TimeAndSale,LKODl:CHIX,20200729-081903.987+0100,20200729-081903+0100,988:161,C,69.78,42,69.78,69.86,12-H,68
TimeAndSale,LKODl:CHIX,20200729-082017.323+0100,20200729-082017+0100,323:163,C,69.88,3,69.82,69.88,12-H,36
TimeAndSale,LKODl:CHIX,20200729-082017.323+0100,20200729-082017+0100,323:165,C,69.88,9,69.82,69.88,12-H,36
TimeAndSale,LKODl:CHIX,20200729-082017.323+0100,20200729-082017+0100,323:167,C,69.88,8,69.82,69.88,12-H,36
TimeAndSale,LKODl:CHIX,20200729-082017.323+0100,20200729-082017+0100,323:169,C,69.88,11,69.82,69.88,12-H,36
TimeAndSale,LKODl:CHIX,20200729-082017.323+0100,20200729-082017+0100,323:171,C,69.88,2,69.82,69.88,12-H,36
TimeAndSale,LKODl:CHIX,20200729-082045.258+0100,20200729-082045+0100,259:173,C,69.92,29,69.88,69.92,12-H,36
TimeAndSale,LKODl:CHIX,20200729-082127.775+0100,20200729-082127+0100,776:175,C,69.94,35,69.94,69.96,12-H,68
TimeAndSale,LKODl:CHIX,20200729-082127.775+0100,20200729-082127+0100,776:177,C,69.94,6,69.94,69.96,12-H,68
TimeAndSale,LKODl:CHIX,20200729-082127.776+0100,20200729-082127+0100,776:179,C,69.94,17,69.94,69.96,12-H,68
