#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SBERl:CHIX,20200727-152955.036+0100,20200727-152955+0100,36:2553,C,12.07,275,12.065,12.07,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153314.050+0100,20200727-153314+0100,50:2555,C,12.08,109,12.08,12.095,12-H,68
TimeAndSale,SBERl:CHIX,20200727-153314.050+0100,20200727-153314+0100,50:2557,C,12.08,118,12.08,12.095,12-H,68
TimeAndSale,SBERl:CHIX,20200727-153322.875+0100,20200727-153322+0100,875:2559,C,12.08,254,12.08,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-153542.302+0100,20200727-153542+0100,302:2561,C,12.08,161,12.07,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153542.302+0100,20200727-153542+0100,302:2563,C,12.075,565,12.075,12.095,32DS,68
TimeAndSale,SBERl:CHIX,20200727-153542.302+0100,20200727-153542+0100,302:2565,C,12.0775,564,12.075,12.08,32DS,68
TimeAndSale,SBERl:CHIX,20200727-153545.455+0100,20200727-153545+0100,455:2567,C,12.08,73,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153545.455+0100,20200727-153545+0100,455:2569,C,12.08,121,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153545.457+0100,20200727-153545+0100,458:2571,C,12.08,108,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153545.563+0100,20200727-153545+0100,563:2573,C,12.08,95,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153545.945+0100,20200727-153545+0100,945:2575,C,12.08,26,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.161+0100,20200727-153546+0100,161:2577,C,12.08,74,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.162+0100,20200727-153546+0100,162:2579,C,12.08,67,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.162+0100,20200727-153546+0100,162:2581,C,12.08,14,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.347+0100,20200727-153546+0100,347:2583,C,12.08,28,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.348+0100,20200727-153546+0100,348:2585,C,12.08,39,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.348+0100,20200727-153546+0100,348:2587,C,12.08,195,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.350+0100,20200727-153546+0100,350:2589,C,12.08,279,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.410+0100,20200727-153546+0100,410:2591,C,12.08,135,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.468+0100,20200727-153546+0100,468:2593,C,12.08,32,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.468+0100,20200727-153546+0100,468:2595,C,12.08,35,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153546.572+0100,20200727-153546+0100,572:2597,C,12.08,143,12.075,12.08,12-H,36
TimeAndSale,SBERl:CHIX,20200727-153619.946+0100,20200727-153619+0100,946:2599,C,12.08,165,12.08,12.085,12-H,68
TimeAndSale,SBERl:CHIX,20200727-153619.946+0100,20200727-153619+0100,946:2601,C,12.08,400,12.08,12.085,12-H,68
