;Íמלונ;Âנולÿ;Èםסענףלוםע;Öוםא;Êמכ-גמ;Îבתול;Îןונאצטÿ
1;5 082 838 400 000;10:00:26;LKOD [LSE_IOB];69.54;1 673;116 340.42;
2;5 082 838 400 001;10:00:28;LKOD [LSE_IOB];69.48;250;17 370.00;
3;5 082 838 400 002;10:00:28;LKOD [LSE_IOB];69.48;109;7 573.32;
4;5 082 838 400 003;10:00:28;LKOD [LSE_IOB];69.5;200;13 900.00;
5;5 082 838 400 004;10:00:28;LKOD [LSE_IOB];69.5;17;1 181.50;
6;5 082 838 400 005;10:00:28;LKOD [LSE_IOB];69.5;30;2 085.00;
7;5 082 838 400 006;10:00:28;LKOD [LSE_IOB];69.44;150;10 416.00;
8;5 082 838 400 007;10:00:28;LKOD [LSE_IOB];69.44;150;10 416.00;
9;5 082 838 400 008;10:00:28;LKOD [LSE_IOB];69.44;150;10 416.00;
10;5 082 838 400 009;10:00:28;LKOD [LSE_IOB];69.44;23;1 597.12;
11;5 082 838 400 010;10:00:28;LKOD [LSE_IOB];69.48;218;15 146.64;
12;5 082 838 400 011;10:00:28;LKOD [LSE_IOB];69.48;131;9 101.88;
13;5 082 838 400 012;10:00:28;LKOD [LSE_IOB];69.5;145;10 077.50;
14;5 082 838 400 013;10:00:28;LKOD [LSE_IOB];69.44;44;3 055.36;
15;5 082 838 400 014;10:00:28;LKOD [LSE_IOB];69.44;33;2 291.52;
16;5 082 838 400 015;10:00:32;LKOD [LSE_IOB];69.48;93;6 461.64;
17;5 082 838 400 016;10:00:32;LKOD [LSE_IOB];69.48;157;10 908.36;
18;5 082 838 400 017;10:00:32;LKOD [LSE_IOB];69.48;44;3 057.12;
19;5 082 838 400 018;10:00:32;LKOD [LSE_IOB];69.48;73;5 072.04;
20;5 082 838 400 019;10:00:32;LKOD [LSE_IOB];69.48;274;19 037.52;
21;5 082 838 400 020;10:00:32;LKOD [LSE_IOB];69.48;153;10 630.44;
22;5 082 838 400 021;10:00:32;LKOD [LSE_IOB];69.5;172;11 954.00;
23;5 082 838 400 022;10:00:32;LKOD [LSE_IOB];69.5;102;7 089.00;
24;5 082 838 400 023;10:00:32;LKOD [LSE_IOB];69.5;82;5 699.00;
25;5 082 838 400 024;10:00:32;LKOD [LSE_IOB];69.5;45;3 127.50;
26;5 082 838 400 025;10:00:32;LKOD [LSE_IOB];69.52;500;34 760.00;
27;5 082 838 400 026;10:00:32;LKOD [LSE_IOB];69.48;150;10 422.00;
28;5 082 838 400 027;10:00:32;LKOD [LSE_IOB];69.48;100;6 948.00;
29;5 082 838 400 028;10:00:32;LKOD [LSE_IOB];69.5;30;2 085.00;
30;5 082 838 400 029;10:00:33;LKOD [LSE_IOB];69.52;250;17 380.00;
31;5 082 838 400 030;10:00:33;LKOD [LSE_IOB];69.52;35;2 433.20;
32;5 082 838 400 031;10:00:33;LKOD [LSE_IOB];69.52;115;7 994.80;
33;5 082 838 400 032;10:00:33;LKOD [LSE_IOB];69.52;120;8 342.40;
34;5 082 838 400 033;10:00:33;LKOD [LSE_IOB];69.56;30;2 086.80;
35;5 082 838 400 034;10:00:33;LKOD [LSE_IOB];69.56;268;18 642.08;
36;5 082 838 400 035;10:00:33;LKOD [LSE_IOB];69.54;17;1 182.18;
37;5 082 838 400 036;10:00:33;LKOD [LSE_IOB];69.54;30;2 086.20;
38;5 082 838 400 037;10:00:33;LKOD [LSE_IOB];69.52;34;2 363.68;
39;5 082 838 400 038;10:00:33;LKOD [LSE_IOB];69.5;70;4 865.00;
40;5 082 838 400 039;10:00:33;LKOD [LSE_IOB];69.5;94;6 533.00;
41;5 082 838 400 040;10:00:33;LKOD [LSE_IOB];69.5;70;4 865.00;
42;5 082 838 400 041;10:00:33;LKOD [LSE_IOB];69.52;44;3 058.88;
43;5 082 838 400 042;10:00:34;LKOD [LSE_IOB];69.52;150;10 428.00;
44;5 082 838 400 043;10:00:34;LKOD [LSE_IOB];69.52;196;13 625.92;
45;5 082 838 400 044;10:00:34;LKOD [LSE_IOB];69.5;99;6 880.50;
46;5 082 838 400 045;10:00:34;LKOD [LSE_IOB];69.48;220;15 285.60;
47;5 082 838 400 046;10:00:34;LKOD [LSE_IOB];69.48;30;2 084.40;
48;5 082 838 400 047;10:00:37;LKOD [LSE_IOB];69.48;534;37 102.32;
49;5 082 838 400 048;10:00:37;LKOD [LSE_IOB];69.48;105;7 295.40;
50;5 082 838 400 049;10:00:40;LKOD [LSE_IOB];69.46;102;7 084.92;
51;5 082 838 400 050;10:00:40;LKOD [LSE_IOB];69.46;73;5 070.58;
52;5 082 838 400 051;10:00:52;LKOD [LSE_IOB];69.54;150;10 431.00;
53;5 082 838 400 052;10:00:52;LKOD [LSE_IOB];69.54;44;3 059.76;
54;5 082 838 400 053;10:00:52;LKOD [LSE_IOB];69.56;232;16 137.92;
55;5 082 838 400 054;10:00:52;LKOD [LSE_IOB];69.56;250;17 390.00;
56;5 082 838 400 055;10:00:52;LKOD [LSE_IOB];69.56;39;2 712.84;
57;5 082 838 400 056;10:01:00;LKOD [LSE_IOB];69.54;16;1 112.64;
58;5 082 838 400 057;10:01:13;LKOD [LSE_IOB];69.58;10;695.8;
59;5 082 838 400 058;10:01:14;LKOD [LSE_IOB];69.6;250;17 400.00;
60;5 082 838 400 059;10:01:14;LKOD [LSE_IOB];69.62;45;3 132.90;
61;5 082 838 400 060;10:01:14;LKOD [LSE_IOB];69.62;500;34 810.00;
62;5 082 838 400 061;10:01:14;LKOD [LSE_IOB];69.62;7;487.34;
63;5 082 838 400 062;10:01:15;LKOD [LSE_IOB];69.62;44;3 063.28;
64;5 082 838 400 063;10:01:16;LKOD [LSE_IOB];69.64;127;8 844.28;
65;5 082 838 400 064;10:01:16;LKOD [LSE_IOB];69.64;23;1 601.72;
66;5 082 838 400 065;10:01:16;LKOD [LSE_IOB];69.64;45;3 133.80;
67;5 082 838 400 066;10:01:16;LKOD [LSE_IOB];69.64;250;17 410.00;
68;5 082 838 400 067;10:01:16;LKOD [LSE_IOB];69.66;126;8 777.16;
69;5 082 838 400 068;10:01:16;LKOD [LSE_IOB];69.66;74;5 154.84;
70;5 082 838 400 069;10:01:16;LKOD [LSE_IOB];69.66;80;5 572.80;
71;5 082 838 400 070;10:01:17;LKOD [LSE_IOB];69.64;93;6 476.52;
72;5 082 838 400 071;10:01:18;LKOD [LSE_IOB];69.64;250;17 410.00;
73;5 082 838 400 072;10:01:18;LKOD [LSE_IOB];69.66;45;3 134.70;
74;5 082 838 400 073;10:01:18;LKOD [LSE_IOB];69.66;99;6 896.34;
75;5 082 838 400 074;10:01:18;LKOD [LSE_IOB];69.66;151;10 518.66;
76;5 082 838 400 075;10:01:19;LKOD [LSE_IOB];69.66;194;13 514.04;
77;5 082 838 400 076;10:01:20;LKOD [LSE_IOB];69.64;136;9 471.04;
78;5 082 838 400 077;10:01:20;LKOD [LSE_IOB];69.64;114;7 938.96;
79;5 082 838 400 078;10:01:20;LKOD [LSE_IOB];69.66;115;8 010.90;
80;5 082 838 400 079;10:01:20;LKOD [LSE_IOB];69.68;138;9 615.84;
81;5 082 838 400 080;10:01:20;LKOD [LSE_IOB];69.68;362;25 224.16;
82;5 082 838 400 081;10:01:20;LKOD [LSE_IOB];69.68;45;3 135.60;
83;5 082 838 400 082;10:01:20;LKOD [LSE_IOB];69.68;250;17 420.00;
84;5 082 838 400 083;10:01:20;LKOD [LSE_IOB];69.7;150;10 455.00;
85;5 082 838 400 084;10:01:20;LKOD [LSE_IOB];69.7;3;209.1;
86;5 082 838 400 085;10:01:20;LKOD [LSE_IOB];69.7;197;13 730.90;
87;5 082 838 400 086;10:01:20;LKOD [LSE_IOB];69.68;500;34 840.00;
88;5 082 838 400 087;10:01:20;LKOD [LSE_IOB];69.68;45;3 135.60;
89;5 082 838 400 088;10:01:20;LKOD [LSE_IOB];69.68;500;34 840.00;
90;5 082 838 400 089;10:01:20;LKOD [LSE_IOB];69.72;30;2 091.60;
91;5 082 838 400 090;10:01:20;LKOD [LSE_IOB];69.7;250;17 425.00;
92;5 082 838 400 091;10:01:22;LKOD [LSE_IOB];69.68;153;10 661.04;
93;5 082 838 400 092;10:01:22;LKOD [LSE_IOB];69.66;150;10 449.00;
94;5 082 838 400 093;10:01:22;LKOD [LSE_IOB];69.66;61;4 249.26;
95;5 082 838 400 094;10:01:24;LKOD [LSE_IOB];69.7;250;17 425.00;
96;5 082 838 400 095;10:01:24;LKOD [LSE_IOB];69.7;8;557.6;
97;5 082 838 400 096;10:01:26;LKOD [LSE_IOB];69.7;23;1 603.10;
98;5 082 838 400 097;10:01:26;LKOD [LSE_IOB];69.7;141;9 827.70;
99;5 082 838 400 098;10:01:26;LKOD [LSE_IOB];69.7;334;23 279.80;
100;5 082 838 400 099;10:01:26;LKOD [LSE_IOB];69.66;184;12 817.44;
101;5 082 838 400 100;10:01:26;LKOD [LSE_IOB];69.66;43;2 995.38;
102;5 082 838 400 101;10:01:27;LKOD [LSE_IOB];69.74;500;34 870.00;
103;5 082 838 400 102;10:01:27;LKOD [LSE_IOB];69.74;45;3 138.30;
104;5 082 838 400 103;10:01:27;LKOD [LSE_IOB];69.74;168;11 716.32;
105;5 082 838 400 104;10:01:28;LKOD [LSE_IOB];69.76;150;10 464.00;
106;5 082 838 400 105;10:01:28;LKOD [LSE_IOB];69.76;250;17 440.00;
107;5 082 838 400 106;10:01:28;LKOD [LSE_IOB];69.76;33;2 302.08;
108;5 082 838 400 107;10:01:28;LKOD [LSE_IOB];69.74;120;8 368.80;
109;5 082 838 400 108;10:01:28;LKOD [LSE_IOB];69.74;110;7 671.40;
110;5 082 838 400 109;10:01:28;LKOD [LSE_IOB];69.74;170;11 855.80;
111;5 082 838 400 110;10:01:29;LKOD [LSE_IOB];69.76;250;17 440.00;
112;5 082 838 400 111;10:01:29;LKOD [LSE_IOB];69.76;44;3 069.44;
113;5 082 838 400 112;10:01:37;LKOD [LSE_IOB];69.68;274;19 092.32;
114;5 082 838 400 113;10:01:37;LKOD [LSE_IOB];69.68;59;4 111.12;
115;5 082 838 400 114;10:01:37;LKOD [LSE_IOB];69.68;282;19 649.76;
116;5 082 838 400 115;10:01:37;LKOD [LSE_IOB];69.68;207;14 423.76;
117;5 082 838 400 116;10:01:37;LKOD [LSE_IOB];69.68;75;5 226.00;
118;5 082 838 400 117;10:01:37;LKOD [LSE_IOB];69.68;120;8 361.60;
119;5 082 838 400 118;10:01:37;LKOD [LSE_IOB];69.68;79;5 504.72;
120;5 082 838 400 119;10:01:37;LKOD [LSE_IOB];69.68;55;3 832.40;
121;5 082 838 400 120;10:01:37;LKOD [LSE_IOB];69.64;157;10 933.48;
122;5 082 838 400 121;10:01:37;LKOD [LSE_IOB];69.64;242;16 852.88;
123;5 082 838 400 122;10:01:37;LKOD [LSE_IOB];69.64;2;139.28;
124;5 082 838 400 123;10:01:37;LKOD [LSE_IOB];69.68;111;7 734.48;
125;5 082 838 400 124;10:01:37;LKOD [LSE_IOB];69.64;139;9 679.96;
126;5 082 838 400 125;10:01:37;LKOD [LSE_IOB];69.64;32;2 228.48;
127;5 082 838 400 126;10:01:39;LKOD [LSE_IOB];69.7;45;3 136.50;
128;5 082 838 400 127;10:01:39;LKOD [LSE_IOB];69.7;250;17 425.00;
129;5 082 838 400 128;10:01:39;LKOD [LSE_IOB];69.72;150;10 458.00;
130;5 082 838 400 129;10:01:39;LKOD [LSE_IOB];69.72;200;13 944.00;
131;5 082 838 400 130;10:01:39;LKOD [LSE_IOB];69.72;150;10 458.00;
132;5 082 838 400 131;10:01:39;LKOD [LSE_IOB];69.74;200;13 948.00;
133;5 082 838 400 132;10:01:39;LKOD [LSE_IOB];69.74;313;21 828.62;
134;5 082 838 400 133;10:01:39;LKOD [LSE_IOB];69.74;150;10 461.00;
135;5 082 838 400 134;10:01:39;LKOD [LSE_IOB];69.76;29;2 023.04;
136;5 082 838 400 135;10:01:39;LKOD [LSE_IOB];69.7;200;13 940.00;
137;5 082 838 400 136;10:01:39;LKOD [LSE_IOB];69.72;101;7 041.72;
138;5 082 838 400 137;10:01:39;LKOD [LSE_IOB];69.76;90;6 278.40;
139;5 082 838 400 138;10:01:39;LKOD [LSE_IOB];69.68;28;1 951.04;
140;5 082 838 400 139;10:01:39;LKOD [LSE_IOB];69.68;73;5 086.64;
141;5 082 838 400 140;10:01:39;LKOD [LSE_IOB];69.68;174;12 124.32;
142;5 082 838 400 141;10:01:39;LKOD [LSE_IOB];69.68;3;209.04;
143;5 082 838 400 142;10:01:39;LKOD [LSE_IOB];69.66;79;5 503.14;
144;5 082 838 400 143;10:01:39;LKOD [LSE_IOB];69.66;71;4 945.86;
145;5 082 838 400 144;10:01:39;LKOD [LSE_IOB];69.66;150;10 449.00;
146;5 082 838 400 145;10:01:39;LKOD [LSE_IOB];69.64;200;13 928.00;
147;5 082 838 400 146;10:01:39;LKOD [LSE_IOB];69.62;25;1 740.50;
148;5 082 838 400 147;10:01:39;LKOD [LSE_IOB];69.66;104;7 244.64;
149;5 082 838 400 148;10:01:39;LKOD [LSE_IOB];69.62;108;7 518.96;
150;5 082 838 400 149;10:01:39;LKOD [LSE_IOB];69.6;60;4 176.00;
151;5 082 838 400 150;10:01:40;LKOD [LSE_IOB];69.68;173;12 054.64;
152;5 082 838 400 151;10:01:45;LKOD [LSE_IOB];69.62;32;2 227.84;
153;5 082 838 400 152;10:01:45;LKOD [LSE_IOB];69.62;124;8 632.88;
154;5 082 838 400 153;10:01:45;LKOD [LSE_IOB];69.62;200;13 924.00;
155;5 082 838 400 154;10:01:45;LKOD [LSE_IOB];69.6;82;5 707.20;
156;5 082 838 400 155;10:01:45;LKOD [LSE_IOB];69.68;132;9 197.76;
157;5 082 838 400 156;10:01:45;LKOD [LSE_IOB];69.62;69;4 803.78;
158;5 082 838 400 157;10:01:45;LKOD [LSE_IOB];69.62;78;5 430.36;
159;5 082 838 400 158;10:01:45;LKOD [LSE_IOB];69.62;8;556.96;
160;5 082 838 400 159;10:01:45;LKOD [LSE_IOB];69.62;129;8 980.98;
161;5 082 838 400 160;10:01:45;LKOD [LSE_IOB];69.66;54;3 761.64;
162;5 082 838 400 161;10:01:46;LKOD [LSE_IOB];69.66;196;13 653.36;
163;5 082 838 400 162;10:01:46;LKOD [LSE_IOB];69.62;58;4 037.96;
164;5 082 838 400 163;10:01:46;LKOD [LSE_IOB];69.62;200;13 924.00;
165;5 082 838 400 164;10:01:46;LKOD [LSE_IOB];69.68;18;1 254.24;
166;5 082 838 400 165;10:01:46;LKOD [LSE_IOB];69.68;90;6 271.20;
167;5 082 838 400 166;10:01:49;LKOD [LSE_IOB];69.62;114;7 936.68;
168;5 082 838 400 167;10:01:49;LKOD [LSE_IOB];69.62;144;10 025.28;
169;5 082 838 400 168;10:01:49;LKOD [LSE_IOB];69.64;95;6 615.80;
170;5 082 838 400 169;10:01:50;LKOD [LSE_IOB];69.62;144;10 025.28;
171;5 082 838 400 170;10:01:52;LKOD [LSE_IOB];69.6;61;4 245.60;
172;5 082 838 400 171;10:01:52;LKOD [LSE_IOB];69.6;49;3 410.40;
173;5 082 838 400 172;10:02:02;LKOD [LSE_IOB];69.56;58;4 034.48;
174;5 082 838 400 173;10:02:02;LKOD [LSE_IOB];69.56;116;8 068.96;
175;5 082 838 400 174;10:02:07;LKOD [LSE_IOB];69.56;18;1 252.08;
176;5 082 838 400 175;10:02:07;LKOD [LSE_IOB];69.56;250;17 390.00;
177;5 082 838 400 176;10:02:08;LKOD [LSE_IOB];69.58;500;34 790.00;
178;5 082 838 400 177;10:02:08;LKOD [LSE_IOB];69.58;166;11 550.28;
179;5 082 838 400 178;10:02:08;LKOD [LSE_IOB];69.58;163;11 341.54;
180;5 082 838 400 179;10:02:08;LKOD [LSE_IOB];69.58;45;3 131.10;
181;5 082 838 400 180;10:02:08;LKOD [LSE_IOB];69.58;250;17 395.00;
182;5 082 838 400 181;10:02:08;LKOD [LSE_IOB];69.6;24;1 670.40;
183;5 082 838 400 182;10:02:08;LKOD [LSE_IOB];69.6;274;19 070.40;
184;5 082 838 400 183;10:02:08;LKOD [LSE_IOB];69.6;202;14 059.20;
185;5 082 838 400 184;10:02:16;LKOD [LSE_IOB];69.52;13;903.76;
186;5 082 838 400 185;10:02:16;LKOD [LSE_IOB];69.52;209;14 529.68;
187;5 082 838 400 186;10:02:16;LKOD [LSE_IOB];69.52;114;7 925.28;
188;5 082 838 400 187;10:02:21;LKOD [LSE_IOB];69.5;15;1 042.50;
189;5 082 838 400 188;10:02:21;LKOD [LSE_IOB];69.5;44;3 058.00;
190;5 082 838 400 189;10:02:21;LKOD [LSE_IOB];69.5;268;18 626.00;
191;5 082 838 400 190;10:02:49;LKOD [LSE_IOB];69.5;198;13 761.00;
192;5 082 838 400 191;10:02:49;LKOD [LSE_IOB];69.5;76;5 282.00;
193;5 082 838 400 192;10:02:49;LKOD [LSE_IOB];69.5;95;6 602.50;
194;5 082 838 400 193;10:02:49;LKOD [LSE_IOB];69.52;17;1 181.84;
195;5 082 838 400 194;10:02:56;LKOD [LSE_IOB];69.48;2;138.96;
196;5 082 838 400 195;10:02:56;LKOD [LSE_IOB];69.48;127;8 823.96;
197;5 082 838 400 196;10:03:09;LKOD [LSE_IOB];69.44;150;10 416.00;
198;5 082 838 400 197;10:03:09;LKOD [LSE_IOB];69.44;123;8 541.12;
199;5 082 838 400 198;10:03:09;LKOD [LSE_IOB];69.42;200;13 884.00;
200;5 082 838 400 199;10:03:11;LKOD [LSE_IOB];69.48;32;2 223.36;
201;5 082 838 400 200;10:03:25;LKOD [LSE_IOB];69.52;13;903.76;
202;5 082 838 400 201;10:03:25;LKOD [LSE_IOB];69.52;172;11 957.44;
203;5 082 838 400 202;10:03:39;LKOD [LSE_IOB];69.5;132;9 174.00;
204;5 082 838 400 203;10:03:39;LKOD [LSE_IOB];69.5;132;9 174.00;
205;5 082 838 400 204;10:03:39;LKOD [LSE_IOB];69.5;196;13 622.00;
206;5 082 838 400 205;10:03:39;LKOD [LSE_IOB];69.48;2;138.96;
207;5 082 838 400 206;10:03:41;LKOD [LSE_IOB];69.52;26;1 807.52;
208;5 082 838 400 207;10:03:41;LKOD [LSE_IOB];69.54;55;3 824.70;
209;5 082 838 400 208;10:03:41;LKOD [LSE_IOB];69.54;130;9 040.20;
210;5 082 838 400 209;10:03:45;LKOD [LSE_IOB];69.5;19;1 320.50;
211;5 082 838 400 210;10:03:45;LKOD [LSE_IOB];69.5;93;6 463.50;
212;5 082 838 400 211;10:03:48;LKOD [LSE_IOB];69.5;50;3 475.00;
213;5 082 838 400 212;10:03:48;LKOD [LSE_IOB];69.5;18;1 251.00;
214;5 082 838 400 213;10:03:48;LKOD [LSE_IOB];69.5;94;6 533.00;
215;5 082 838 400 214;10:03:48;LKOD [LSE_IOB];69.5;26;1 807.00;
216;5 082 838 400 215;10:03:48;LKOD [LSE_IOB];69.5;34;2 363.00;
217;5 082 838 400 216;10:03:48;LKOD [LSE_IOB];69.5;112;7 784.00;
218;5 082 838 400 217;10:03:48;LKOD [LSE_IOB];69.5;62;4 309.00;
219;5 082 838 400 218;10:03:48;LKOD [LSE_IOB];69.48;63;4 377.24;
220;5 082 838 400 219;10:03:48;LKOD [LSE_IOB];69.48;1;69.48;
221;5 082 838 400 220;10:03:48;LKOD [LSE_IOB];69.48;81;5 627.88;
222;5 082 838 400 221;10:03:48;LKOD [LSE_IOB];69.48;120;8 337.60;
223;5 082 838 400 222;10:03:49;LKOD [LSE_IOB];69.46;94;6 529.24;
224;5 082 838 400 223;10:03:49;LKOD [LSE_IOB];69.46;29;2 014.34;
225;5 082 838 400 224;10:03:49;LKOD [LSE_IOB];69.46;43;2 986.78;
226;5 082 838 400 225;10:03:49;LKOD [LSE_IOB];69.46;102;7 084.92;
227;5 082 838 400 226;10:03:49;LKOD [LSE_IOB];69.48;10;694.8;
228;5 082 838 400 227;10:04:04;LKOD [LSE_IOB];69.52;106;7 369.12;
229;5 082 838 400 228;10:04:11;LKOD [LSE_IOB];69.56;179;12 451.24;
230;5 082 838 400 229;10:04:11;LKOD [LSE_IOB];69.56;5;347.8;
231;5 082 838 400 230;10:04:13;LKOD [LSE_IOB];69.6;150;10 440.00;
232;5 082 838 400 231;10:04:13;LKOD [LSE_IOB];69.6;92;6 403.20;
233;5 082 838 400 232;10:04:13;LKOD [LSE_IOB];69.6;250;17 400.00;
234;5 082 838 400 233;10:04:13;LKOD [LSE_IOB];69.6;45;3 132.00;
235;5 082 838 400 234;10:04:13;LKOD [LSE_IOB];69.6;263;18 304.80;
236;5 082 838 400 235;10:04:41;LKOD [LSE_IOB];69.58;9;626.22;
237;5 082 838 400 236;10:04:41;LKOD [LSE_IOB];69.58;250;17 395.00;
238;5 082 838 400 237;10:04:42;LKOD [LSE_IOB];69.6;3;208.8;
239;5 082 838 400 238;10:05:01;LKOD [LSE_IOB];69.64;81;5 640.84;
240;5 082 838 400 239;10:05:03;LKOD [LSE_IOB];69.6;21;1 461.60;
241;5 082 838 400 240;10:05:03;LKOD [LSE_IOB];69.6;129;8 978.40;
242;5 082 838 400 241;10:05:08;LKOD [LSE_IOB];69.64;98;6 824.72;
243;5 082 838 400 242;10:05:08;LKOD [LSE_IOB];69.64;31;2 158.84;
244;5 082 838 400 243;10:05:16;LKOD [LSE_IOB];69.62;150;10 443.00;
245;5 082 838 400 244;10:05:16;LKOD [LSE_IOB];69.62;250;17 405.00;
246;5 082 838 400 245;10:05:16;LKOD [LSE_IOB];69.62;10;696.2;
247;5 082 838 400 246;10:05:16;LKOD [LSE_IOB];69.64;200;13 928.00;
248;5 082 838 400 247;10:05:19;LKOD [LSE_IOB];69.6;2;139.2;
249;5 082 838 400 248;10:05:19;LKOD [LSE_IOB];69.6;148;10 300.80;
250;5 082 838 400 249;10:05:24;LKOD [LSE_IOB];69.58;9;626.22;
251;5 082 838 400 250;10:05:24;LKOD [LSE_IOB];69.58;111;7 723.38;
252;5 082 838 400 251;10:05:24;LKOD [LSE_IOB];69.58;273;18 995.34;
253;5 082 838 400 252;10:05:24;LKOD [LSE_IOB];69.58;63;4 383.54;
254;5 082 838 400 253;10:05:24;LKOD [LSE_IOB];69.58;120;8 349.60;
255;5 082 838 400 254;10:05:24;LKOD [LSE_IOB];69.58;213;14 820.54;
256;5 082 838 400 255;10:05:27;LKOD [LSE_IOB];69.54;67;4 659.18;
257;5 082 838 400 256;10:05:27;LKOD [LSE_IOB];69.54;81;5 632.74;
258;5 082 838 400 257;10:05:46;LKOD [LSE_IOB];69.5;55;3 822.50;
259;5 082 838 400 258;10:05:46;LKOD [LSE_IOB];69.5;76;5 282.00;
260;5 082 838 400 259;10:05:46;LKOD [LSE_IOB];69.5;143;9 938.50;
261;5 082 838 400 260;10:05:46;LKOD [LSE_IOB];69.5;168;11 676.00;
262;5 082 838 400 261;10:05:46;LKOD [LSE_IOB];69.48;61;4 238.28;
263;5 082 838 400 262;10:05:46;LKOD [LSE_IOB];69.48;9;625.32;
264;5 082 838 400 263;10:05:51;LKOD [LSE_IOB];69.48;12;833.76;
265;5 082 838 400 264;10:05:54;LKOD [LSE_IOB];69.48;2;138.96;
266;5 082 838 400 265;10:05:56;LKOD [LSE_IOB];69.48;59;4 099.32;
267;5 082 838 400 266;10:05:58;LKOD [LSE_IOB];69.44;3;208.32;
268;5 082 838 400 267;10:06:08;LKOD [LSE_IOB];69.52;183;12 722.16;
269;5 082 838 400 268;10:06:11;LKOD [LSE_IOB];69.54;150;10 431.00;
270;5 082 838 400 269;10:06:11;LKOD [LSE_IOB];69.54;18;1 251.72;
271;5 082 838 400 270;10:06:11;LKOD [LSE_IOB];69.54;26;1 808.04;
272;5 082 838 400 271;10:06:11;LKOD [LSE_IOB];69.56;207;14 398.92;
273;5 082 838 400 272;10:06:11;LKOD [LSE_IOB];69.56;43;2 991.08;
274;5 082 838 400 273;10:06:11;LKOD [LSE_IOB];69.56;45;3 130.20;
275;5 082 838 400 274;10:06:18;LKOD [LSE_IOB];69.58;22;1 530.76;
276;5 082 838 400 275;10:06:21;LKOD [LSE_IOB];69.6;500;34 800.00;
277;5 082 838 400 276;10:06:21;LKOD [LSE_IOB];69.6;250;17 400.00;
278;5 082 838 400 277;10:06:21;LKOD [LSE_IOB];69.6;45;3 132.00;
279;5 082 838 400 278;10:06:23;LKOD [LSE_IOB];69.62;134;9 329.08;
280;5 082 838 400 279;10:06:23;LKOD [LSE_IOB];69.62;366;25 480.92;
281;5 082 838 400 280;10:06:23;LKOD [LSE_IOB];69.62;250;17 405.00;
282;5 082 838 400 281;10:06:23;LKOD [LSE_IOB];69.62;17;1 183.54;
283;5 082 838 400 282;10:06:25;LKOD [LSE_IOB];69.64;145;10 097.80;
284;5 082 838 400 283;10:06:25;LKOD [LSE_IOB];69.64;105;7 312.20;
285;5 082 838 400 284;10:06:32;LKOD [LSE_IOB];69.64;4;278.56;
286;5 082 838 400 285;10:06:32;LKOD [LSE_IOB];69.64;77;5 362.28;
287;5 082 838 400 286;10:06:36;LKOD [LSE_IOB];69.64;121;8 426.44;
288;5 082 838 400 287;10:06:37;LKOD [LSE_IOB];69.62;129;8 980.98;
289;5 082 838 400 288;10:06:40;LKOD [LSE_IOB];69.66;168;11 702.88;
290;5 082 838 400 289;10:06:40;LKOD [LSE_IOB];69.66;82;5 712.12;
291;5 082 838 400 290;10:06:40;LKOD [LSE_IOB];69.66;44;3 065.04;
292;5 082 838 400 291;10:06:48;LKOD [LSE_IOB];69.64;33;2 298.12;
293;5 082 838 400 292;10:06:48;LKOD [LSE_IOB];69.66;103;7 174.98;
294;5 082 838 400 293;10:06:49;LKOD [LSE_IOB];69.66;2;139.32;
295;5 082 838 400 294;10:06:49;LKOD [LSE_IOB];69.66;188;13 096.08;
296;5 082 838 400 295;10:06:56;LKOD [LSE_IOB];69.6;150;10 440.00;
297;5 082 838 400 296;10:06:56;LKOD [LSE_IOB];69.6;50;3 480.00;
298;5 082 838 400 297;10:06:56;LKOD [LSE_IOB];69.6;50;3 480.00;
299;5 082 838 400 298;10:06:56;LKOD [LSE_IOB];69.62;250;17 405.00;
300;5 082 838 400 299;10:07:06;LKOD [LSE_IOB];69.66;250;17 415.00;
301;5 082 838 400 300;10:07:06;LKOD [LSE_IOB];69.66;50;3 483.00;
302;5 082 838 400 301;10:07:14;LKOD [LSE_IOB];69.68;250;17 420.00;
303;5 082 838 400 302;10:07:14;LKOD [LSE_IOB];69.7;150;10 455.00;
304;5 082 838 400 303;10:07:14;LKOD [LSE_IOB];69.7;500;34 850.00;
305;5 082 838 400 304;10:07:14;LKOD [LSE_IOB];69.68;92;6 410.56;
306;5 082 838 400 305;10:07:14;LKOD [LSE_IOB];69.72;437;30 467.64;
307;5 082 838 400 306;10:07:14;LKOD [LSE_IOB];69.72;63;4 392.36;
308;5 082 838 400 307;10:07:14;LKOD [LSE_IOB];69.72;250;17 430.00;
309;5 082 838 400 308;10:07:14;LKOD [LSE_IOB];69.72;34;2 370.48;
310;5 082 838 400 309;10:07:14;LKOD [LSE_IOB];69.72;500;34 860.00;
311;5 082 838 400 310;10:07:15;LKOD [LSE_IOB];69.72;2;139.44;
312;5 082 838 400 311;10:07:19;LKOD [LSE_IOB];69.72;8;557.76;
313;5 082 838 400 312;10:07:20;LKOD [LSE_IOB];69.72;202;14 083.44;
314;5 082 838 400 313;10:07:20;LKOD [LSE_IOB];69.72;50;3 486.00;
315;5 082 838 400 314;10:07:20;LKOD [LSE_IOB];69.72;25;1 743.00;
316;5 082 838 400 315;10:07:20;LKOD [LSE_IOB];69.72;92;6 414.24;
317;5 082 838 400 316;10:07:20;LKOD [LSE_IOB];69.72;91;6 344.52;
318;5 082 838 400 317;10:07:20;LKOD [LSE_IOB];69.72;73;5 089.56;
