#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SBERl:CHIX,20200727-114519.193+0100,20200727-114519+0100,193:1183,C,12.1875,177,12.18,12.19,32DS,36
TimeAndSale,SBERl:CHIX,20200727-114631.836+0100,20200727-114631+0100,837:1185,C,12.1875,437,12.185,12.2,32DS,68
TimeAndSale,SBERl:CHIX,20200727-114631.836+0100,20200727-114631+0100,837:1187,C,12.1875,480,12.185,12.2,32DS,68
TimeAndSale,SBERl:CHIX,20200727-114631.836+0100,20200727-114631+0100,837:1189,C,12.1875,241,12.185,12.2,32DS,68
TimeAndSale,SBERl:CHIX,20200727-114703.307+0100,20200727-114703+0100,307:1191,C,12.195,85,12.19,12.195,12-H,36
TimeAndSale,SBERl:CHIX,20200727-114725.920+0100,20200727-114725+0100,920:1193,C,12.195,406,12.195,12.2,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114817.542+0100,20200727-114817+0100,542:1195,C,12.2025,474,12.2,12.205,32DS,68
TimeAndSale,SBERl:CHIX,20200727-114817.542+0100,20200727-114817+0100,542:1197,C,12.2,326,12.2,12.205,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114817.685+0100,20200727-114817+0100,685:1199,C,12.205,49,12.2,12.205,12-H,36
TimeAndSale,SBERl:CHIX,20200727-114817.685+0100,20200727-114817+0100,686:1201,C,12.205,115,12.2,12.205,12-H,36
TimeAndSale,SBERl:CHIX,20200727-114822.848+0100,20200727-114822+0100,849:1203,C,12.205,650,12.205,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114822.852+0100,20200727-114822+0100,852:1205,C,12.205,60,12.205,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114825.286+0100,20200727-114825+0100,287:1207,C,12.205,261,12.205,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114852.597+0100,20200727-114852+0100,598:1209,C,12.205,400,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114859.217+0100,20200727-114859+0100,218:1211,C,12.205,438,12.205,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-114859.217+0100,20200727-114859+0100,218:1213,C,12.205,277,12.205,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115039.727+0100,20200727-115039+0100,727:1215,C,12.205,194,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1217,C,12.2,384,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1219,C,12.2,90,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1221,C,12.2,158,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1223,C,12.2,164,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1225,C,12.2,164,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1227,C,12.2,164,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1229,C,12.2,277,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1231,C,12.2,225,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,40:1233,C,12.2,384,12.195,12.21,12--,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,41:1235,C,12.2,500,12.2,12.205,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,41:1237,C,12.2,300,12.2,12.205,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115123.040+0100,20200727-115123+0100,41:1239,C,12.2,530,12.2,12.205,12--,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1241,C,12.205,500,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1243,C,12.205,125,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1245,C,12.205,7,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1247,C,12.205,500,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1249,C,12.205,55,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1251,C,12.205,164,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115609.568+0100,20200727-115609+0100,568:1253,C,12.205,3,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1255,C,12.2,140,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1257,C,12.2,400,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1259,C,12.2,163,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1261,C,12.2,164,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1263,C,12.2,164,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1265,C,12.2,104,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.622+0100,20200727-115711+0100,622:1267,C,12.2,79,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115711.642+0100,20200727-115711+0100,642:1269,C,12.2,92,12.2,12.21,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115827.093+0100,20200727-115827+0100,94:1271,C,12.205,28,12.205,12.215,12-H,68
TimeAndSale,SBERl:CHIX,20200727-115911.692+0100,20200727-115911+0100,693:1273,C,12.205,158,12.205,12.21,12-H,68
