#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SBERl:CHIX,20200729-105846.909+0100,20200729-105846+0100,909:1485,C,11.97,107,11.97,11.98,12--,68
TimeAndSale,SBERl:CHIX,20200729-110059.682+0100,20200729-110059+0100,683:1487,C,11.975,147,11.965,11.975,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110059.682+0100,20200729-110059+0100,683:1489,C,11.975,138,11.965,11.975,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110059.682+0100,20200729-110059+0100,683:1491,C,11.975,169,11.965,11.975,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110154.336+0100,20200729-110154+0100,336:1493,C,11.965,106,11.965,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-110154.336+0100,20200729-110154+0100,336:1495,C,11.965,213,11.965,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-110427.897+0100,20200729-110427+0100,897:1497,C,11.96,111,11.96,11.965,12-H,68
TimeAndSale,SBERl:CHIX,20200729-110431.227+0100,20200729-110431+0100,228:1499,C,11.95,300,11.95,11.96,12-H,68
TimeAndSale,SBERl:CHIX,20200729-110537.448+0100,20200729-110537+0100,448:1501,C,11.955,145,11.945,11.955,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110537.448+0100,20200729-110537+0100,448:1503,C,11.955,169,11.945,11.955,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110735.025+0100,20200729-110735+0100,25:1505,C,11.965,169,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110735.025+0100,20200729-110735+0100,25:1507,C,11.965,145,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-110920.801+0100,20200729-110920+0100,801:1509,C,11.96,169,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111057.468+0100,20200729-111057+0100,468:1511,C,11.965,141,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111310.041+0100,20200729-111310+0100,41:1513,C,11.96,253,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111310.041+0100,20200729-111310+0100,41:1515,C,11.96,299,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111310.041+0100,20200729-111310+0100,41:1517,C,11.96,276,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111321.350+0100,20200729-111321+0100,351:1519,C,11.955,4,11.955,11.965,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111321.351+0100,20200729-111321+0100,351:1521,C,11.955,165,11.955,11.965,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111321.351+0100,20200729-111321+0100,351:1523,C,11.955,1,11.955,11.965,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111321.351+0100,20200729-111321+0100,351:1525,C,11.955,161,11.955,11.965,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111445.539+0100,20200729-111445+0100,540:1527,C,11.95,108,11.95,11.955,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111445.574+0100,20200729-111445+0100,574:1529,C,11.95,127,11.945,11.95,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111445.625+0100,20200729-111445+0100,626:1531,C,11.95,200,11.95,11.955,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111445.625+0100,20200729-111445+0100,626:1533,C,11.95,100,11.95,11.955,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111445.807+0100,20200729-111445+0100,808:1535,C,11.95,102,11.945,11.95,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111521.915+0100,20200729-111521+0100,915:1537,C,11.955,44,11.95,11.955,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111521.915+0100,20200729-111521+0100,915:1539,C,11.955,40,11.95,11.955,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111521.915+0100,20200729-111521+0100,915:1541,C,11.955,126,11.95,11.955,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111521.915+0100,20200729-111521+0100,915:1543,C,11.955,169,11.95,11.955,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111524.685+0100,20200729-111524+0100,685:1545,C,11.96,169,11.955,11.96,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111706.583+0100,20200729-111706+0100,583:1547,C,11.965,139,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111706.583+0100,20200729-111706+0100,583:1549,C,11.965,90,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111706.583+0100,20200729-111706+0100,583:1551,C,11.965,271,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111754.015+0100,20200729-111754+0100,15:1553,C,11.965,139,11.955,11.965,12-H,36
TimeAndSale,SBERl:CHIX,20200729-111801.720+0100,20200729-111801+0100,720:1555,C,11.96,113,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111801.720+0100,20200729-111801+0100,720:1557,C,11.96,210,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-111801.720+0100,20200729-111801+0100,720:1559,C,11.96,224,11.96,11.97,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112127.627+0100,20200729-112127+0100,627:1561,C,11.97,300,11.955,11.97,12-H,36
TimeAndSale,SBERl:CHIX,20200729-112127.627+0100,20200729-112127+0100,627:1563,C,11.97,145,11.955,11.97,12-H,36
TimeAndSale,SBERl:CHIX,20200729-112127.627+0100,20200729-112127+0100,627:1565,C,11.97,141,11.955,11.97,12-H,36
TimeAndSale,SBERl:CHIX,20200729-112127.639+0100,20200729-112127+0100,640:1567,C,11.975,169,11.97,11.975,12-H,36
TimeAndSale,SBERl:CHIX,20200729-112127.639+0100,20200729-112127+0100,640:1569,C,11.975,300,11.97,11.975,12-H,36
TimeAndSale,SBERl:CHIX,20200729-112351.874+0100,20200729-112351+0100,875:1571,C,11.97,94,11.97,11.975,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112351.874+0100,20200729-112351+0100,875:1573,C,11.97,169,11.97,11.975,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112351.874+0100,20200729-112351+0100,875:1575,C,11.97,15,11.97,11.975,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112351.874+0100,20200729-112351+0100,875:1577,C,11.97,36,11.97,11.975,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112351.875+0100,20200729-112351+0100,875:1579,C,11.97,7,11.97,11.975,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112354.323+0100,20200729-112354+0100,323:1581,C,11.965,110,11.965,11.975,12-H,68
TimeAndSale,SBERl:CHIX,20200729-112354.323+0100,20200729-112354+0100,323:1583,C,11.965,300,11.965,11.975,12-H,68
