#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,MNODl:CHIX,20200728-162945.108+0100,20200728-162945+0100,109:2567,C,27.05,22,27.05,27.1,12-H,68
TimeAndSale,MNODl:CHIX,20200729-080100.748+0100,20200729-080100+0100,748:1,C,27.03,92,26.98,27.03,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080150.261+0100,20200729-080150+0100,261:3,C,27.04,74,27.04,27.07,12-H,68
TimeAndSale,MNODl:CHIX,20200729-080404.281+0100,20200729-080404+0100,281:5,C,26.97,16,26.94,26.97,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080404.281+0100,20200729-080404+0100,281:7,C,26.97,85,26.94,26.97,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080404.281+0100,20200729-080404+0100,281:9,C,26.97,30,26.94,26.97,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080404.281+0100,20200729-080404+0100,281:11,C,26.97,12,26.94,26.97,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080404.286+0100,20200729-080404+0100,287:13,C,26.98,99,26.94,26.98,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080404.286+0100,20200729-080404+0100,287:15,C,26.98,34,26.94,26.98,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080503.844+0100,20200729-080503+0100,844:17,C,27,75,26.93,27,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080521.010+0100,20200729-080521+0100,11:19,C,26.99,94,26.94,26.99,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080521.010+0100,20200729-080521+0100,11:21,C,26.99,199,26.94,26.99,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080604.850+0100,20200729-080604+0100,850:23,C,26.99,99,26.91,26.99,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080653.358+0100,20200729-080653+0100,358:25,C,27.02,94,26.95,27.02,12-H,36
TimeAndSale,MNODl:CHIX,20200729-080701.010+0100,20200729-080701+0100,11:27,C,27.02,229,26.97,27.02,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081146.340+0100,20200729-081146+0100,341:29,C,27.06,103,27.03,27.06,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081146.340+0100,20200729-081146+0100,341:31,C,27.06,7,27.03,27.06,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081146.340+0100,20200729-081146+0100,341:33,C,27.07,75,27.03,27.07,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081146.340+0100,20200729-081146+0100,341:35,C,27.07,13,27.03,27.07,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081150.173+0100,20200729-081150+0100,173:37,C,27.08,75,27.01,27.08,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081150.246+0100,20200729-081150+0100,246:39,C,27.05,69,27.05,27.09,12-H,68
TimeAndSale,MNODl:CHIX,20200729-081208.375+0100,20200729-081208+0100,375:41,C,27.05,21,27.05,27.07,12-H,68
TimeAndSale,MNODl:CHIX,20200729-081208.375+0100,20200729-081208+0100,375:43,C,27.05,48,27.05,27.07,12-H,68
TimeAndSale,MNODl:CHIX,20200729-081208.375+0100,20200729-081208+0100,375:45,C,27.05,72,27.05,27.07,12-H,68
TimeAndSale,MNODl:CHIX,20200729-081208.375+0100,20200729-081208+0100,376:47,C,27.07,93,27.01,27.07,12-H,36
TimeAndSale,MNODl:CHIX,20200729-081448.328+0100,20200729-081448+0100,328:49,C,27.02,75,26.99,27.02,12-H,36
