#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,MNODl:CHIX,20200729-105949.704+0100,20200729-105949+0100,704:571,C,27.24,99,27.22,27.24,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110029.326+0100,20200729-110029+0100,326:573,C,27.25,69,27.23,27.25,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110125.138+0100,20200729-110125+0100,138:575,C,27.26,57,27.26,27.27,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110205.692+0100,20200729-110205+0100,693:577,C,27.27,72,27.25,27.27,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110205.692+0100,20200729-110205+0100,693:579,C,27.27,94,27.25,27.27,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110316.732+0100,20200729-110316+0100,732:581,C,27.26,6,27.26,27.27,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110316.732+0100,20200729-110316+0100,732:583,C,27.26,76,27.26,27.27,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110316.765+0100,20200729-110316+0100,765:585,C,27.26,70,27.26,27.27,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110316.766+0100,20200729-110316+0100,767:587,C,27.26,109,27.26,27.27,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110603.028+0100,20200729-110603+0100,28:589,C,27.23,10,27.23,27.24,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110603.028+0100,20200729-110603+0100,28:591,C,27.23,5,27.23,27.24,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110603.028+0100,20200729-110603+0100,28:593,C,27.23,23,27.23,27.24,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110603.028+0100,20200729-110603+0100,28:595,C,27.23,15,27.23,27.24,12-H,68
TimeAndSale,MNODl:CHIX,20200729-110629.167+0100,20200729-110629+0100,167:597,C,27.23,72,27.21,27.23,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110629.167+0100,20200729-110629+0100,168:599,C,27.24,89,27.22,27.24,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110629.167+0100,20200729-110629+0100,168:601,C,27.24,12,27.22,27.24,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110629.167+0100,20200729-110629+0100,168:603,C,27.24,74,27.22,27.24,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110727.009+0100,20200729-110727+0100,10:605,C,27.23,92,27.21,27.23,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110954.374+0100,20200729-110954+0100,375:607,C,27.2,181,27.17,27.2,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110954.377+0100,20200729-110954+0100,377:609,C,27.21,62,27.2,27.21,12-H,36
TimeAndSale,MNODl:CHIX,20200729-110954.378+0100,20200729-110954+0100,378:611,C,27.21,30,27.2,27.21,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111038.514+0100,20200729-111038+0100,514:613,C,27.22,96,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.486+0100,20200729-111047+0100,487:615,C,27.22,84,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.486+0100,20200729-111047+0100,487:617,C,27.22,10,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.510+0100,20200729-111047+0100,510:619,C,27.22,63,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.510+0100,20200729-111047+0100,511:621,C,27.22,7,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.524+0100,20200729-111047+0100,524:623,C,27.22,8,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.524+0100,20200729-111047+0100,524:625,C,27.22,52,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.524+0100,20200729-111047+0100,525:627,C,27.22,6,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111047.852+0100,20200729-111047+0100,852:629,C,27.22,4,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111048.643+0100,20200729-111048+0100,644:631,C,27.22,60,27.2,27.22,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111234.379+0100,20200729-111234+0100,379:633,C,27.26,96,27.22,27.26,12-H,36
TimeAndSale,MNODl:CHIX,20200729-111436.806+0100,20200729-111436+0100,806:635,C,27.24,75,27.22,27.24,12-H,36
