#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,MNODl:CHIX,20200729-152950.136+0100,20200729-152950+0100,137:1815,C,27.25,96,27.23,27.25,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153000.544+0100,20200729-153000+0100,544:1817,C,27.25,13,27.23,27.25,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153227.831+0100,20200729-153227+0100,831:1819,C,27.245,2749,27.24,27.25,32DS,36
TimeAndSale,MNODl:CHIX,20200729-153250.160+0100,20200729-153250+0100,160:1821,C,27.24,41,27.24,27.25,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153250.160+0100,20200729-153250+0100,160:1823,C,27.24,41,27.24,27.25,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153250.160+0100,20200729-153250+0100,160:1825,C,27.24,59,27.24,27.25,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153320.745+0100,20200729-153320+0100,745:1827,C,27.21,271,27.21,27.24,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153320.745+0100,20200729-153320+0100,745:1829,C,27.21,400,27.21,27.24,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153340.390+0100,20200729-153340+0100,390:1831,C,27.19,57,27.19,27.2,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153340.434+0100,20200729-153340+0100,434:1833,C,27.185,229,27.18,27.2,32DS,68
TimeAndSale,MNODl:CHIX,20200729-153340.440+0100,20200729-153340+0100,441:1835,C,27.19,59,27.18,27.19,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153340.443+0100,20200729-153340+0100,443:1837,C,27.19,19,27.18,27.19,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153340.774+0100,20200729-153340+0100,774:1839,C,27.18,128,27.18,27.19,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153340.872+0100,20200729-153340+0100,872:1841,C,27.175,72,27.16,27.18,32DS,36
TimeAndSale,MNODl:CHIX,20200729-153340.872+0100,20200729-153340+0100,872:1843,C,27.18,72,27.16,27.18,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153341.051+0100,20200729-153341+0100,52:1845,C,27.18,70,27.16,27.18,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153341.051+0100,20200729-153341+0100,52:1847,C,27.18,72,27.16,27.18,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153341.051+0100,20200729-153341+0100,52:1849,C,27.18,76,27.16,27.18,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153341.051+0100,20200729-153341+0100,52:1851,C,27.18,74,27.16,27.18,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153402.740+0100,20200729-153402+0100,740:1853,C,27.18,57,27.18,27.2,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153446.576+0100,20200729-153446+0100,576:1855,C,27.17,103,27.17,27.18,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153639.196+0100,20200729-153639+0100,196:1857,C,27.13,4,27.11,27.13,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153639.196+0100,20200729-153639+0100,197:1859,C,27.13,65,27.11,27.13,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153639.196+0100,20200729-153639+0100,197:1861,C,27.13,71,27.11,27.13,12-H,36
TimeAndSale,MNODl:CHIX,20200729-153804.945+0100,20200729-153804+0100,945:1863,C,27.11,27,27.11,27.13,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153804.945+0100,20200729-153804+0100,946:1865,C,27.11,73,27.11,27.13,12-H,68
TimeAndSale,MNODl:CHIX,20200729-153901.836+0100,20200729-153901+0100,836:1867,C,27.13,16,27.1,27.13,12-H,36
