#=TimeAndSale,EventSymbol,EventTime,Time,Sequence,ExchangeCode,Price,Size,BidPrice,AskPrice,SaleConditions,Flags
TimeAndSale,SAPd:CHIX,20200309-085957.660+0000,20200309-085957+0000,654:1949,C,99.93,51,99.82,99.93,12-H,36
TimeAndSale,SAPd:CHIX,20200309-090009.770+0000,20200309-090009+0000,763:1951,C,99.915,306,99.88,99.96,32DS,68
TimeAndSale,SAPd:CHIX,20200309-090010.682+0000,20200309-090010+0000,676:1953,C,99.88,81,99.88,99.92,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090019.548+0000,20200309-090019+0000,541:1955,C,99.92,16,99.85,99.92,12-H,36
TimeAndSale,SAPd:CHIX,20200309-090019.548+0000,20200309-090019+0000,541:1957,C,99.93,56,99.85,99.93,12-H,36
TimeAndSale,SAPd:CHIX,20200309-090019.548+0000,20200309-090019+0000,541:1959,C,99.94,41,99.85,99.93,12-H,36
TimeAndSale,SAPd:CHIX,20200309-090022.650+0000,20200309-090022+0000,644:1961,C,99.89,17,99.89,99.93,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090022.650+0000,20200309-090022+0000,644:1963,C,99.89,50,99.89,99.93,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090024.891+0000,20200309-090024+0000,884:1965,C,99.96,113,99.92,99.96,12-H,36
TimeAndSale,SAPd:CHIX,20200309-090043.371+0000,20200309-090043+0000,365:1967,C,100.1,234,100.1,100.16,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090106.445+0000,20200309-090106+0000,438:1969,C,100.02,50,100.02,100.1,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090106.445+0000,20200309-090106+0000,438:1971,C,100.02,17,100.02,100.1,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090122.580+0000,20200309-090122+0000,574:1973,C,99.94,60,99.94,100,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090122.580+0000,20200309-090122+0000,574:1975,C,99.94,50,99.94,100,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090122.606+0000,20200309-090122+0000,599:1977,C,99.94,50,99.94,99.97,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090122.759+0000,20200309-090122+0000,752:1979,C,99.93,15,99.93,99.98,12-H,68
TimeAndSale,SAPd:CHIX,20200309-090122.759+0000,20200309-090122+0000,752:1981,C,99.93,36,99.93,99.98,12-H,68
